dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
indian_pines,24,bsdr3ae2,0,9.843,0.716,0.656,0.656,9|16|24|32|40|50|55|70|73|79|87|94|103|112|118|126|134|141|150|158|166|174|182|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,25,bsdr3ae2,0,4.51,0.754,0.716,0.716,7|16|23|30|38|46|52|61|69|76|83|92|99|107|114|122|128|137|146|153|160|167|174|182|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,26,bsdr3ae2,0,4.493,0.741,0.673,0.673,8|14|23|30|37|44|52|59|66|73|81|88|95|103|110|118|124|132|139|146|154|161|167|176|184|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,27,bsdr3ae2,0,4.535,0.764,0.72,0.72,8|14|22|28|35|42|50|57|65|78|85|92|99|106|113|120|127|134|141|148|155|162|169|176|183|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,28,bsdr3ae2,0,5.063,0.734,0.664,0.664,7|14|21|28|35|42|49|55|64|65|76|81|89|96|102|109|115|123|130|135|143|149|157|164|171|177|184|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,29,bsdr3ae2,0,4.401,0.745,0.691,0.691,6|14|20|27|33|41|47|52|60|66|71|80|86|92|99|106|112|119|125|133|139|145|153|158|164|171|178|184|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,30,bsdr3ae2,0,9.654,0.755,0.694,0.694,7|13|19|26|33|39|45|50|58|64|66|77|83|90|96|101|109|115|121|128|134|140|148|154|159|166|172|178|185|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,2,msobsdr3ae,0,48.378,0.536,0.371,0.371,50|111,1|1
indian_pines,3,msobsdr3ae,0,58.524,0.573,0.465,0.465,44|89|141,1|1|1
indian_pines,4,msobsdr3ae,0,70.684,0.626,0.548,0.548,53|94|133|169,1|1|1|1
indian_pines,5,msobsdr3ae,0,71.392,0.697,0.638,0.638,28|55|85|118|157,1|1|1|1|1
indian_pines,6,msobsdr3ae,0,57.73,0.74,0.71,0.71,24|46|70|97|127|162,1|1|1|1|1|1
indian_pines,7,msobsdr3ae,0,51.671,0.605,0.544,0.544,35|55|79|104|114|145|167,1|1|1|1|1|1|1
indian_pines,8,msobsdr3ae,0,53.246,0.722,0.677,0.677,17|33|50|68|89|111|137|166,1|1|1|1|1|1|1|1
indian_pines,9,msobsdr3ae,0,71.643,0.726,0.666,0.666,29|50|70|91|111|130|149|167|186,1|1|1|1|1|1|1|1|1
indian_pines,10,msobsdr3ae,0,75.064,0.641,0.573,0.573,13|26|39|53|68|85|103|122|144|169,1|1|1|1|1|1|1|1|1|1
indian_pines,11,msobsdr3ae,0,76.061,0.737,0.686,0.686,13|25|37|50|64|78|94|111|130|151|174,1|1|1|1|1|1|1|1|1|1|1
indian_pines,12,msobsdr3ae,0,69.51,0.705,0.667,0.667,13|24|35|47|59|73|87|102|118|136|156|178,1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,13,msobsdr3ae,0,59.876,0.693,0.633,0.633,10|19|30|40|51|63|76|89|103|118|135|153|173,1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,14,msobsdr3ae,0,75.116,0.716,0.661,0.661,10|19|29|39|49|60|71|83|96|110|125|141|158|178,1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,15,msobsdr3ae,0,82.428,0.683,0.629,0.629,26|38|57|58|71|81|92|104|110|111|124|143|151|167|185,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,16,msobsdr3ae,0,83.458,0.721,0.678,0.678,11|19|27|36|45|54|64|74|85|96|108|121|135|150|166|184,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,17,msobsdr3ae,0,84.62,0.74,0.693,0.693,10|18|26|34|42|51|60|69|79|90|101|112|125|138|152|168|185,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,18,msobsdr3ae,0,87.543,0.699,0.643,0.643,9|16|24|31|39|47|56|64|74|83|93|104|115|127|139|153|168|184,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,19,msobsdr3ae,0,82.131,0.684,0.61,0.61,24|35|36|57|59|73|75|85|94|104|108|110|115|143|144|148|160|174|189,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,20,msobsdr3ae,0,78.751,0.727,0.658,0.658,9|16|22|29|36|43|51|59|67|75|84|93|102|112|123|134|146|159|172|187,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,21,msobsdr3ae,0,75.464,0.682,0.62,0.62,29|42|55|66|77|87|97|106|115|123|131|139|146|153|160|167|174|180|186|192|198,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,22,msobsdr3ae,0,79.889,0.684,0.603,0.603,29|41|53|64|75|85|94|103|111|119|127|135|142|149|156|162|169|175|181|187|193|198,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,23,msobsdr3ae,0,85.962,0.659,0.581,0.581,21|32|44|54|57|60|71|75|82|88|96|103|110|111|113|117|140|143|146|156|167|179|192,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,24,msobsdr3ae,0,95.995,0.74,0.686,0.686,5|11|16|22|27|33|39|45|52|58|65|72|79|87|94|102|111|119|129|138|149|159|171|183,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,25,msobsdr3ae,0,82.213,0.735,0.677,0.677,5|10|16|21|26|32|38|44|50|56|62|69|76|83|90|97|105|113|122|131|140|150|161|172|184,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,26,msobsdr3ae,0,65.959,0.715,0.661,0.661,6|11|16|22|27|32|38|43|49|55|61|68|74|81|88|95|102|110|118|127|135|145|154|165|176|187,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,27,msobsdr3ae,0,104.346,0.73,0.658,0.658,14|21|29|36|43|51|58|65|72|80|87|94|101|108|115|122|129|136|143|150|157|163|170|177|184|190|197,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,28,msobsdr3ae,0,89.134,0.702,0.647,0.647,19|28|38|44|49|58|61|61|68|74|85|87|94|101|107|108|109|110|115|124|131|143|146|155|164|173|183|194,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,29,msobsdr3ae,0,97.074,0.715,0.658,0.658,25|35|45|54|63|71|79|86|93|100|107|113|119|125|131|137|142|148|153|158|163|168|173|177|182|187|191|195|199,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,30,msobsdr3ae,0,111.118,0.74,0.672,0.672,13|20|27|33|40|46|53|59|66|72|79|85|92|98|105|111|117|124|130|136|142|149|155|161|167|173|179|186|192|198,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,2,bsdr3ae2,0,11.287,0.747,0.608,0.608,34|67,1|1
paviaU,3,bsdr3ae2,0,11.296,0.807,0.739,0.739,25|47|79,1|1|1
paviaU,4,bsdr3ae2,0,11.297,0.828,0.786,0.786,21|41|54|81,1|1|1|1
paviaU,5,bsdr3ae2,0,11.308,0.862,0.823,0.823,17|34|51|67|88,1|1|1|1|1
paviaU,6,bsdr3ae2,0,11.421,0.848,0.806,0.806,15|29|45|56|73|88,1|1|1|1|1|1
paviaU,7,bsdr3ae2,0,11.282,0.853,0.813,0.813,14|25|39|49|62|78|89,1|1|1|1|1|1|1
paviaU,8,bsdr3ae2,0,11.399,0.868,0.831,0.831,12|23|34|46|53|66|80|91,1|1|1|1|1|1|1|1
paviaU,9,bsdr3ae2,0,27.141,0.889,0.859,0.859,11|20|31|40|49|59|72|81|91,1|1|1|1|1|1|1|1|1
paviaU,10,bsdr3ae2,0,11.479,0.88,0.85,0.85,10|21|28|36|46|53|65|75|84|92,1|1|1|1|1|1|1|1|1|1
paviaU,11,bsdr3ae2,0,11.548,0.896,0.865,0.865,9|18|25|34|45|50|57|67|78|85|93,1|1|1|1|1|1|1|1|1|1|1
paviaU,12,bsdr3ae2,0,24.925,0.884,0.857,0.857,8|17|24|32|39|47|53|64|70|79|87|94,1|1|1|1|1|1|1|1|1|1|1|1
paviaU,13,bsdr3ae2,0,11.595,0.888,0.862,0.862,8|15|22|29|37|45|49|57|66|73|80|88|95,1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,14,bsdr3ae2,0,11.686,0.913,0.888,0.888,7|14|21|27|34|40|47|53|63|68|75|81|88|96,1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,15,bsdr3ae2,0,28.421,0.896,0.871,0.871,7|13|20|25|32|40|45|51|54|59|67|78|83|89|96,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,16,bsdr3ae2,0,11.94,0.91,0.883,0.883,7|12|19|24|30|35|43|48|49|56|66|72|78|84|89|97,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,17,bsdr3ae2,0,11.98,0.904,0.881,0.881,6|12|17|23|28|34|40|45|51|54|59|67|75|80|87|91|96,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,18,bsdr3ae2,0,22.489,0.906,0.882,0.882,6|11|18|24|26|32|38|45|48|52|59|63|68|75|80|87|90|96,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,19,bsdr3ae2,0,12.213,0.911,0.888,0.888,6|11|16|21|26|31|36|40|46|51|54|57|65|71|76|81|88|91|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,20,bsdr3ae2,0,19.551,0.92,0.897,0.897,6|10|15|19|25|30|36|39|45|48|53|56|63|68|73|78|82|88|91|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,21,bsdr3ae2,0,12.427,0.911,0.885,0.885,5|10|14|19|24|28|33|40|44|47|50|53|57|65|67|75|80|84|88|92|97,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,22,bsdr3ae2,0,11.984,0.914,0.889,0.889,5|9|14|18|23|27|31|35|40|46|48|54|57|64|66|71|75|79|84|89|93|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,23,bsdr3ae2,0,12.555,0.913,0.889,0.889,5|9|13|17|22|26|30|34|38|44|46|49|54|59|64|67|72|77|81|88|89|93|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,24,bsdr3ae2,0,12.484,0.911,0.888,0.888,5|9|13|17|21|25|29|32|38|40|45|48|50|55|62|66|69|73|78|81|88|90|92|99,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,25,bsdr3ae2,0,12.259,0.914,0.892,0.892,5|8|13|16|20|24|28|31|35|39|44|47|53|54|55|64|66|70|75|78|81|87|90|94|99,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,26,bsdr3ae2,0,12.444,0.914,0.89,0.89,4|8|12|15|20|24|26|31|34|38|41|45|49|54|59|63|67|72|75|79|84|89|91|94|99,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,27,bsdr3ae2,0,12.37,0.902,0.88,0.88,4|8|12|14|19|22|26|29|33|36|41|45|46|49|53|57|62|65|68|74|76|80|83|88|92|94|99,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,28,bsdr3ae2,0,13.248,0.911,0.888,0.888,4|8|11|15|18|21|25|28|31|35|40|43|46|47|49|54|55|66|67|70|74|77|80|84|88|92|95|99,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,29,bsdr3ae2,0,30.887,0.918,0.896,0.896,4|7|11|14|17|20|24|27|30|34|37|40|45|49|54|58|64|65|68|71|74|78|81|86|88|92|96|99,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,2,bsdr3ae3,0,16.325,0.553,0.412,0.412,67|133,1|1
paviaU,30,bsdr3ae2,0,13.62,0.915,0.892,0.892,4|7|10|14|17|20|23|26|30|33|36|40|43|46|49|50|54|58|60|66|69|72|76|79|81|87|88|92|96|99,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,3,bsdr3ae3,0,14.905,0.615,0.529,0.529,50|100|149,1|1|1
indian_pines,4,bsdr3ae3,0,14.971,0.655,0.58,0.58,41|80|118|158,1|1|1|1
indian_pines,5,bsdr3ae3,0,14.179,0.704,0.658,0.658,33|66|101|132|164,1|1|1|1|1
indian_pines,6,bsdr3ae3,0,15.956,0.648,0.58,0.58,29|56|84|115|142|169,1|1|1|1|1|1
indian_pines,7,bsdr3ae3,0,16.304,0.709,0.663,0.663,25|50|74|98|124|149|173,1|1|1|1|1|1|1
indian_pines,8,bsdr3ae3,0,13.802,0.716,0.685,0.685,23|43|67|88|110|130|154|175,1|1|1|1|1|1|1|1
indian_pines,9,bsdr3ae3,0,14.164,0.725,0.68,0.68,20|41|58|79|100|120|138|158|178,1|1|1|1|1|1|1|1|1
indian_pines,10,bsdr3ae3,0,12.604,0.697,0.654,0.654,17|38|55|72|90|108|125|144|162|179,1|1|1|1|1|1|1|1|1|1
indian_pines,11,bsdr3ae3,0,14.205,0.745,0.711,0.711,16|33|50|66|83|100|117|129|149|165|181,1|1|1|1|1|1|1|1|1|1|1
paviaU,2,msobsdr3ae,0,157.89,0.767,0.614,0.614,43|76,1|1
indian_pines,12,bsdr3ae3,0,13.498,0.703,0.668,0.668,15|31|48|62|77|92|107|121|138|153|167|182,1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,13,bsdr3ae3,0,14.015,0.714,0.662,0.662,14|29|43|56|71|85|100|113|129|142|155|170|184,1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,14,bsdr3ae3,0,14.309,0.715,0.69,0.69,15|27|41|52|65|80|92|106|118|133|145|158|172|184,1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,15,bsdr3ae3,0,15.325,0.744,0.723,0.723,13|26|38|50|62|74|86|100|111|125|137|149|161|173|185,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,16,bsdr3ae3,0,15.809,0.719,0.672,0.672,12|24|38|48|58|71|82|93|105|114|129|138|151|162|175|186,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,17,bsdr3ae3,0,15.994,0.741,0.712,0.712,10|23|34|43|55|67|78|88|101|110|118|129|142|154|163|177|187,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,18,bsdr3ae3,0,13.415,0.717,0.661,0.661,10|22|31|42|51|61|73|84|94|104|115|125|135|148|157|167|177|187,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,19,bsdr3ae3,0,13.652,0.743,0.692,0.692,10|19|29|41|49|59|70|80|88|100|110|113|129|137|149|158|168|178|188,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,20,bsdr3ae3,0,13.162,0.72,0.676,0.676,10|19|28|38|48|57|66|76|85|94|105|113|121|135|141|151|161|169|179|188,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,21,bsdr3ae3,0,14.295,0.735,0.707,0.707,10|17|27|38|43|55|63|72|80|91|101|109|120|126|134|144|154|161|171|180|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,22,bsdr3ae3,0,14.089,0.733,0.687,0.687,9|17|26|34|43|51|61|68|78|86|95|103|113|118|130|138|147|154|165|173|180|189,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,3,msobsdr3ae,0,176.685,0.788,0.652,0.652,40|52|75,1|1|1
indian_pines,23,bsdr3ae3,0,15.974,0.757,0.727,0.727,8|17|24|34|42|50|58|67|74|83|92|99|108|117|123|129|141|149|157|165|173|181|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,24,bsdr3ae3,0,17.047,0.721,0.661,0.661,8|17|24|32|41|48|56|63|73|78|87|96|103|110|120|126|133|142|149|159|165|174|182|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,25,bsdr3ae3,0,18.2,0.739,0.691,0.691,8|14|23|31|38|46|55|62|68|77|84|91|99|108|115|121|129|138|144|153|160|167|174|182|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,26,bsdr3ae3,0,15.424,0.736,0.665,0.665,8|15|23|29|38|43|52|59|66|74|80|88|95|103|111|117|125|133|137|147|154|161|169|177|183|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,27,bsdr3ae3,0,15.274,0.754,0.7,0.7,8|15|22|29|37|43|49|57|63|71|78|85|91|99|106|113|120|127|132|141|149|154|163|169|177|183|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,28,bsdr3ae3,0,17.129,0.72,0.646,0.646,7|14|21|28|36|40|48|55|61|68|74|82|89|95|103|112|115|122|129|138|143|149|157|164|170|177|184|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,29,bsdr3ae3,0,14.574,0.758,0.721,0.721,7|14|19|28|34|40|46|52|59|66|73|80|86|93|100|106|113|120|126|129|137|147|151|159|165|171|178|184|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,30,bsdr3ae3,0,14.232,0.754,0.695,0.695,7|14|19|27|31|38|44|51|58|65|70|77|83|90|96|101|108|115|121|129|135|140|148|154|160|166|172|178|185|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,4,msobsdr3ae,0,186.702,0.842,0.786,0.786,27|48|68|88,1|1|1|1
paviaU,5,msobsdr3ae,0,136.556,0.829,0.76,0.76,31|48|53|64|84,1|1|1|1|1
paviaU,6,msobsdr3ae,0,163.217,0.845,0.804,0.804,12|23|35|49|64|83,1|1|1|1|1|1
paviaU,7,msobsdr3ae,0,135.479,0.873,0.836,0.836,10|19|30|41|53|67|84,1|1|1|1|1|1|1
paviaU,8,msobsdr3ae,0,164.771,0.867,0.832,0.832,9|17|26|36|46|58|71|86,1|1|1|1|1|1|1|1
paviaU,9,msobsdr3ae,0,167.197,0.884,0.851,0.851,15|25|35|45|56|66|76|86|97,1|1|1|1|1|1|1|1|1
paviaU,10,msobsdr3ae,0,168.695,0.882,0.848,0.848,19|30|40|49|52|56|68|76|86|97,1|1|1|1|1|1|1|1|1|1
paviaU,11,msobsdr3ae,0,169.715,0.898,0.868,0.868,13|22|30|38|47|55|64|72|81|90|98,1|1|1|1|1|1|1|1|1|1|1
paviaU,12,msobsdr3ae,0,171.598,0.893,0.864,0.864,13|20|28|36|43|51|59|67|75|83|91|99,1|1|1|1|1|1|1|1|1|1|1|1
paviaU,13,msobsdr3ae,0,148.002,0.916,0.889,0.889,23|33|42|49|57|64|70|76|82|87|92|97|102,1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,14,msobsdr3ae,0,181.384,0.909,0.878,0.878,24|33|41|48|55|62|68|74|79|84|89|94|99|102,1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,15,msobsdr3ae,0,184.124,0.907,0.878,0.878,22|31|38|46|52|59|64|70|75|80|85|90|94|99|102,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,16,msobsdr3ae,0,147.087,0.889,0.869,0.869,6|10|15|19|24|29|34|39|45|50|57|63|71|78|87|96,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,17,msobsdr3ae,0,183.831,0.911,0.886,0.886,16|23|30|36|42|47|51|52|53|56|62|69|74|81|87|95|102,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,18,msobsdr3ae,0,186.406,0.904,0.883,0.883,5|9|12|16|20|25|29|34|38|43|48|54|60|66|72|79|87|96,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,19,msobsdr3ae,0,173.719,0.911,0.889,0.889,5|8|12|16|19|23|28|32|36|41|46|51|56|62|67|74|81|88|96,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,20,msobsdr3ae,0,175.566,0.916,0.89,0.89,21|28|34|40|45|51|55|60|65|69|73|77|81|84|88|91|95|98|101|102,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,21,msobsdr3ae,0,172.572,0.901,0.88,0.88,3|6|9|13|16|20|23|27|31|35|39|43|48|52|57|62|68|74|80|86|93,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,22,msobsdr3ae,0,174.17,0.912,0.885,0.885,9|13|17|22|26|30|35|39|43|48|52|57|61|66|70|75|79|84|88|93|98|102,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,23,msobsdr3ae,0,173.53,0.913,0.885,0.885,19|25|31|36|41|46|50|54|59|63|66|70|74|77|80|84|87|90|93|96|99|101|102,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,24,msobsdr3ae,0,173.885,0.906,0.88,0.88,21|27|32|37|42|47|51|55|59|63|66|70|73|77|80|83|86|89|92|95|98|100|102|102,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,25,msobsdr3ae,0,141.429,0.907,0.881,0.881,18|24|29|34|39|43|48|52|56|59|63|67|70|73|76|80|83|86|88|91|94|97|99|102|102,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,26,msobsdr3ae,0,172.798,0.915,0.893,0.893,5|7|10|13|15|18|21|24|27|30|33|37|40|43|47|51|55|59|63|68|72|77|82|88|94|100,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,27,msobsdr3ae,0,205.181,0.901,0.881,0.881,4|7|10|12|15|17|20|23|26|29|32|35|38|42|45|49|52|56|60|64|69|73|78|83|88|94|100,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
