dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
ghisaconus_health,16,c3,0,0.0,0.692,0.644,0.644,1|5|11|19|32|33|40|50|57|76|77|96|101|107|120|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.08973906189203262|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.1555848866701126|0.08442394435405731|0.4287235736846924|0.02996821515262127|0.8602163791656494|0.010426792316138744|0.04517242684960365|0.05080467090010643|0.34409385919570923
ghisaconus_health,17,c3,0,0.0,0.693,0.644,0.644,1|5|11|19|32|33|40|50|57|76|77|93|96|101|107|120|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.08973906189203262|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.1555848866701126|0.08442394435405731|0.4287235736846924|0.02996821515262127|0.4361386299133301|0.8602163791656494|0.010426792316138744|0.04517242684960365|0.05080467090010643|0.34409385919570923
ghisaconus_health,18,c3,0,0.0,0.7,0.652,0.652,1|5|11|19|32|33|40|50|57|70|76|77|93|96|101|107|120|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.08973906189203262|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.1555848866701126|0.08442394435405731|0.5869701504707336|0.4287235736846924|0.02996821515262127|0.4361386299133301|0.8602163791656494|0.010426792316138744|0.04517242684960365|0.05080467090010643|0.34409385919570923
ghisaconus_health,19,c3,0,0.0,0.701,0.653,0.653,1|5|11|19|32|33|40|44|50|57|70|76|77|93|96|101|107|120|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.08973906189203262|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.3095432221889496|0.1555848866701126|0.08442394435405731|0.5869701504707336|0.4287235736846924|0.02996821515262127|0.4361386299133301|0.8602163791656494|0.010426792316138744|0.04517242684960365|0.05080467090010643|0.34409385919570923
ghisaconus_health,20,c3,0,0.0,0.701,0.653,0.653,1|5|11|19|32|33|40|44|50|57|70|76|77|89|93|96|101|107|120|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.08973906189203262|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.3095432221889496|0.1555848866701126|0.08442394435405731|0.5869701504707336|0.4287235736846924|0.02996821515262127|1.1679573059082031|0.4361386299133301|0.8602163791656494|0.010426792316138744|0.04517242684960365|0.05080467090010643|0.34409385919570923
ghisaconus_health,21,c3,0,0.0,0.699,0.652,0.652,1|5|11|19|32|33|40|44|50|57|70|76|77|89|93|96|101|107|120|124|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.08973906189203262|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.3095432221889496|0.1555848866701126|0.08442394435405731|0.5869701504707336|0.4287235736846924|0.02996821515262127|1.1679573059082031|0.4361386299133301|0.8602163791656494|0.010426792316138744|0.04517242684960365|0.05080467090010643|0.38866788148880005|0.34409385919570923
ghisaconus_health,22,c3,0,0.0,0.699,0.651,0.651,1|5|11|19|32|33|40|44|50|57|70|76|77|89|93|96|97|101|107|120|124|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.08973906189203262|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.3095432221889496|0.1555848866701126|0.08442394435405731|0.5869701504707336|0.4287235736846924|0.02996821515262127|1.1679573059082031|0.4361386299133301|0.8602163791656494|0.09904177486896515|0.010426792316138744|0.04517242684960365|0.05080467090010643|0.38866788148880005|0.34409385919570923
ghisaconus_health,23,c3,0,0.0,0.699,0.65,0.65,1|5|11|19|32|33|40|44|50|57|70|76|77|81|89|93|96|97|101|107|120|124|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.08973906189203262|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.3095432221889496|0.1555848866701126|0.08442394435405731|0.5869701504707336|0.4287235736846924|0.02996821515262127|0.8041270971298218|1.1679573059082031|0.4361386299133301|0.8602163791656494|0.09904177486896515|0.010426792316138744|0.04517242684960365|0.05080467090010643|0.38866788148880005|0.34409385919570923
ghisaconus_health,24,c3,0,0.0,0.707,0.658,0.658,1|5|11|19|29|32|33|40|44|50|57|70|76|77|81|89|93|96|97|101|107|120|124|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.08973906189203262|0.11369337141513824|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.3095432221889496|0.1555848866701126|0.08442394435405731|0.5869701504707336|0.4287235736846924|0.02996821515262127|0.8041270971298218|1.1679573059082031|0.4361386299133301|0.8602163791656494|0.09904177486896515|0.010426792316138744|0.04517242684960365|0.05080467090010643|0.38866788148880005|0.34409385919570923
ghisaconus_health,25,c3,0,0.0,0.708,0.659,0.659,1|5|11|19|26|29|32|33|40|44|50|57|70|76|77|81|89|93|96|97|101|107|120|124|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.08973906189203262|0.5028588771820068|0.11369337141513824|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.3095432221889496|0.1555848866701126|0.08442394435405731|0.5869701504707336|0.4287235736846924|0.02996821515262127|0.8041270971298218|1.1679573059082031|0.4361386299133301|0.8602163791656494|0.09904177486896515|0.010426792316138744|0.04517242684960365|0.05080467090010643|0.38866788148880005|0.34409385919570923
ghisaconus_health,26,c3,0,0.0,0.709,0.66,0.66,1|5|11|19|26|29|32|33|40|44|50|57|70|76|77|81|89|93|96|97|101|107|117|120|124|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.08973906189203262|0.5028588771820068|0.11369337141513824|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.3095432221889496|0.1555848866701126|0.08442394435405731|0.5869701504707336|0.4287235736846924|0.02996821515262127|0.8041270971298218|1.1679573059082031|0.4361386299133301|0.8602163791656494|0.09904177486896515|0.010426792316138744|0.04517242684960365|0.350210577249527|0.05080467090010643|0.38866788148880005|0.34409385919570923
ghisaconus_health,27,c3,0,0.0,0.71,0.661,0.661,1|5|11|19|26|29|32|33|40|44|49|50|57|70|76|77|81|89|93|96|97|101|107|117|120|124|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.08973906189203262|0.5028588771820068|0.11369337141513824|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.3095432221889496|0.8659946918487549|0.1555848866701126|0.08442394435405731|0.5869701504707336|0.4287235736846924|0.02996821515262127|0.8041270971298218|1.1679573059082031|0.4361386299133301|0.8602163791656494|0.09904177486896515|0.010426792316138744|0.04517242684960365|0.350210577249527|0.05080467090010643|0.38866788148880005|0.34409385919570923
ghisaconus_health,28,c3,0,0.0,0.709,0.66,0.66,1|5|11|13|19|26|29|32|33|40|44|49|50|57|70|76|77|81|89|93|96|97|101|107|117|120|124|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.31328195333480835|0.08973906189203262|0.5028588771820068|0.11369337141513824|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.3095432221889496|0.8659946918487549|0.1555848866701126|0.08442394435405731|0.5869701504707336|0.4287235736846924|0.02996821515262127|0.8041270971298218|1.1679573059082031|0.4361386299133301|0.8602163791656494|0.09904177486896515|0.010426792316138744|0.04517242684960365|0.350210577249527|0.05080467090010643|0.38866788148880005|0.34409385919570923
ghisaconus_health,29,c3,0,0.0,0.712,0.663,0.663,1|5|11|13|19|26|29|32|33|40|44|49|50|57|62|70|76|77|81|89|93|96|97|101|107|117|120|124|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.31328195333480835|0.08973906189203262|0.5028588771820068|0.11369337141513824|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.3095432221889496|0.8659946918487549|0.1555848866701126|0.08442394435405731|0.08779898285865784|0.5869701504707336|0.4287235736846924|0.02996821515262127|0.8041270971298218|1.1679573059082031|0.4361386299133301|0.8602163791656494|0.09904177486896515|0.010426792316138744|0.04517242684960365|0.350210577249527|0.05080467090010643|0.38866788148880005|0.34409385919570923
ghisaconus_health,30,c3,0,0.0,0.712,0.662,0.662,1|5|11|13|19|26|29|32|33|40|44|49|50|57|62|63|70|76|77|81|89|93|96|97|101|107|117|120|124|129,0.5610969066619873|1.1517146825790405|0.3475119173526764|0.31328195333480835|0.08973906189203262|0.5028588771820068|0.11369337141513824|1.5534800291061401|0.10103952139616013|1.0735406875610352|0.3095432221889496|0.8659946918487549|0.1555848866701126|0.08442394435405731|0.08779898285865784|0.8780609965324402|0.5869701504707336|0.4287235736846924|0.02996821515262127|0.8041270971298218|1.1679573059082031|0.4361386299133301|0.8602163791656494|0.09904177486896515|0.010426792316138744|0.04517242684960365|0.350210577249527|0.05080467090010643|0.38866788148880005|0.34409385919570923
