dataset,target_size,algorithm,props,oa,aa,k,fold
indian_pines,3,bsdrattn3,0,0.56,0.43,0.49,10
indian_pines,3,bsdrattn3,0,0.54,0.42,0.47,11
indian_pines,3,bsdrattn3,0,0.54,0.46,0.46,12
indian_pines,3,bsdrattn3,0,0.56,0.43,0.48,13
indian_pines,3,bsdrattn3,0,0.56,0.41,0.49,14
indian_pines,3,bsdrattn3,0,0.56,0.41,0.49,15
indian_pines,3,bsdrattn3,0,0.57,0.43,0.5,16
indian_pines,3,bsdrattn3,0,0.54,0.42,0.47,17
indian_pines,3,bsdrattn3,0,0.57,0.51,0.49,18
indian_pines,3,bsdrattn3,0,0.55,0.42,0.47,19
indian_pines,4,bsdrattn3,0,0.64,0.54,0.59,0
indian_pines,4,bsdrattn3,0,0.64,0.56,0.59,1
indian_pines,4,bsdrattn3,0,0.63,0.51,0.57,2
indian_pines,4,bsdrattn3,0,0.64,0.56,0.58,3
indian_pines,4,bsdrattn3,0,0.64,0.56,0.59,4
indian_pines,4,bsdrattn3,0,0.65,0.55,0.59,5
indian_pines,4,bsdrattn3,0,0.64,0.55,0.59,6
indian_pines,4,bsdrattn3,0,0.62,0.51,0.56,7
indian_pines,4,bsdrattn3,0,0.64,0.54,0.58,8
indian_pines,4,bsdrattn3,0,0.64,0.55,0.59,9
indian_pines,4,bsdrattn3,0,0.65,0.54,0.59,10
indian_pines,4,bsdrattn3,0,0.65,0.56,0.6,11
indian_pines,4,bsdrattn3,0,0.63,0.55,0.57,12
indian_pines,4,bsdrattn3,0,0.65,0.53,0.59,13
indian_pines,4,bsdrattn3,0,0.64,0.53,0.58,14
indian_pines,4,bsdrattn3,0,0.64,0.56,0.58,15
indian_pines,4,bsdrattn3,0,0.65,0.54,0.59,16
indian_pines,4,bsdrattn3,0,0.64,0.57,0.58,17
indian_pines,4,bsdrattn3,0,0.65,0.61,0.6,18
indian_pines,4,bsdrattn3,0,0.63,0.58,0.58,19
indian_pines,5,bsdrattn3,0,0.68,0.62,0.63,0
indian_pines,5,bsdrattn3,0,0.68,0.6,0.63,1
indian_pines,5,bsdrattn3,0,0.67,0.58,0.62,2
indian_pines,5,bsdrattn3,0,0.67,0.58,0.62,3
indian_pines,5,bsdrattn3,0,0.68,0.63,0.63,4
indian_pines,5,bsdrattn3,0,0.68,0.59,0.64,5
indian_pines,5,bsdrattn3,0,0.67,0.58,0.61,6
indian_pines,5,bsdrattn3,0,0.64,0.56,0.59,7
indian_pines,5,bsdrattn3,0,0.67,0.59,0.62,8
indian_pines,5,bsdrattn3,0,0.69,0.62,0.65,9
indian_pines,5,bsdrattn3,0,0.67,0.6,0.62,10
indian_pines,5,bsdrattn3,0,0.67,0.6,0.63,11
indian_pines,5,bsdrattn3,0,0.67,0.61,0.62,12
indian_pines,5,bsdrattn3,0,0.68,0.6,0.63,13
indian_pines,5,bsdrattn3,0,0.67,0.6,0.62,14
indian_pines,5,bsdrattn3,0,0.67,0.61,0.62,15
indian_pines,5,bsdrattn3,0,0.67,0.58,0.62,16
indian_pines,5,bsdrattn3,0,0.66,0.59,0.61,17
indian_pines,5,bsdrattn3,0,0.68,0.66,0.63,18
indian_pines,5,bsdrattn3,0,0.67,0.61,0.62,19
indian_pines,6,bsdrattn3,0,0.66,0.6,0.61,0
indian_pines,6,bsdrattn3,0,0.68,0.6,0.63,1
indian_pines,6,bsdrattn3,0,0.67,0.59,0.63,2
indian_pines,6,bsdrattn3,0,0.67,0.59,0.62,3
indian_pines,6,bsdrattn3,0,0.67,0.62,0.62,4
indian_pines,6,bsdrattn3,0,0.68,0.59,0.63,5
indian_pines,6,bsdrattn3,0,0.65,0.56,0.6,6
indian_pines,6,bsdrattn3,0,0.63,0.55,0.57,7
indian_pines,6,bsdrattn3,0,0.68,0.59,0.63,8
indian_pines,6,bsdrattn3,0,0.69,0.61,0.64,9
indian_pines,6,bsdrattn3,0,0.66,0.59,0.61,10
indian_pines,6,bsdrattn3,0,0.67,0.6,0.62,11
indian_pines,6,bsdrattn3,0,0.66,0.6,0.61,12
indian_pines,6,bsdrattn3,0,0.68,0.6,0.63,13
indian_pines,6,bsdrattn3,0,0.67,0.59,0.62,14
indian_pines,6,bsdrattn3,0,0.67,0.62,0.62,15
indian_pines,6,bsdrattn3,0,0.67,0.59,0.62,16
indian_pines,6,bsdrattn3,0,0.65,0.58,0.6,17
indian_pines,6,bsdrattn3,0,0.68,0.65,0.63,18
indian_pines,6,bsdrattn3,0,0.66,0.6,0.61,19
indian_pines,7,bsdrattn3,0,0.69,0.64,0.64,0
indian_pines,7,bsdrattn3,0,0.7,0.64,0.66,1
indian_pines,7,bsdrattn3,0,0.7,0.62,0.65,2
indian_pines,7,bsdrattn3,0,0.7,0.64,0.65,3
indian_pines,7,bsdrattn3,0,0.69,0.62,0.64,4
indian_pines,7,bsdrattn3,0,0.69,0.64,0.64,5
indian_pines,7,bsdrattn3,0,0.69,0.62,0.64,6
indian_pines,7,bsdrattn3,0,0.67,0.63,0.62,7
indian_pines,7,bsdrattn3,0,0.71,0.62,0.67,8
indian_pines,7,bsdrattn3,0,0.71,0.65,0.67,9
indian_pines,7,bsdrattn3,0,0.7,0.63,0.65,10
indian_pines,7,bsdrattn3,0,0.69,0.64,0.65,11
indian_pines,7,bsdrattn3,0,0.7,0.66,0.66,12
indian_pines,7,bsdrattn3,0,0.7,0.62,0.65,13
indian_pines,7,bsdrattn3,0,0.71,0.66,0.67,14
indian_pines,7,bsdrattn3,0,0.7,0.66,0.65,15
indian_pines,7,bsdrattn3,0,0.7,0.66,0.65,16
indian_pines,7,bsdrattn3,0,0.69,0.64,0.65,17
indian_pines,7,bsdrattn3,0,0.71,0.7,0.67,18
indian_pines,7,bsdrattn3,0,0.7,0.68,0.66,19
indian_pines,8,bsdrattn3,0,0.72,0.68,0.69,0
indian_pines,8,bsdrattn3,0,0.72,0.67,0.68,1
indian_pines,8,bsdrattn3,0,0.71,0.66,0.67,2
indian_pines,8,bsdrattn3,0,0.72,0.68,0.68,3
indian_pines,8,bsdrattn3,0,0.71,0.64,0.67,4
indian_pines,8,bsdrattn3,0,0.71,0.66,0.67,5
indian_pines,8,bsdrattn3,0,0.72,0.66,0.68,6
indian_pines,8,bsdrattn3,0,0.7,0.66,0.65,7
indian_pines,8,bsdrattn3,0,0.73,0.64,0.69,8
indian_pines,8,bsdrattn3,0,0.75,0.68,0.71,9
indian_pines,8,bsdrattn3,0,0.73,0.68,0.69,10
indian_pines,8,bsdrattn3,0,0.72,0.69,0.68,11
indian_pines,8,bsdrattn3,0,0.72,0.69,0.68,12
indian_pines,8,bsdrattn3,0,0.72,0.64,0.68,13
indian_pines,8,bsdrattn3,0,0.74,0.69,0.7,14
indian_pines,8,bsdrattn3,0,0.71,0.67,0.67,15
indian_pines,8,bsdrattn3,0,0.71,0.7,0.67,16
indian_pines,8,bsdrattn3,0,0.73,0.68,0.69,17
indian_pines,8,bsdrattn3,0,0.74,0.72,0.7,18
indian_pines,8,bsdrattn3,0,0.72,0.71,0.68,19
indian_pines,9,bsdrattn3,0,0.73,0.66,0.69,0
indian_pines,9,bsdrattn3,0,0.72,0.65,0.68,1
indian_pines,9,bsdrattn3,0,0.71,0.66,0.67,2
indian_pines,9,bsdrattn3,0,0.72,0.68,0.68,3
indian_pines,9,bsdrattn3,0,0.72,0.64,0.68,4
indian_pines,9,bsdrattn3,0,0.72,0.65,0.68,5
indian_pines,9,bsdrattn3,0,0.71,0.66,0.67,6
indian_pines,9,bsdrattn3,0,0.69,0.65,0.64,7
indian_pines,9,bsdrattn3,0,0.72,0.64,0.68,8
indian_pines,9,bsdrattn3,0,0.75,0.67,0.71,9
indian_pines,9,bsdrattn3,0,0.72,0.67,0.68,10
indian_pines,9,bsdrattn3,0,0.71,0.68,0.67,11
indian_pines,9,bsdrattn3,0,0.72,0.68,0.68,12
indian_pines,9,bsdrattn3,0,0.72,0.65,0.68,13
indian_pines,9,bsdrattn3,0,0.73,0.69,0.7,14
indian_pines,9,bsdrattn3,0,0.71,0.68,0.67,15
indian_pines,9,bsdrattn3,0,0.71,0.7,0.67,16
indian_pines,9,bsdrattn3,0,0.73,0.67,0.7,17
indian_pines,9,bsdrattn3,0,0.74,0.71,0.7,18
indian_pines,9,bsdrattn3,0,0.73,0.71,0.69,19
indian_pines,10,bsdrattn3,0,0.73,0.66,0.69,0
indian_pines,10,bsdrattn3,0,0.72,0.69,0.68,1
indian_pines,10,bsdrattn3,0,0.72,0.67,0.68,2
indian_pines,10,bsdrattn3,0,0.73,0.69,0.69,3
indian_pines,10,bsdrattn3,0,0.73,0.65,0.69,4
indian_pines,10,bsdrattn3,0,0.72,0.67,0.68,5
indian_pines,10,bsdrattn3,0,0.72,0.67,0.68,6
indian_pines,10,bsdrattn3,0,0.71,0.68,0.67,7
indian_pines,10,bsdrattn3,0,0.73,0.64,0.69,8
indian_pines,10,bsdrattn3,0,0.75,0.69,0.72,9
indian_pines,10,bsdrattn3,0,0.73,0.68,0.69,10
indian_pines,10,bsdrattn3,0,0.72,0.7,0.68,11
indian_pines,10,bsdrattn3,0,0.71,0.68,0.67,12
indian_pines,10,bsdrattn3,0,0.72,0.65,0.68,13
indian_pines,10,bsdrattn3,0,0.74,0.68,0.7,14
indian_pines,10,bsdrattn3,0,0.72,0.68,0.67,15
indian_pines,10,bsdrattn3,0,0.71,0.7,0.67,16
indian_pines,10,bsdrattn3,0,0.74,0.69,0.7,17
indian_pines,10,bsdrattn3,0,0.74,0.72,0.7,18
indian_pines,10,bsdrattn3,0,0.73,0.72,0.69,19
indian_pines,11,bsdrattn3,0,0.74,0.68,0.7,0
indian_pines,11,bsdrattn3,0,0.73,0.69,0.69,1
indian_pines,11,bsdrattn3,0,0.72,0.67,0.68,2
indian_pines,11,bsdrattn3,0,0.74,0.72,0.7,3
indian_pines,11,bsdrattn3,0,0.73,0.65,0.69,4
indian_pines,11,bsdrattn3,0,0.73,0.68,0.69,5
indian_pines,11,bsdrattn3,0,0.72,0.68,0.69,6
indian_pines,11,bsdrattn3,0,0.71,0.68,0.67,7
indian_pines,11,bsdrattn3,0,0.73,0.65,0.7,8
indian_pines,11,bsdrattn3,0,0.75,0.69,0.71,9
indian_pines,11,bsdrattn3,0,0.74,0.68,0.7,10
indian_pines,11,bsdrattn3,0,0.74,0.71,0.7,11
indian_pines,11,bsdrattn3,0,0.72,0.69,0.68,12
indian_pines,11,bsdrattn3,0,0.73,0.67,0.69,13
indian_pines,11,bsdrattn3,0,0.73,0.68,0.69,14
indian_pines,11,bsdrattn3,0,0.73,0.7,0.69,15
indian_pines,11,bsdrattn3,0,0.72,0.7,0.68,16
indian_pines,11,bsdrattn3,0,0.73,0.7,0.7,17
indian_pines,11,bsdrattn3,0,0.75,0.73,0.71,18
indian_pines,11,bsdrattn3,0,0.73,0.73,0.69,19
indian_pines,12,bsdrattn3,0,0.74,0.69,0.7,0
indian_pines,12,bsdrattn3,0,0.73,0.7,0.7,1
indian_pines,12,bsdrattn3,0,0.71,0.67,0.67,2
indian_pines,12,bsdrattn3,0,0.74,0.71,0.7,3
indian_pines,12,bsdrattn3,0,0.73,0.65,0.69,4
indian_pines,12,bsdrattn3,0,0.73,0.69,0.7,5
indian_pines,12,bsdrattn3,0,0.72,0.68,0.68,6
indian_pines,12,bsdrattn3,0,0.71,0.69,0.67,7
indian_pines,12,bsdrattn3,0,0.73,0.65,0.69,8
indian_pines,12,bsdrattn3,0,0.75,0.69,0.71,9
indian_pines,12,bsdrattn3,0,0.74,0.69,0.7,10
indian_pines,12,bsdrattn3,0,0.73,0.7,0.7,11
indian_pines,12,bsdrattn3,0,0.71,0.69,0.67,12
indian_pines,12,bsdrattn3,0,0.73,0.67,0.69,13
indian_pines,12,bsdrattn3,0,0.73,0.69,0.7,14
indian_pines,12,bsdrattn3,0,0.73,0.72,0.69,15
indian_pines,12,bsdrattn3,0,0.72,0.7,0.68,16
indian_pines,12,bsdrattn3,0,0.73,0.7,0.69,17
indian_pines,12,bsdrattn3,0,0.74,0.73,0.7,18
indian_pines,12,bsdrattn3,0,0.73,0.73,0.7,19
indian_pines,13,bsdrattn3,0,0.74,0.7,0.7,0
indian_pines,13,bsdrattn3,0,0.73,0.69,0.69,1
indian_pines,13,bsdrattn3,0,0.71,0.66,0.67,2
indian_pines,13,bsdrattn3,0,0.74,0.71,0.7,3
indian_pines,13,bsdrattn3,0,0.72,0.65,0.68,4
indian_pines,13,bsdrattn3,0,0.73,0.71,0.69,5
indian_pines,13,bsdrattn3,0,0.72,0.67,0.68,6
indian_pines,13,bsdrattn3,0,0.7,0.68,0.66,7
indian_pines,13,bsdrattn3,0,0.72,0.64,0.68,8
indian_pines,13,bsdrattn3,0,0.75,0.69,0.71,9
indian_pines,13,bsdrattn3,0,0.74,0.69,0.7,10
indian_pines,13,bsdrattn3,0,0.73,0.7,0.69,11
indian_pines,13,bsdrattn3,0,0.71,0.69,0.67,12
indian_pines,13,bsdrattn3,0,0.73,0.68,0.7,13
indian_pines,13,bsdrattn3,0,0.74,0.7,0.71,14
indian_pines,13,bsdrattn3,0,0.72,0.7,0.69,15
indian_pines,13,bsdrattn3,0,0.71,0.68,0.67,16
indian_pines,13,bsdrattn3,0,0.74,0.7,0.7,17
indian_pines,13,bsdrattn3,0,0.74,0.73,0.7,18
indian_pines,13,bsdrattn3,0,0.73,0.73,0.69,19
indian_pines,14,bsdrattn3,0,0.76,0.72,0.73,0
indian_pines,14,bsdrattn3,0,0.75,0.7,0.71,1
indian_pines,14,bsdrattn3,0,0.76,0.71,0.72,2
indian_pines,14,bsdrattn3,0,0.76,0.73,0.73,3
indian_pines,14,bsdrattn3,0,0.75,0.72,0.72,4
indian_pines,14,bsdrattn3,0,0.76,0.73,0.73,5
indian_pines,14,bsdrattn3,0,0.75,0.71,0.71,6
indian_pines,14,bsdrattn3,0,0.73,0.71,0.69,7
indian_pines,14,bsdrattn3,0,0.75,0.69,0.71,8
indian_pines,14,bsdrattn3,0,0.77,0.73,0.73,9
indian_pines,14,bsdrattn3,0,0.76,0.71,0.73,10
indian_pines,14,bsdrattn3,0,0.76,0.74,0.73,11
indian_pines,14,bsdrattn3,0,0.75,0.73,0.72,12
indian_pines,14,bsdrattn3,0,0.76,0.72,0.73,13
indian_pines,14,bsdrattn3,0,0.78,0.72,0.74,14
indian_pines,14,bsdrattn3,0,0.76,0.75,0.73,15
indian_pines,14,bsdrattn3,0,0.76,0.73,0.72,16
indian_pines,14,bsdrattn3,0,0.76,0.72,0.73,17
indian_pines,14,bsdrattn3,0,0.77,0.76,0.74,18
indian_pines,14,bsdrattn3,0,0.75,0.74,0.71,19
indian_pines,15,bsdrattn3,0,0.77,0.73,0.74,0
indian_pines,15,bsdrattn3,0,0.75,0.71,0.72,1
indian_pines,15,bsdrattn3,0,0.77,0.73,0.74,2
indian_pines,15,bsdrattn3,0,0.77,0.74,0.74,3
indian_pines,15,bsdrattn3,0,0.75,0.71,0.71,4
indian_pines,15,bsdrattn3,0,0.78,0.73,0.74,5
indian_pines,15,bsdrattn3,0,0.76,0.72,0.73,6
indian_pines,15,bsdrattn3,0,0.75,0.72,0.72,7
indian_pines,15,bsdrattn3,0,0.75,0.68,0.71,8
indian_pines,15,bsdrattn3,0,0.76,0.73,0.73,9
indian_pines,15,bsdrattn3,0,0.77,0.71,0.74,10
indian_pines,15,bsdrattn3,0,0.78,0.76,0.75,11
indian_pines,15,bsdrattn3,0,0.77,0.74,0.73,12
indian_pines,15,bsdrattn3,0,0.77,0.73,0.74,13
indian_pines,15,bsdrattn3,0,0.78,0.73,0.75,14
indian_pines,15,bsdrattn3,0,0.76,0.74,0.73,15
indian_pines,15,bsdrattn3,0,0.75,0.73,0.72,16
indian_pines,15,bsdrattn3,0,0.76,0.71,0.73,17
indian_pines,15,bsdrattn3,0,0.78,0.76,0.75,18
indian_pines,15,bsdrattn3,0,0.76,0.74,0.72,19
indian_pines,16,bsdrattn3,0,0.78,0.73,0.75,0
indian_pines,16,bsdrattn3,0,0.76,0.71,0.72,1
indian_pines,16,bsdrattn3,0,0.76,0.72,0.73,2
indian_pines,16,bsdrattn3,0,0.78,0.75,0.75,3
indian_pines,16,bsdrattn3,0,0.76,0.71,0.72,4
indian_pines,16,bsdrattn3,0,0.77,0.73,0.74,5
indian_pines,16,bsdrattn3,0,0.76,0.71,0.73,6
indian_pines,16,bsdrattn3,0,0.76,0.72,0.73,7
indian_pines,16,bsdrattn3,0,0.75,0.68,0.72,8
indian_pines,16,bsdrattn3,0,0.76,0.73,0.73,9
indian_pines,16,bsdrattn3,0,0.77,0.72,0.74,10
indian_pines,16,bsdrattn3,0,0.78,0.76,0.75,11
indian_pines,16,bsdrattn3,0,0.77,0.74,0.74,12
indian_pines,16,bsdrattn3,0,0.77,0.73,0.74,13
indian_pines,16,bsdrattn3,0,0.78,0.74,0.75,14
indian_pines,16,bsdrattn3,0,0.77,0.74,0.74,15
indian_pines,16,bsdrattn3,0,0.76,0.74,0.73,16
indian_pines,16,bsdrattn3,0,0.76,0.7,0.73,17
indian_pines,16,bsdrattn3,0,0.77,0.76,0.74,18
indian_pines,16,bsdrattn3,0,0.77,0.75,0.74,19
indian_pines,17,bsdrattn3,0,0.78,0.71,0.75,0
indian_pines,17,bsdrattn3,0,0.75,0.7,0.71,1
indian_pines,17,bsdrattn3,0,0.78,0.75,0.74,2
indian_pines,17,bsdrattn3,0,0.78,0.76,0.75,3
indian_pines,17,bsdrattn3,0,0.76,0.73,0.72,4
indian_pines,17,bsdrattn3,0,0.78,0.74,0.75,5
indian_pines,17,bsdrattn3,0,0.77,0.72,0.74,6
indian_pines,17,bsdrattn3,0,0.76,0.72,0.73,7
indian_pines,17,bsdrattn3,0,0.76,0.69,0.73,8
indian_pines,17,bsdrattn3,0,0.77,0.74,0.74,9
indian_pines,17,bsdrattn3,0,0.77,0.72,0.74,10
indian_pines,17,bsdrattn3,0,0.78,0.77,0.74,11
indian_pines,17,bsdrattn3,0,0.78,0.74,0.75,12
indian_pines,17,bsdrattn3,0,0.78,0.73,0.75,13
indian_pines,17,bsdrattn3,0,0.78,0.74,0.75,14
indian_pines,17,bsdrattn3,0,0.77,0.75,0.74,15
indian_pines,17,bsdrattn3,0,0.77,0.74,0.73,16
indian_pines,17,bsdrattn3,0,0.77,0.71,0.73,17
indian_pines,17,bsdrattn3,0,0.79,0.78,0.76,18
indian_pines,17,bsdrattn3,0,0.78,0.77,0.75,19
indian_pines,18,bsdrattn3,0,0.79,0.71,0.76,0
indian_pines,18,bsdrattn3,0,0.75,0.71,0.72,1
indian_pines,18,bsdrattn3,0,0.78,0.75,0.75,2
indian_pines,18,bsdrattn3,0,0.78,0.76,0.75,3
indian_pines,18,bsdrattn3,0,0.77,0.74,0.73,4
indian_pines,18,bsdrattn3,0,0.79,0.75,0.76,5
indian_pines,18,bsdrattn3,0,0.78,0.73,0.74,6
indian_pines,18,bsdrattn3,0,0.77,0.72,0.73,7
indian_pines,18,bsdrattn3,0,0.77,0.69,0.73,8
indian_pines,18,bsdrattn3,0,0.78,0.75,0.75,9
indian_pines,18,bsdrattn3,0,0.78,0.72,0.75,10
indian_pines,18,bsdrattn3,0,0.77,0.77,0.74,11
indian_pines,18,bsdrattn3,0,0.79,0.74,0.75,12
indian_pines,18,bsdrattn3,0,0.78,0.73,0.75,13
indian_pines,18,bsdrattn3,0,0.79,0.75,0.76,14
indian_pines,18,bsdrattn3,0,0.78,0.74,0.75,15
indian_pines,18,bsdrattn3,0,0.76,0.74,0.73,16
indian_pines,18,bsdrattn3,0,0.76,0.72,0.73,17
indian_pines,18,bsdrattn3,0,0.79,0.78,0.76,18
indian_pines,18,bsdrattn3,0,0.79,0.78,0.76,19
indian_pines,19,bsdrattn3,0,0.79,0.72,0.76,0
indian_pines,19,bsdrattn3,0,0.76,0.71,0.73,1
indian_pines,19,bsdrattn3,0,0.78,0.76,0.75,2
indian_pines,19,bsdrattn3,0,0.78,0.77,0.75,3
indian_pines,19,bsdrattn3,0,0.77,0.75,0.74,4
indian_pines,19,bsdrattn3,0,0.79,0.75,0.76,5
indian_pines,19,bsdrattn3,0,0.78,0.73,0.74,6
indian_pines,19,bsdrattn3,0,0.77,0.74,0.74,7
indian_pines,19,bsdrattn3,0,0.76,0.69,0.73,8
indian_pines,19,bsdrattn3,0,0.78,0.75,0.75,9
indian_pines,19,bsdrattn3,0,0.78,0.73,0.75,10
indian_pines,19,bsdrattn3,0,0.77,0.77,0.74,11
indian_pines,19,bsdrattn3,0,0.79,0.76,0.76,12
indian_pines,19,bsdrattn3,0,0.78,0.73,0.75,13
indian_pines,19,bsdrattn3,0,0.79,0.75,0.76,14
indian_pines,19,bsdrattn3,0,0.78,0.75,0.75,15
indian_pines,19,bsdrattn3,0,0.77,0.75,0.74,16
indian_pines,19,bsdrattn3,0,0.77,0.72,0.73,17
indian_pines,19,bsdrattn3,0,0.8,0.79,0.77,18
indian_pines,19,bsdrattn3,0,0.79,0.79,0.76,19
indian_pines,20,bsdrattn3,0,0.8,0.73,0.77,0
indian_pines,20,bsdrattn3,0,0.76,0.7,0.73,1
indian_pines,20,bsdrattn3,0,0.79,0.76,0.76,2
indian_pines,20,bsdrattn3,0,0.79,0.77,0.76,3
indian_pines,20,bsdrattn3,0,0.78,0.75,0.74,4
indian_pines,20,bsdrattn3,0,0.79,0.75,0.76,5
indian_pines,20,bsdrattn3,0,0.77,0.72,0.74,6
indian_pines,20,bsdrattn3,0,0.77,0.74,0.74,7
indian_pines,20,bsdrattn3,0,0.76,0.7,0.73,8
indian_pines,20,bsdrattn3,0,0.79,0.76,0.76,9
indian_pines,20,bsdrattn3,0,0.77,0.72,0.74,10
indian_pines,20,bsdrattn3,0,0.77,0.77,0.74,11
indian_pines,20,bsdrattn3,0,0.79,0.76,0.76,12
indian_pines,20,bsdrattn3,0,0.78,0.73,0.75,13
indian_pines,20,bsdrattn3,0,0.8,0.74,0.77,14
indian_pines,20,bsdrattn3,0,0.77,0.76,0.74,15
indian_pines,20,bsdrattn3,0,0.78,0.76,0.75,16
indian_pines,20,bsdrattn3,0,0.77,0.72,0.74,17
indian_pines,20,bsdrattn3,0,0.8,0.79,0.77,18
indian_pines,20,bsdrattn3,0,0.79,0.79,0.76,19
indian_pines,21,bsdrattn3,0,0.8,0.72,0.77,0
indian_pines,21,bsdrattn3,0,0.76,0.71,0.73,1
indian_pines,21,bsdrattn3,0,0.78,0.77,0.75,2
indian_pines,21,bsdrattn3,0,0.79,0.77,0.76,3
indian_pines,21,bsdrattn3,0,0.77,0.75,0.74,4
indian_pines,21,bsdrattn3,0,0.79,0.75,0.76,5
indian_pines,21,bsdrattn3,0,0.77,0.73,0.74,6
indian_pines,21,bsdrattn3,0,0.77,0.74,0.74,7
indian_pines,21,bsdrattn3,0,0.76,0.7,0.73,8
indian_pines,21,bsdrattn3,0,0.79,0.76,0.76,9
indian_pines,21,bsdrattn3,0,0.78,0.72,0.75,10
indian_pines,21,bsdrattn3,0,0.78,0.77,0.75,11
indian_pines,21,bsdrattn3,0,0.79,0.75,0.76,12
indian_pines,21,bsdrattn3,0,0.78,0.73,0.74,13
indian_pines,21,bsdrattn3,0,0.8,0.74,0.77,14
indian_pines,21,bsdrattn3,0,0.78,0.75,0.76,15
indian_pines,21,bsdrattn3,0,0.78,0.77,0.75,16
indian_pines,21,bsdrattn3,0,0.77,0.73,0.74,17
indian_pines,21,bsdrattn3,0,0.79,0.79,0.77,18
indian_pines,21,bsdrattn3,0,0.79,0.78,0.76,19
indian_pines,22,bsdrattn3,0,0.79,0.72,0.77,0
indian_pines,22,bsdrattn3,0,0.76,0.71,0.73,1
indian_pines,22,bsdrattn3,0,0.78,0.77,0.75,2
indian_pines,22,bsdrattn3,0,0.79,0.77,0.76,3
indian_pines,22,bsdrattn3,0,0.77,0.75,0.74,4
indian_pines,22,bsdrattn3,0,0.79,0.75,0.76,5
indian_pines,22,bsdrattn3,0,0.78,0.73,0.75,6
indian_pines,22,bsdrattn3,0,0.77,0.74,0.74,7
indian_pines,22,bsdrattn3,0,0.77,0.7,0.73,8
indian_pines,22,bsdrattn3,0,0.79,0.75,0.76,9
indian_pines,22,bsdrattn3,0,0.78,0.73,0.75,10
indian_pines,22,bsdrattn3,0,0.78,0.77,0.75,11
indian_pines,22,bsdrattn3,0,0.79,0.75,0.76,12
indian_pines,22,bsdrattn3,0,0.78,0.73,0.74,13
indian_pines,22,bsdrattn3,0,0.8,0.74,0.77,14
indian_pines,22,bsdrattn3,0,0.78,0.75,0.75,15
indian_pines,22,bsdrattn3,0,0.78,0.77,0.75,16
indian_pines,22,bsdrattn3,0,0.77,0.73,0.74,17
indian_pines,22,bsdrattn3,0,0.8,0.79,0.77,18
indian_pines,22,bsdrattn3,0,0.79,0.78,0.76,19
indian_pines,23,bsdrattn3,0,0.8,0.72,0.77,0
indian_pines,23,bsdrattn3,0,0.76,0.72,0.73,1
indian_pines,23,bsdrattn3,0,0.78,0.76,0.75,2
indian_pines,23,bsdrattn3,0,0.79,0.77,0.76,3
indian_pines,23,bsdrattn3,0,0.78,0.76,0.75,4
indian_pines,23,bsdrattn3,0,0.79,0.75,0.76,5
indian_pines,23,bsdrattn3,0,0.78,0.73,0.74,6
indian_pines,23,bsdrattn3,0,0.77,0.73,0.74,7
indian_pines,23,bsdrattn3,0,0.76,0.7,0.73,8
indian_pines,23,bsdrattn3,0,0.79,0.75,0.76,9
indian_pines,23,bsdrattn3,0,0.78,0.73,0.75,10
indian_pines,23,bsdrattn3,0,0.78,0.77,0.75,11
indian_pines,23,bsdrattn3,0,0.79,0.76,0.76,12
indian_pines,23,bsdrattn3,0,0.78,0.75,0.75,13
indian_pines,23,bsdrattn3,0,0.8,0.75,0.78,14
