dataset,target_size,algorithm,oa,aa,k,fold
indian_pines,2,bsdrattn,0.55,0.41,0.47,0
indian_pines,2,bsdrattn,0.56,0.41,0.49,1
indian_pines,2,bsdrattn,0.54,0.4,0.46,2
indian_pines,2,bsdrattn,0.54,0.4,0.46,3
indian_pines,2,bsdrattn,0.55,0.41,0.48,4
indian_pines,2,bsdrattn,0.54,0.42,0.47,5
indian_pines,2,bsdrattn,0.55,0.39,0.47,6
indian_pines,2,bsdrattn,0.54,0.4,0.46,7
indian_pines,2,bsdrattn,0.54,0.39,0.46,8
indian_pines,2,bsdrattn,0.55,0.41,0.47,9
indian_pines,2,bsdrattn,0.56,0.43,0.49,10
indian_pines,2,bsdrattn,0.56,0.42,0.48,11
indian_pines,2,bsdrattn,0.52,0.38,0.44,12
indian_pines,2,bsdrattn,0.54,0.41,0.46,13
indian_pines,2,bsdrattn,0.52,0.39,0.44,14
indian_pines,2,bsdrattn,0.54,0.4,0.47,15
indian_pines,2,bsdrattn,0.55,0.42,0.48,16
indian_pines,2,bsdrattn,0.54,0.41,0.47,17
indian_pines,2,bsdrattn,0.54,0.4,0.46,18
indian_pines,2,bsdrattn,0.53,0.39,0.44,19
indian_pines,3,bsdrattn,0.63,0.53,0.57,0
indian_pines,3,bsdrattn,0.62,0.52,0.56,1
indian_pines,3,bsdrattn,0.62,0.54,0.55,2
indian_pines,3,bsdrattn,0.61,0.55,0.55,3
indian_pines,3,bsdrattn,0.62,0.53,0.56,4
indian_pines,3,bsdrattn,0.63,0.53,0.58,5
indian_pines,3,bsdrattn,0.62,0.53,0.56,6
indian_pines,3,bsdrattn,0.6,0.52,0.53,7
indian_pines,3,bsdrattn,0.6,0.51,0.53,8
indian_pines,3,bsdrattn,0.63,0.54,0.57,9
indian_pines,3,bsdrattn,0.62,0.52,0.57,10
indian_pines,3,bsdrattn,0.62,0.52,0.56,11
indian_pines,3,bsdrattn,0.61,0.48,0.54,12
indian_pines,3,bsdrattn,0.65,0.57,0.59,13
indian_pines,3,bsdrattn,0.6,0.53,0.54,14
indian_pines,3,bsdrattn,0.62,0.54,0.56,15
indian_pines,3,bsdrattn,0.63,0.52,0.58,16
indian_pines,3,bsdrattn,0.61,0.52,0.55,17
indian_pines,3,bsdrattn,0.63,0.51,0.57,18
indian_pines,3,bsdrattn,0.62,0.55,0.56,19
indian_pines,4,bsdrattn,0.61,0.53,0.55,0
indian_pines,4,bsdrattn,0.61,0.53,0.54,1
indian_pines,4,bsdrattn,0.63,0.57,0.57,2
indian_pines,4,bsdrattn,0.61,0.56,0.55,3
indian_pines,4,bsdrattn,0.62,0.54,0.56,4
indian_pines,4,bsdrattn,0.64,0.56,0.58,5
indian_pines,4,bsdrattn,0.63,0.55,0.56,6
indian_pines,4,bsdrattn,0.6,0.53,0.54,7
indian_pines,4,bsdrattn,0.61,0.51,0.54,8
indian_pines,4,bsdrattn,0.62,0.55,0.56,9
indian_pines,4,bsdrattn,0.62,0.54,0.57,10
indian_pines,4,bsdrattn,0.64,0.6,0.58,11
indian_pines,4,bsdrattn,0.63,0.52,0.56,12
indian_pines,4,bsdrattn,0.64,0.58,0.58,13
indian_pines,4,bsdrattn,0.62,0.54,0.56,14
indian_pines,4,bsdrattn,0.62,0.53,0.56,15
indian_pines,4,bsdrattn,0.61,0.57,0.55,16
indian_pines,4,bsdrattn,0.62,0.56,0.56,17
indian_pines,4,bsdrattn,0.61,0.57,0.55,18
indian_pines,4,bsdrattn,0.61,0.5,0.54,19
indian_pines,5,bsdrattn,0.71,0.68,0.66,0
indian_pines,5,bsdrattn,0.72,0.67,0.68,1
indian_pines,5,bsdrattn,0.72,0.71,0.68,2
indian_pines,5,bsdrattn,0.7,0.69,0.66,3
indian_pines,5,bsdrattn,0.72,0.69,0.68,4
indian_pines,5,bsdrattn,0.72,0.69,0.68,5
indian_pines,5,bsdrattn,0.72,0.65,0.68,6
indian_pines,5,bsdrattn,0.69,0.65,0.65,7
indian_pines,5,bsdrattn,0.7,0.65,0.66,8
indian_pines,5,bsdrattn,0.7,0.68,0.66,9
indian_pines,5,bsdrattn,0.72,0.64,0.67,10
indian_pines,5,bsdrattn,0.72,0.7,0.68,11
indian_pines,5,bsdrattn,0.72,0.64,0.67,12
indian_pines,5,bsdrattn,0.72,0.73,0.68,13
indian_pines,5,bsdrattn,0.71,0.7,0.67,14
indian_pines,5,bsdrattn,0.72,0.7,0.67,15
indian_pines,5,bsdrattn,0.72,0.67,0.68,16
indian_pines,5,bsdrattn,0.71,0.66,0.66,17
indian_pines,5,bsdrattn,0.71,0.69,0.67,18
indian_pines,5,bsdrattn,0.71,0.68,0.66,19
indian_pines,6,bsdrattn,0.62,0.6,0.56,0
indian_pines,6,bsdrattn,0.63,0.57,0.57,1
indian_pines,6,bsdrattn,0.64,0.63,0.59,2
indian_pines,6,bsdrattn,0.61,0.56,0.56,3
indian_pines,6,bsdrattn,0.62,0.55,0.56,4
indian_pines,6,bsdrattn,0.63,0.61,0.57,5
indian_pines,6,bsdrattn,0.63,0.55,0.57,6
indian_pines,6,bsdrattn,0.61,0.55,0.54,7
indian_pines,6,bsdrattn,0.61,0.55,0.55,8
indian_pines,6,bsdrattn,0.62,0.56,0.56,9
indian_pines,6,bsdrattn,0.62,0.56,0.56,10
indian_pines,6,bsdrattn,0.64,0.59,0.58,11
indian_pines,6,bsdrattn,0.61,0.53,0.54,12
indian_pines,6,bsdrattn,0.63,0.59,0.57,13
indian_pines,6,bsdrattn,0.61,0.58,0.55,14
indian_pines,6,bsdrattn,0.62,0.54,0.56,15
indian_pines,6,bsdrattn,0.61,0.58,0.56,16
indian_pines,6,bsdrattn,0.64,0.6,0.59,17
indian_pines,6,bsdrattn,0.61,0.59,0.56,18
indian_pines,6,bsdrattn,0.61,0.55,0.55,19
indian_pines,7,bsdrattn,0.67,0.6,0.63,0
indian_pines,7,bsdrattn,0.67,0.6,0.62,1
indian_pines,7,bsdrattn,0.66,0.61,0.62,2
indian_pines,7,bsdrattn,0.68,0.59,0.63,3
indian_pines,7,bsdrattn,0.68,0.59,0.63,4
indian_pines,7,bsdrattn,0.68,0.6,0.63,5
indian_pines,7,bsdrattn,0.67,0.6,0.62,6
indian_pines,7,bsdrattn,0.67,0.55,0.62,7
indian_pines,7,bsdrattn,0.66,0.56,0.61,8
indian_pines,7,bsdrattn,0.66,0.56,0.61,9
indian_pines,7,bsdrattn,0.68,0.62,0.63,10
indian_pines,7,bsdrattn,0.67,0.61,0.62,11
indian_pines,7,bsdrattn,0.68,0.6,0.63,12
indian_pines,7,bsdrattn,0.68,0.6,0.63,13
indian_pines,7,bsdrattn,0.67,0.59,0.62,14
indian_pines,7,bsdrattn,0.67,0.59,0.62,15
indian_pines,7,bsdrattn,0.67,0.58,0.62,16
indian_pines,7,bsdrattn,0.66,0.57,0.61,17
indian_pines,7,bsdrattn,0.66,0.61,0.61,18
indian_pines,7,bsdrattn,0.66,0.58,0.61,19
indian_pines,8,bsdrattn,0.68,0.65,0.63,0
indian_pines,8,bsdrattn,0.66,0.59,0.61,1
indian_pines,8,bsdrattn,0.69,0.66,0.64,2
indian_pines,8,bsdrattn,0.67,0.64,0.62,3
indian_pines,8,bsdrattn,0.68,0.59,0.64,4
indian_pines,8,bsdrattn,0.68,0.63,0.64,5
indian_pines,8,bsdrattn,0.68,0.61,0.63,6
indian_pines,8,bsdrattn,0.68,0.63,0.63,7
indian_pines,8,bsdrattn,0.68,0.61,0.63,8
indian_pines,8,bsdrattn,0.68,0.64,0.63,9
indian_pines,8,bsdrattn,0.67,0.61,0.62,10
indian_pines,8,bsdrattn,0.69,0.63,0.64,11
indian_pines,8,bsdrattn,0.66,0.58,0.61,12
indian_pines,8,bsdrattn,0.69,0.68,0.64,13
indian_pines,8,bsdrattn,0.68,0.61,0.64,14
indian_pines,8,bsdrattn,0.66,0.57,0.61,15
indian_pines,8,bsdrattn,0.68,0.6,0.64,16
indian_pines,8,bsdrattn,0.68,0.63,0.63,17
indian_pines,8,bsdrattn,0.66,0.62,0.61,18
indian_pines,8,bsdrattn,0.68,0.65,0.64,19
indian_pines,9,bsdrattn,0.74,0.71,0.7,0
indian_pines,9,bsdrattn,0.75,0.75,0.72,1
indian_pines,9,bsdrattn,0.74,0.74,0.7,2
indian_pines,9,bsdrattn,0.73,0.74,0.7,3
indian_pines,9,bsdrattn,0.73,0.71,0.69,4
indian_pines,9,bsdrattn,0.75,0.74,0.72,5
indian_pines,9,bsdrattn,0.73,0.67,0.69,6
indian_pines,9,bsdrattn,0.72,0.66,0.68,7
indian_pines,9,bsdrattn,0.73,0.68,0.69,8
indian_pines,9,bsdrattn,0.75,0.71,0.71,9
indian_pines,9,bsdrattn,0.73,0.71,0.7,10
indian_pines,9,bsdrattn,0.75,0.71,0.72,11
indian_pines,9,bsdrattn,0.72,0.65,0.69,12
indian_pines,9,bsdrattn,0.76,0.75,0.72,13
indian_pines,9,bsdrattn,0.73,0.68,0.7,14
indian_pines,9,bsdrattn,0.73,0.68,0.7,15
indian_pines,9,bsdrattn,0.74,0.69,0.7,16
indian_pines,9,bsdrattn,0.75,0.71,0.72,17
indian_pines,9,bsdrattn,0.73,0.71,0.7,18
indian_pines,9,bsdrattn,0.75,0.71,0.71,19
indian_pines,10,bsdrattn,0.74,0.69,0.7,0
indian_pines,10,bsdrattn,0.74,0.71,0.7,1
indian_pines,10,bsdrattn,0.76,0.76,0.73,2
indian_pines,10,bsdrattn,0.75,0.74,0.72,3
indian_pines,10,bsdrattn,0.77,0.73,0.74,4
indian_pines,10,bsdrattn,0.77,0.74,0.74,5
indian_pines,10,bsdrattn,0.76,0.7,0.72,6
indian_pines,10,bsdrattn,0.74,0.72,0.7,7
indian_pines,10,bsdrattn,0.76,0.73,0.72,8
indian_pines,10,bsdrattn,0.75,0.74,0.72,9
indian_pines,10,bsdrattn,0.76,0.72,0.73,10
indian_pines,10,bsdrattn,0.77,0.73,0.74,11
indian_pines,10,bsdrattn,0.75,0.69,0.71,12
indian_pines,10,bsdrattn,0.76,0.76,0.73,13
indian_pines,10,bsdrattn,0.75,0.68,0.71,14
indian_pines,10,bsdrattn,0.75,0.7,0.72,15
indian_pines,10,bsdrattn,0.76,0.73,0.72,16
indian_pines,10,bsdrattn,0.74,0.73,0.71,17
indian_pines,10,bsdrattn,0.74,0.73,0.71,18
indian_pines,10,bsdrattn,0.76,0.7,0.73,19
indian_pines,11,bsdrattn,0.74,0.71,0.7,0
indian_pines,11,bsdrattn,0.76,0.72,0.73,1
indian_pines,11,bsdrattn,0.75,0.75,0.72,2
indian_pines,11,bsdrattn,0.73,0.68,0.69,3
indian_pines,11,bsdrattn,0.76,0.74,0.73,4
indian_pines,11,bsdrattn,0.76,0.72,0.72,5
indian_pines,11,bsdrattn,0.75,0.67,0.72,6
indian_pines,11,bsdrattn,0.74,0.69,0.7,7
indian_pines,11,bsdrattn,0.76,0.68,0.72,8
indian_pines,11,bsdrattn,0.75,0.72,0.72,9
indian_pines,11,bsdrattn,0.76,0.7,0.73,10
indian_pines,11,bsdrattn,0.77,0.74,0.74,11
indian_pines,11,bsdrattn,0.75,0.68,0.72,12
indian_pines,11,bsdrattn,0.75,0.76,0.72,13
indian_pines,11,bsdrattn,0.75,0.73,0.72,14
indian_pines,11,bsdrattn,0.75,0.71,0.72,15
indian_pines,11,bsdrattn,0.76,0.73,0.73,16
indian_pines,11,bsdrattn,0.74,0.71,0.7,17
indian_pines,11,bsdrattn,0.74,0.72,0.7,18
indian_pines,11,bsdrattn,0.77,0.73,0.73,19
indian_pines,12,bsdrattn,0.71,0.69,0.66,0
indian_pines,12,bsdrattn,0.74,0.68,0.7,1
indian_pines,12,bsdrattn,0.72,0.73,0.68,2
indian_pines,12,bsdrattn,0.72,0.7,0.68,3
indian_pines,12,bsdrattn,0.72,0.67,0.68,4
indian_pines,12,bsdrattn,0.75,0.73,0.72,5
indian_pines,12,bsdrattn,0.72,0.67,0.68,6
indian_pines,12,bsdrattn,0.7,0.67,0.66,7
indian_pines,12,bsdrattn,0.72,0.65,0.68,8
indian_pines,12,bsdrattn,0.74,0.71,0.7,9
indian_pines,12,bsdrattn,0.72,0.67,0.68,10
indian_pines,12,bsdrattn,0.74,0.72,0.71,11
indian_pines,12,bsdrattn,0.72,0.65,0.68,12
indian_pines,12,bsdrattn,0.73,0.73,0.7,13
indian_pines,12,bsdrattn,0.72,0.69,0.68,14
indian_pines,12,bsdrattn,0.72,0.67,0.68,15
indian_pines,12,bsdrattn,0.71,0.67,0.67,16
indian_pines,12,bsdrattn,0.72,0.7,0.68,17
indian_pines,12,bsdrattn,0.72,0.71,0.68,18
indian_pines,12,bsdrattn,0.71,0.69,0.67,19
indian_pines,13,bsdrattn,0.7,0.64,0.65,0
indian_pines,13,bsdrattn,0.71,0.73,0.67,1
indian_pines,13,bsdrattn,0.71,0.71,0.67,2
indian_pines,13,bsdrattn,0.71,0.71,0.66,3
indian_pines,13,bsdrattn,0.72,0.68,0.68,4
indian_pines,13,bsdrattn,0.71,0.7,0.67,5
indian_pines,13,bsdrattn,0.72,0.68,0.68,6
indian_pines,13,bsdrattn,0.71,0.68,0.67,7
indian_pines,13,bsdrattn,0.7,0.67,0.66,8
indian_pines,13,bsdrattn,0.71,0.69,0.67,9
indian_pines,13,bsdrattn,0.71,0.69,0.67,10
indian_pines,13,bsdrattn,0.73,0.72,0.69,11
indian_pines,13,bsdrattn,0.71,0.64,0.67,12
indian_pines,13,bsdrattn,0.74,0.75,0.7,13
indian_pines,13,bsdrattn,0.7,0.66,0.66,14
indian_pines,13,bsdrattn,0.71,0.66,0.67,15
indian_pines,13,bsdrattn,0.72,0.69,0.68,16
indian_pines,13,bsdrattn,0.72,0.7,0.68,17
indian_pines,13,bsdrattn,0.71,0.71,0.67,18
