dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
ghisaconus,9,linspacer,0,0.0,0.66,0.596,0.596,7|22|36|51|65|79|94|108|123,1|1|1|1|1|1|1|1|1
ghisaconus,10,linspacer,0,0.0,0.672,0.612,0.612,6|20|32|46|58|72|84|98|110|124,1|1|1|1|1|1|1|1|1|1
ghisaconus,11,linspacer,0,0.0,0.692,0.614,0.614,6|18|30|41|53|65|77|89|100|112|124,1|1|1|1|1|1|1|1|1|1|1
ghisaconus,12,linspacer,0,0.0,0.702,0.648,0.648,5|16|27|38|49|60|70|81|92|103|114|125,1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,13,linspacer,0,0.0,0.702,0.639,0.639,5|15|25|35|45|55|65|75|85|95|105|115|125,1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,14,linspacer,0,0.0,0.71,0.65,0.65,5|14|23|32|42|51|60|70|79|88|98|107|116|125,1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,15,linspacer,0,0.0,0.721,0.664,0.664,4|13|22|30|39|48|56|65|74|82|91|100|108|117|126,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,16,linspacer,0,0.0,0.732,0.664,0.664,4|12|20|28|37|45|53|61|69|77|85|93|102|110|118|126,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,17,linspacer,0,0.0,0.739,0.674,0.674,4|11|19|27|34|42|50|57|65|73|80|88|96|103|111|119|126,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,18,linspacer,0,0.0,0.718,0.668,0.668,4|11|18|25|32|40|47|54|61|69|76|83|90|98|105|112|119|126,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,19,linspacer,0,0.0,0.729,0.668,0.668,3|10|17|24|31|38|44|51|58|65|72|79|86|92|99|106|113|120|127,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,20,linspacer,0,0.0,0.738,0.682,0.682,3|10|16|23|29|36|42|49|55|62|68|75|81|88|94|101|107|114|120|127,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,21,linspacer,0,0.0,0.742,0.676,0.676,3|9|15|22|28|34|40|46|53|59|65|71|77|84|90|96|102|108|115|121|127,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,22,linspacer,0,0.0,0.748,0.683,0.683,3|9|15|21|27|32|38|44|50|56|62|68|74|80|86|92|98|103|109|115|121|127,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,23,linspacer,0,0.0,0.728,0.669,0.669,3|8|14|20|25|31|37|42|48|54|59|65|71|76|82|88|93|99|105|110|116|122|127,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,24,linspacer,0,0.0,0.736,0.673,0.673,3|8|14|19|24|30|35|41|46|51|57|62|68|73|79|84|89|95|100|106|111|116|122|127,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,25,linspacer,0,0.0,0.745,0.678,0.678,3|8|13|18|23|29|34|39|44|49|55|60|65|70|75|81|86|91|96|101|107|112|117|122|127,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,26,linspacer,0,0.0,0.744,0.685,0.685,2|8|12|18|22|28|32|38|42|48|52|58|62|68|72|78|82|88|92|98|102|108|112|118|122|128,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,27,linspacer,0,0.0,0.744,0.675,0.675,2|7|12|17|22|26|31|36|41|46|51|55|60|65|70|75|79|84|89|94|99|104|108|113|118|123|128,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,28,linspacer,0,0.0,0.744,0.677,0.677,2|7|12|16|21|26|30|35|39|44|49|53|58|63|67|72|77|81|86|91|95|100|104|109|114|118|123|128,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,29,linspacer,0,0.0,0.745,0.678,0.678,2|7|11|16|20|25|29|34|38|43|47|52|56|61|65|69|74|78|83|87|92|96|101|105|110|114|119|123|128,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,30,linspacer,0,0.0,0.749,0.685,0.685,2|6|11|15|20|24|28|32|37|41|46|50|54|59|63|67|72|76|80|84|89|93|98|102|106|110|115|119|124|128,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,2,pcal,0,0.009,0.504,0.354,0.354,35|36,0.2710231053721224|0.27042809660440376
ghisaconus,3,pcal,0,0.0,0.505,0.363,0.363,34|35|36,0.2703642993093511|0.2710231053721224|0.27042809660440376
ghisaconus,4,pcal,0,0.0,0.514,0.384,0.384,34|35|36|37,0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026
ghisaconus,5,pcal,0,0.0,0.517,0.395,0.395,34|35|36|37|38,0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698
ghisaconus,6,pcal,0,0.0,0.521,0.402,0.402,34|35|36|37|38|39,0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775
ghisaconus,7,pcal,0,0.0,0.548,0.442,0.442,33|34|35|36|37|38|39,0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775
ghisaconus,8,pcal,0,0.0,0.55,0.449,0.449,33|34|35|36|37|38|39|40,0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731
ghisaconus,9,pcal,0,0.0,0.548,0.45,0.45,33|34|35|36|37|38|39|40|41,0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332
ghisaconus,10,pcal,0,0.0,0.619,0.511,0.511,32|33|34|35|36|37|38|39|40|41,0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332
ghisaconus,11,pcal,0,0.0,0.615,0.512,0.512,32|33|34|35|36|37|38|39|40|41|42,0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056
ghisaconus,12,pcal,0,0.0,0.606,0.515,0.515,32|33|34|35|36|37|38|39|40|41|42|46,0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.2642171981993679
ghisaconus,13,pcal,0,0.0,0.601,0.51,0.51,32|33|34|35|36|37|38|39|40|41|42|43|46,0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2642171981993679
ghisaconus,14,pcal,0,0.0,0.595,0.505,0.505,32|33|34|35|36|37|38|39|40|41|42|43|46|49,0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2642171981993679|0.25840434525110406
ghisaconus,15,pcal,0,0.0,0.588,0.499,0.499,32|33|34|35|36|37|38|39|40|41|42|43|46|47|49,0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2642171981993679|0.2572896068564622|0.25840434525110406
ghisaconus,16,pcal,0,0.0,0.605,0.517,0.517,31|32|33|34|35|36|37|38|39|40|41|42|43|46|47|49,0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2642171981993679|0.2572896068564622|0.25840434525110406
ghisaconus,17,pcal,0,0.0,0.6,0.511,0.511,31|32|33|34|35|36|37|38|39|40|41|42|43|44|46|47|49,0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.2642171981993679|0.2572896068564622|0.25840434525110406
ghisaconus,18,pcal,0,0.0,0.595,0.507,0.507,31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|49,0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25840434525110406
ghisaconus,19,pcal,0,0.0,0.589,0.499,0.499,31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49,0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25212048139058446|0.25840434525110406
ghisaconus,20,pcal,0,0.0,0.594,0.502,0.502,30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49,0.23690566626549217|0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25212048139058446|0.25840434525110406
ghisaconus,21,pcal,0,0.0,0.632,0.546,0.546,24|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49,0.23374792578463155|0.23690566626549217|0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25212048139058446|0.25840434525110406
ghisaconus,22,pcal,0,0.0,0.641,0.558,0.558,24|25|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49,0.23374792578463155|0.23290119794298575|0.23690566626549217|0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25212048139058446|0.25840434525110406
ghisaconus,23,pcal,0,0.0,0.649,0.573,0.573,24|25|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|59,0.23374792578463155|0.23290119794298575|0.23690566626549217|0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25212048139058446|0.25840434525110406|0.23175601617433791
ghisaconus,24,pcal,0,0.0,0.654,0.578,0.578,23|24|25|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|59,0.2310903828523579|0.23374792578463155|0.23290119794298575|0.23690566626549217|0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25212048139058446|0.25840434525110406|0.23175601617433791
ghisaconus,25,pcal,0,0.0,0.656,0.582,0.582,23|24|25|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|56|59,0.2310903828523579|0.23374792578463155|0.23290119794298575|0.23690566626549217|0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25212048139058446|0.25840434525110406|0.2309068259491985|0.23175601617433791
ghisaconus,26,pcal,0,0.0,0.655,0.582,0.582,23|24|25|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|55|56|59,0.2310903828523579|0.23374792578463155|0.23290119794298575|0.23690566626549217|0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25212048139058446|0.25840434525110406|0.2307787303817121|0.2309068259491985|0.23175601617433791
ghisaconus,27,pcal,0,0.0,0.655,0.582,0.582,23|24|25|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|55|56|58|59,0.2310903828523579|0.23374792578463155|0.23290119794298575|0.23690566626549217|0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25212048139058446|0.25840434525110406|0.2307787303817121|0.2309068259491985|0.23027956862075127|0.23175601617433791
ghisaconus,28,pcal,0,0.0,0.656,0.583,0.583,23|24|25|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|55|56|58|59|60,0.2310903828523579|0.23374792578463155|0.23290119794298575|0.23690566626549217|0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25212048139058446|0.25840434525110406|0.2307787303817121|0.2309068259491985|0.23027956862075127|0.23175601617433791|0.22957922125347474
ghisaconus,29,pcal,0,0.0,0.656,0.582,0.582,23|24|25|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|55|56|57|58|59|60,0.2310903828523579|0.23374792578463155|0.23290119794298575|0.23690566626549217|0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25212048139058446|0.25840434525110406|0.2307787303817121|0.2309068259491985|0.22916836826297837|0.23027956862075127|0.23175601617433791|0.22957922125347474
ghisaconus,30,pcal,0,0.0,0.655,0.58,0.58,23|24|25|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|54|55|56|57|58|59|60,0.2310903828523579|0.23374792578463155|0.23290119794298575|0.23690566626549217|0.25696467454635785|0.26454815898505574|0.2671950905973788|0.2703642993093511|0.2710231053721224|0.27042809660440376|0.27014310226321026|0.2684928571141698|0.26748827050115775|0.2667604959915731|0.2655661461107332|0.264258527051056|0.26218664884258186|0.2557308981842378|0.25532382012618426|0.2642171981993679|0.2572896068564622|0.25212048139058446|0.25840434525110406|0.22746174059156787|0.2307787303817121|0.2309068259491985|0.22916836826297837|0.23027956862075127|0.23175601617433791|0.22957922125347474
ghisaconus,2,mcuve,0,1.142,0.484,0.29,0.29,68|69,0.0|0.0
ghisaconus,3,mcuve,0,1.128,0.486,0.3,0.3,68|69|72,0.0|0.0|0.0
ghisaconus,4,mcuve,0,1.195,0.492,0.323,0.323,68|69|72|73,0.0|0.0|0.0|0.0
ghisaconus,5,mcuve,0,1.133,0.496,0.344,0.344,67|68|69|72|73,0.0|0.0|0.0|0.0|0.0
ghisaconus,6,mcuve,0,1.275,0.493,0.346,0.346,67|68|69|70|72|73,0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,7,mcuve,0,1.103,0.616,0.529,0.529,28|29|67|68|73|81|83,0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,8,mcuve,0,1.097,0.586,0.495,0.495,67|68|69|70|71|72|73|84,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,9,mcuve,0,1.153,0.583,0.495,0.495,28|29|67|68|69|70|71|72|73,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,10,mcuve,0,1.271,0.595,0.515,0.515,29|67|68|69|70|72|73|74|88|89,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,11,mcuve,0,1.165,0.611,0.528,0.528,28|29|67|68|69|70|71|72|73|85|87,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,12,mcuve,0,1.191,0.591,0.517,0.517,28|29|30|66|67|68|69|70|71|72|73|74,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,13,mcuve,0,1.166,0.598,0.528,0.528,29|67|68|73|80|81|82|83|84|85|86|88|94,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,14,mcuve,0,1.143,0.61,0.525,0.525,28|29|67|68|69|70|71|72|73|79|80|81|82|83,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,15,mcuve,0,1.129,0.607,0.526,0.526,28|29|68|69|70|71|72|73|84|85|86|87|88|90|92,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,16,mcuve,0,1.145,0.634,0.559,0.559,28|29|30|66|67|68|69|70|71|72|73|74|81|82|89|90,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,17,mcuve,0,1.17,0.619,0.539,0.539,28|29|67|68|69|70|71|72|73|80|81|82|83|84|85|86|88,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,18,mcuve,0,1.081,0.622,0.54,0.54,28|29|67|68|69|70|71|72|73|74|84|88|89|90|91|92|93|94,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,19,mcuve,0,1.118,0.603,0.538,0.538,28|67|68|73|79|80|81|82|83|84|85|86|87|88|89|90|93|94|95,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,20,mcuve,0,1.059,0.62,0.538,0.538,28|29|67|68|69|70|71|72|73|74|86|87|88|89|90|91|92|93|94|95,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,21,mcuve,0,1.036,0.66,0.574,0.574,27|28|29|30|67|68|69|70|71|72|73|74|80|81|82|83|84|85|87|88|89,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,22,mcuve,0,1.063,0.614,0.536,0.536,28|29|68|69|70|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ghisaconus,23,mcuve,0,1.053,0.657,0.564,0.564,27|28|29|67|68|69|70|71|72|73|74|82|83|84|85|86|90|91|92|93|94|95|96,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
