dataset,target_size,algorithm,props,oa,aa,k,fold
indian_pines,9,bsdr,0,0.7,0.7,0.66,15
indian_pines,9,bsdr,0,0.7,0.67,0.66,16
indian_pines,9,bsdr,0,0.71,0.68,0.67,17
indian_pines,9,bsdr,0,0.71,0.7,0.67,18
indian_pines,9,bsdr,0,0.73,0.69,0.69,19
indian_pines,10,bsdr,0,0.73,0.67,0.7,0
indian_pines,10,bsdr,0,0.73,0.7,0.69,1
indian_pines,10,bsdr,0,0.71,0.7,0.67,2
indian_pines,10,bsdr,0,0.73,0.71,0.69,3
indian_pines,10,bsdr,0,0.73,0.68,0.69,4
indian_pines,10,bsdr,0,0.73,0.73,0.7,5
indian_pines,10,bsdr,0,0.72,0.7,0.68,6
indian_pines,10,bsdr,0,0.73,0.69,0.69,7
indian_pines,10,bsdr,0,0.72,0.71,0.68,8
indian_pines,10,bsdr,0,0.71,0.69,0.67,9
indian_pines,10,bsdr,0,0.73,0.71,0.69,10
indian_pines,10,bsdr,0,0.73,0.69,0.69,11
indian_pines,10,bsdr,0,0.72,0.67,0.68,12
indian_pines,10,bsdr,0,0.73,0.69,0.69,13
indian_pines,10,bsdr,0,0.73,0.71,0.69,14
indian_pines,10,bsdr,0,0.71,0.69,0.67,15
indian_pines,10,bsdr,0,0.72,0.69,0.68,16
indian_pines,10,bsdr,0,0.74,0.7,0.7,17
indian_pines,10,bsdr,0,0.73,0.71,0.69,18
indian_pines,10,bsdr,0,0.74,0.73,0.71,19
indian_pines,11,bsdr,0,0.73,0.63,0.7,0
indian_pines,11,bsdr,0,0.74,0.66,0.71,1
indian_pines,11,bsdr,0,0.76,0.71,0.73,2
indian_pines,11,bsdr,0,0.75,0.67,0.71,3
indian_pines,11,bsdr,0,0.74,0.69,0.71,4
indian_pines,11,bsdr,0,0.74,0.71,0.71,5
indian_pines,11,bsdr,0,0.76,0.71,0.72,6
indian_pines,11,bsdr,0,0.75,0.71,0.72,7
indian_pines,11,bsdr,0,0.74,0.7,0.71,8
indian_pines,11,bsdr,0,0.74,0.64,0.7,9
indian_pines,11,bsdr,0,0.75,0.67,0.72,10
indian_pines,11,bsdr,0,0.74,0.72,0.7,11
indian_pines,11,bsdr,0,0.71,0.62,0.67,12
indian_pines,11,bsdr,0,0.73,0.69,0.69,13
indian_pines,11,bsdr,0,0.74,0.68,0.71,14
indian_pines,11,bsdr,0,0.73,0.67,0.69,15
indian_pines,11,bsdr,0,0.74,0.68,0.7,16
indian_pines,11,bsdr,0,0.72,0.69,0.68,17
indian_pines,11,bsdr,0,0.74,0.7,0.71,18
indian_pines,11,bsdr,0,0.76,0.7,0.73,19
indian_pines,12,bsdr,0,0.76,0.69,0.73,0
indian_pines,12,bsdr,0,0.74,0.68,0.71,1
indian_pines,12,bsdr,0,0.76,0.72,0.73,2
indian_pines,12,bsdr,0,0.73,0.68,0.7,3
indian_pines,12,bsdr,0,0.76,0.71,0.73,4
indian_pines,12,bsdr,0,0.75,0.72,0.72,5
indian_pines,12,bsdr,0,0.74,0.71,0.7,6
indian_pines,12,bsdr,0,0.75,0.72,0.71,7
indian_pines,12,bsdr,0,0.74,0.72,0.71,8
indian_pines,12,bsdr,0,0.75,0.71,0.72,9
indian_pines,12,bsdr,0,0.76,0.71,0.72,10
indian_pines,12,bsdr,0,0.75,0.72,0.72,11
indian_pines,12,bsdr,0,0.75,0.69,0.72,12
indian_pines,12,bsdr,0,0.73,0.7,0.69,13
indian_pines,12,bsdr,0,0.76,0.68,0.72,14
indian_pines,12,bsdr,0,0.75,0.72,0.71,15
indian_pines,12,bsdr,0,0.75,0.69,0.72,16
indian_pines,12,bsdr,0,0.75,0.72,0.72,17
indian_pines,12,bsdr,0,0.75,0.7,0.72,18
indian_pines,12,bsdr,0,0.76,0.71,0.72,19
indian_pines,13,bsdr,0,0.72,0.64,0.68,0
indian_pines,13,bsdr,0,0.73,0.66,0.69,1
indian_pines,13,bsdr,0,0.72,0.7,0.69,2
indian_pines,13,bsdr,0,0.73,0.68,0.69,3
indian_pines,13,bsdr,0,0.75,0.69,0.71,4
indian_pines,13,bsdr,0,0.73,0.71,0.69,5
indian_pines,13,bsdr,0,0.73,0.7,0.69,6
indian_pines,13,bsdr,0,0.73,0.72,0.69,7
indian_pines,13,bsdr,0,0.72,0.68,0.68,8
indian_pines,13,bsdr,0,0.73,0.65,0.69,9
indian_pines,13,bsdr,0,0.74,0.68,0.7,10
indian_pines,13,bsdr,0,0.74,0.7,0.7,11
indian_pines,13,bsdr,0,0.71,0.61,0.66,12
indian_pines,13,bsdr,0,0.73,0.7,0.69,13
indian_pines,13,bsdr,0,0.72,0.67,0.68,14
indian_pines,13,bsdr,0,0.73,0.69,0.7,15
indian_pines,13,bsdr,0,0.73,0.68,0.69,16
indian_pines,13,bsdr,0,0.72,0.68,0.68,17
indian_pines,13,bsdr,0,0.73,0.71,0.69,18
indian_pines,13,bsdr,0,0.74,0.66,0.7,19
indian_pines,14,bsdr,0,0.72,0.67,0.69,0
indian_pines,14,bsdr,0,0.74,0.67,0.7,1
indian_pines,14,bsdr,0,0.74,0.7,0.7,2
indian_pines,14,bsdr,0,0.75,0.73,0.71,3
indian_pines,14,bsdr,0,0.75,0.69,0.71,4
indian_pines,14,bsdr,0,0.74,0.7,0.7,5
indian_pines,14,bsdr,0,0.73,0.71,0.69,6
indian_pines,14,bsdr,0,0.74,0.72,0.7,7
indian_pines,14,bsdr,0,0.73,0.7,0.69,8
indian_pines,14,bsdr,0,0.73,0.64,0.69,9
indian_pines,14,bsdr,0,0.75,0.73,0.71,10
indian_pines,14,bsdr,0,0.73,0.71,0.7,11
indian_pines,14,bsdr,0,0.73,0.65,0.7,12
indian_pines,14,bsdr,0,0.74,0.72,0.71,13
indian_pines,14,bsdr,0,0.74,0.71,0.71,14
indian_pines,14,bsdr,0,0.73,0.7,0.69,15
indian_pines,14,bsdr,0,0.75,0.69,0.71,16
indian_pines,14,bsdr,0,0.73,0.69,0.7,17
indian_pines,14,bsdr,0,0.74,0.72,0.7,18
indian_pines,14,bsdr,0,0.76,0.7,0.73,19
indian_pines,15,bsdr,0,0.73,0.65,0.7,0
indian_pines,15,bsdr,0,0.74,0.66,0.7,1
indian_pines,15,bsdr,0,0.74,0.71,0.71,2
indian_pines,15,bsdr,0,0.74,0.71,0.71,3
indian_pines,15,bsdr,0,0.74,0.71,0.7,4
indian_pines,15,bsdr,0,0.75,0.73,0.72,5
indian_pines,15,bsdr,0,0.75,0.74,0.71,6
indian_pines,15,bsdr,0,0.74,0.73,0.71,7
indian_pines,15,bsdr,0,0.75,0.71,0.71,8
indian_pines,15,bsdr,0,0.73,0.65,0.69,9
indian_pines,15,bsdr,0,0.75,0.71,0.72,10
indian_pines,15,bsdr,0,0.75,0.72,0.71,11
indian_pines,15,bsdr,0,0.75,0.67,0.71,12
indian_pines,15,bsdr,0,0.74,0.71,0.7,13
indian_pines,15,bsdr,0,0.75,0.72,0.71,14
indian_pines,15,bsdr,0,0.73,0.71,0.69,15
indian_pines,15,bsdr,0,0.75,0.72,0.71,16
indian_pines,15,bsdr,0,0.74,0.69,0.7,17
indian_pines,15,bsdr,0,0.75,0.75,0.72,18
indian_pines,15,bsdr,0,0.75,0.69,0.72,19
indian_pines,16,bsdr,0,0.74,0.65,0.7,0
indian_pines,16,bsdr,0,0.73,0.67,0.69,1
indian_pines,16,bsdr,0,0.75,0.7,0.71,2
indian_pines,16,bsdr,0,0.72,0.69,0.68,3
indian_pines,16,bsdr,0,0.74,0.7,0.7,4
indian_pines,16,bsdr,0,0.73,0.7,0.69,5
indian_pines,16,bsdr,0,0.74,0.73,0.7,6
indian_pines,16,bsdr,0,0.73,0.72,0.69,7
indian_pines,16,bsdr,0,0.72,0.69,0.68,8
indian_pines,16,bsdr,0,0.73,0.67,0.69,9
indian_pines,16,bsdr,0,0.74,0.68,0.71,10
indian_pines,16,bsdr,0,0.74,0.72,0.71,11
indian_pines,16,bsdr,0,0.71,0.67,0.67,12
indian_pines,16,bsdr,0,0.72,0.69,0.68,13
indian_pines,16,bsdr,0,0.74,0.7,0.71,14
indian_pines,16,bsdr,0,0.73,0.69,0.69,15
indian_pines,16,bsdr,0,0.73,0.7,0.69,16
indian_pines,16,bsdr,0,0.71,0.67,0.67,17
indian_pines,16,bsdr,0,0.73,0.72,0.69,18
indian_pines,16,bsdr,0,0.75,0.72,0.71,19
indian_pines,17,bsdr,0,0.74,0.64,0.7,0
indian_pines,17,bsdr,0,0.72,0.64,0.68,1
indian_pines,17,bsdr,0,0.73,0.64,0.7,2
indian_pines,17,bsdr,0,0.72,0.64,0.68,3
indian_pines,17,bsdr,0,0.71,0.67,0.67,4
indian_pines,17,bsdr,0,0.71,0.67,0.67,5
indian_pines,17,bsdr,0,0.71,0.65,0.67,6
indian_pines,17,bsdr,0,0.71,0.66,0.68,7
indian_pines,17,bsdr,0,0.72,0.67,0.68,8
indian_pines,17,bsdr,0,0.71,0.65,0.67,9
indian_pines,17,bsdr,0,0.72,0.64,0.68,10
indian_pines,17,bsdr,0,0.72,0.63,0.68,11
indian_pines,17,bsdr,0,0.72,0.67,0.68,12
indian_pines,17,bsdr,0,0.71,0.68,0.67,13
indian_pines,17,bsdr,0,0.72,0.67,0.68,14
indian_pines,17,bsdr,0,0.72,0.69,0.68,15
indian_pines,17,bsdr,0,0.71,0.66,0.67,16
indian_pines,17,bsdr,0,0.71,0.66,0.68,17
indian_pines,17,bsdr,0,0.71,0.66,0.67,18
indian_pines,17,bsdr,0,0.72,0.68,0.69,19
indian_pines,18,bsdr,0,0.74,0.67,0.71,0
indian_pines,18,bsdr,0,0.75,0.69,0.72,1
indian_pines,18,bsdr,0,0.75,0.71,0.71,2
indian_pines,18,bsdr,0,0.73,0.7,0.7,3
indian_pines,18,bsdr,0,0.76,0.7,0.73,4
indian_pines,18,bsdr,0,0.75,0.73,0.72,5
indian_pines,18,bsdr,0,0.74,0.71,0.71,6
indian_pines,18,bsdr,0,0.75,0.73,0.72,7
indian_pines,18,bsdr,0,0.75,0.71,0.71,8
indian_pines,18,bsdr,0,0.73,0.65,0.69,9
indian_pines,18,bsdr,0,0.75,0.71,0.71,10
indian_pines,18,bsdr,0,0.74,0.71,0.7,11
indian_pines,18,bsdr,0,0.74,0.73,0.7,12
indian_pines,18,bsdr,0,0.73,0.72,0.7,13
indian_pines,18,bsdr,0,0.75,0.69,0.71,14
indian_pines,18,bsdr,0,0.75,0.73,0.72,15
indian_pines,18,bsdr,0,0.75,0.71,0.71,16
indian_pines,18,bsdr,0,0.74,0.68,0.7,17
indian_pines,18,bsdr,0,0.74,0.72,0.71,18
indian_pines,18,bsdr,0,0.75,0.71,0.72,19
indian_pines,19,bsdr,0,0.76,0.68,0.73,0
indian_pines,19,bsdr,0,0.76,0.69,0.72,1
indian_pines,19,bsdr,0,0.77,0.66,0.74,2
indian_pines,19,bsdr,0,0.76,0.7,0.72,3
indian_pines,19,bsdr,0,0.77,0.69,0.74,4
indian_pines,19,bsdr,0,0.77,0.75,0.73,5
indian_pines,19,bsdr,0,0.75,0.71,0.71,6
indian_pines,19,bsdr,0,0.76,0.73,0.73,7
indian_pines,19,bsdr,0,0.76,0.68,0.72,8
indian_pines,19,bsdr,0,0.74,0.68,0.71,9
indian_pines,19,bsdr,0,0.76,0.72,0.73,10
indian_pines,19,bsdr,0,0.75,0.7,0.72,11
indian_pines,19,bsdr,0,0.74,0.69,0.7,12
indian_pines,19,bsdr,0,0.75,0.75,0.71,13
indian_pines,19,bsdr,0,0.74,0.73,0.7,14
indian_pines,19,bsdr,0,0.74,0.73,0.71,15
indian_pines,19,bsdr,0,0.75,0.71,0.72,16
indian_pines,19,bsdr,0,0.75,0.71,0.71,17
indian_pines,19,bsdr,0,0.74,0.73,0.7,18
indian_pines,19,bsdr,0,0.75,0.69,0.72,19
indian_pines,20,bsdr,0,0.74,0.67,0.71,0
indian_pines,20,bsdr,0,0.75,0.68,0.71,1
indian_pines,20,bsdr,0,0.76,0.67,0.72,2
indian_pines,20,bsdr,0,0.75,0.69,0.71,3
indian_pines,20,bsdr,0,0.76,0.7,0.73,4
indian_pines,20,bsdr,0,0.74,0.71,0.71,5
indian_pines,20,bsdr,0,0.75,0.72,0.71,6
indian_pines,20,bsdr,0,0.75,0.74,0.71,7
indian_pines,20,bsdr,0,0.75,0.66,0.71,8
indian_pines,20,bsdr,0,0.73,0.63,0.69,9
indian_pines,20,bsdr,0,0.75,0.73,0.71,10
indian_pines,20,bsdr,0,0.75,0.68,0.72,11
indian_pines,20,bsdr,0,0.75,0.68,0.72,12
indian_pines,20,bsdr,0,0.74,0.72,0.7,13
indian_pines,20,bsdr,0,0.75,0.72,0.72,14
indian_pines,20,bsdr,0,0.75,0.74,0.72,15
indian_pines,20,bsdr,0,0.74,0.71,0.7,16
indian_pines,20,bsdr,0,0.74,0.69,0.7,17
indian_pines,20,bsdr,0,0.76,0.72,0.72,18
indian_pines,20,bsdr,0,0.74,0.67,0.71,19
indian_pines,21,bsdr,0,0.75,0.65,0.71,0
indian_pines,21,bsdr,0,0.75,0.68,0.72,1
indian_pines,21,bsdr,0,0.76,0.72,0.72,2
indian_pines,21,bsdr,0,0.73,0.67,0.69,3
indian_pines,21,bsdr,0,0.75,0.71,0.72,4
indian_pines,21,bsdr,0,0.75,0.71,0.72,5
indian_pines,21,bsdr,0,0.75,0.73,0.71,6
indian_pines,21,bsdr,0,0.75,0.73,0.72,7
indian_pines,21,bsdr,0,0.75,0.7,0.71,8
indian_pines,21,bsdr,0,0.75,0.7,0.72,9
indian_pines,21,bsdr,0,0.75,0.71,0.71,10
indian_pines,21,bsdr,0,0.74,0.72,0.7,11
indian_pines,21,bsdr,0,0.74,0.67,0.7,12
indian_pines,21,bsdr,0,0.73,0.69,0.69,13
indian_pines,21,bsdr,0,0.75,0.69,0.71,14
indian_pines,21,bsdr,0,0.75,0.7,0.71,15
indian_pines,21,bsdr,0,0.75,0.72,0.71,16
indian_pines,21,bsdr,0,0.72,0.68,0.68,17
indian_pines,21,bsdr,0,0.75,0.71,0.71,18
indian_pines,21,bsdr,0,0.75,0.7,0.71,19
indian_pines,22,bsdr,0,0.72,0.65,0.69,0
indian_pines,22,bsdr,0,0.73,0.64,0.69,1
indian_pines,22,bsdr,0,0.77,0.69,0.73,2
indian_pines,22,bsdr,0,0.74,0.67,0.71,3
indian_pines,22,bsdr,0,0.75,0.7,0.71,4
indian_pines,22,bsdr,0,0.74,0.69,0.7,5
indian_pines,22,bsdr,0,0.74,0.69,0.7,6
indian_pines,22,bsdr,0,0.72,0.68,0.69,7
indian_pines,22,bsdr,0,0.73,0.66,0.69,8
indian_pines,22,bsdr,0,0.71,0.68,0.67,9
indian_pines,22,bsdr,0,0.73,0.68,0.7,10
indian_pines,22,bsdr,0,0.74,0.67,0.7,11
indian_pines,22,bsdr,0,0.73,0.65,0.69,12
indian_pines,22,bsdr,0,0.73,0.7,0.69,13
indian_pines,22,bsdr,0,0.73,0.69,0.69,14
indian_pines,22,bsdr,0,0.74,0.7,0.71,15
indian_pines,22,bsdr,0,0.73,0.66,0.7,16
indian_pines,22,bsdr,0,0.72,0.66,0.68,17
indian_pines,22,bsdr,0,0.73,0.68,0.7,18
indian_pines,22,bsdr,0,0.74,0.65,0.7,19
indian_pines,23,bsdr,0,0.76,0.73,0.73,0
indian_pines,23,bsdr,0,0.76,0.69,0.73,1
indian_pines,23,bsdr,0,0.77,0.73,0.74,2
indian_pines,23,bsdr,0,0.77,0.75,0.74,3
indian_pines,23,bsdr,0,0.77,0.7,0.74,4
indian_pines,23,bsdr,0,0.78,0.76,0.75,5
indian_pines,23,bsdr,0,0.77,0.75,0.74,6
indian_pines,23,bsdr,0,0.77,0.75,0.74,7
indian_pines,23,bsdr,0,0.77,0.74,0.74,8
indian_pines,23,bsdr,0,0.75,0.67,0.72,9
indian_pines,23,bsdr,0,0.77,0.75,0.74,10
indian_pines,23,bsdr,0,0.77,0.75,0.74,11
indian_pines,23,bsdr,0,0.77,0.71,0.74,12
indian_pines,23,bsdr,0,0.76,0.75,0.72,13
indian_pines,23,bsdr,0,0.78,0.75,0.75,14
indian_pines,23,bsdr,0,0.76,0.76,0.73,15
indian_pines,23,bsdr,0,0.76,0.72,0.72,16
indian_pines,23,bsdr,0,0.77,0.73,0.73,17
indian_pines,23,bsdr,0,0.78,0.76,0.75,18
indian_pines,23,bsdr,0,0.77,0.71,0.73,19
indian_pines,24,bsdr,0,0.75,0.68,0.72,0
indian_pines,24,bsdr,0,0.74,0.69,0.71,1
indian_pines,24,bsdr,0,0.76,0.72,0.73,2
indian_pines,24,bsdr,0,0.74,0.71,0.7,3
indian_pines,24,bsdr,0,0.76,0.73,0.72,4
indian_pines,24,bsdr,0,0.73,0.72,0.69,5
indian_pines,24,bsdr,0,0.75,0.74,0.71,6
indian_pines,24,bsdr,0,0.74,0.73,0.71,7
indian_pines,24,bsdr,0,0.74,0.73,0.71,8
indian_pines,24,bsdr,0,0.74,0.69,0.7,9
indian_pines,24,bsdr,0,0.75,0.71,0.72,10
indian_pines,24,bsdr,0,0.74,0.72,0.71,11
indian_pines,24,bsdr,0,0.74,0.69,0.71,12
indian_pines,24,bsdr,0,0.73,0.7,0.69,13
indian_pines,24,bsdr,0,0.73,0.7,0.7,14
indian_pines,24,bsdr,0,0.76,0.73,0.72,15
indian_pines,24,bsdr,0,0.73,0.7,0.69,16
indian_pines,24,bsdr,0,0.73,0.7,0.69,17
indian_pines,24,bsdr,0,0.74,0.71,0.71,18
indian_pines,24,bsdr,0,0.76,0.74,0.72,19
indian_pines,25,bsdr,0,0.77,0.68,0.74,0
indian_pines,25,bsdr,0,0.76,0.71,0.73,1
indian_pines,25,bsdr,0,0.78,0.72,0.75,2
indian_pines,25,bsdr,0,0.76,0.72,0.73,3
indian_pines,25,bsdr,0,0.77,0.73,0.74,4
indian_pines,25,bsdr,0,0.77,0.73,0.73,5
indian_pines,25,bsdr,0,0.76,0.74,0.73,6
indian_pines,25,bsdr,0,0.75,0.74,0.71,7
indian_pines,25,bsdr,0,0.77,0.72,0.74,8
indian_pines,25,bsdr,0,0.75,0.69,0.71,9
indian_pines,25,bsdr,0,0.77,0.74,0.74,10
indian_pines,25,bsdr,0,0.77,0.72,0.74,11
indian_pines,25,bsdr,0,0.75,0.68,0.72,12
indian_pines,25,bsdr,0,0.75,0.72,0.71,13
indian_pines,25,bsdr,0,0.76,0.73,0.73,14
indian_pines,25,bsdr,0,0.74,0.72,0.7,15
indian_pines,25,bsdr,0,0.76,0.72,0.72,16
indian_pines,25,bsdr,0,0.75,0.72,0.72,17
indian_pines,25,bsdr,0,0.78,0.73,0.75,18
indian_pines,25,bsdr,0,0.76,0.72,0.72,19
