dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
ghisaconus_health,13,c3,0,0.0,0.686,0.65,0.65,1|5|11|19|32|33|40|62|76|89|101|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.13805025815963745|0.5100110769271851|0.5206266641616821|1.35306978225708|0.1785632222890854|0.11699150502681732
ghisaconus_health,14,c3,0,0.0,0.688,0.653,0.653,1|5|11|19|32|33|40|62|70|76|89|101|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.13805025815963745|0.7107452750205994|0.5100110769271851|0.5206266641616821|1.35306978225708|0.1785632222890854|0.11699150502681732
ghisaconus_health,15,c3,0,0.0,0.694,0.657,0.657,1|5|11|19|26|32|33|40|62|70|76|89|101|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|0.3046001195907593|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.13805025815963745|0.7107452750205994|0.5100110769271851|0.5206266641616821|1.35306978225708|0.1785632222890854|0.11699150502681732
ghisaconus_health,16,c3,0,0.0,0.696,0.659,0.659,1|5|11|19|26|32|33|40|62|70|76|89|97|101|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|0.3046001195907593|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.13805025815963745|0.7107452750205994|0.5100110769271851|0.5206266641616821|0.10390585660934448|1.35306978225708|0.1785632222890854|0.11699150502681732
ghisaconus_health,17,c3,0,0.0,0.697,0.659,0.659,1|5|11|19|26|32|33|40|43|62|70|76|89|97|101|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|0.3046001195907593|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.13805025815963745|0.7107452750205994|0.5100110769271851|0.5206266641616821|0.10390585660934448|1.35306978225708|0.1785632222890854|0.11699150502681732
ghisaconus_health,18,c3,0,0.0,0.698,0.659,0.659,1|5|11|19|26|32|33|40|43|62|70|76|89|96|97|101|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|0.3046001195907593|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.13805025815963745|0.7107452750205994|0.5100110769271851|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.1785632222890854|0.11699150502681732
ghisaconus_health,19,c3,0,0.0,0.697,0.659,0.659,1|5|11|19|26|32|33|40|43|62|70|76|89|96|97|101|117|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|0.3046001195907593|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.13805025815963745|0.7107452750205994|0.5100110769271851|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.7511581778526306|0.1785632222890854|0.11699150502681732
ghisaconus_health,20,c3,0,0.0,0.699,0.659,0.659,1|5|11|19|24|26|32|33|40|43|62|70|76|89|96|97|101|117|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|1.1513519287109375|0.3046001195907593|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.13805025815963745|0.7107452750205994|0.5100110769271851|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.7511581778526306|0.1785632222890854|0.11699150502681732
ghisaconus_health,21,c3,0,0.0,0.7,0.659,0.659,1|5|11|19|24|26|29|32|33|40|43|62|70|76|89|96|97|101|117|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|1.1513519287109375|0.3046001195907593|0.3588641881942749|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.13805025815963745|0.7107452750205994|0.5100110769271851|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.7511581778526306|0.1785632222890854|0.11699150502681732
ghisaconus_health,22,c3,0,0.0,0.701,0.659,0.659,1|5|11|19|24|26|29|32|33|40|43|50|62|70|76|89|96|97|101|117|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|1.1513519287109375|0.3046001195907593|0.3588641881942749|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.18512579798698425|0.13805025815963745|0.7107452750205994|0.5100110769271851|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.7511581778526306|0.1785632222890854|0.11699150502681732
ghisaconus_health,23,c3,0,0.0,0.702,0.659,0.659,1|5|11|19|24|26|29|32|33|40|43|44|50|62|70|76|89|96|97|101|117|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|1.1513519287109375|0.3046001195907593|0.3588641881942749|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.41467440128326416|0.18512579798698425|0.13805025815963745|0.7107452750205994|0.5100110769271851|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.7511581778526306|0.1785632222890854|0.11699150502681732
ghisaconus_health,24,c3,0,0.0,0.703,0.659,0.659,1|5|11|19|24|26|29|32|33|40|43|44|50|57|62|70|76|89|96|97|101|117|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|1.1513519287109375|0.3046001195907593|0.3588641881942749|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.41467440128326416|0.18512579798698425|0.38859015703201294|0.13805025815963745|0.7107452750205994|0.5100110769271851|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.7511581778526306|0.1785632222890854|0.11699150502681732
ghisaconus_health,25,c3,0,0.0,0.704,0.659,0.659,1|5|11|19|24|26|29|32|33|40|43|44|50|57|62|63|70|76|89|96|97|101|117|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|1.1513519287109375|0.3046001195907593|0.3588641881942749|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.41467440128326416|0.18512579798698425|0.38859015703201294|0.13805025815963745|0.9023098945617676|0.7107452750205994|0.5100110769271851|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.7511581778526306|0.1785632222890854|0.11699150502681732
ghisaconus_health,26,c3,0,0.0,0.703,0.659,0.659,1|5|11|19|24|26|29|32|33|40|43|44|50|57|62|63|70|71|76|89|96|97|101|117|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|1.1513519287109375|0.3046001195907593|0.3588641881942749|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.41467440128326416|0.18512579798698425|0.38859015703201294|0.13805025815963745|0.9023098945617676|0.7107452750205994|0.23482418060302734|0.5100110769271851|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.7511581778526306|0.1785632222890854|0.11699150502681732
ghisaconus_health,27,c3,0,0.0,0.703,0.659,0.659,1|5|11|19|24|26|29|32|33|40|43|44|50|57|62|63|70|71|76|81|89|96|97|101|117|120|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|1.1513519287109375|0.3046001195907593|0.3588641881942749|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.41467440128326416|0.18512579798698425|0.38859015703201294|0.13805025815963745|0.9023098945617676|0.7107452750205994|0.23482418060302734|0.5100110769271851|0.985988199710846|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.7511581778526306|0.1785632222890854|0.11699150502681732
ghisaconus_health,28,c3,0,0.0,0.706,0.661,0.661,1|5|11|19|24|26|29|32|33|40|43|44|50|57|62|63|70|71|76|81|89|96|97|101|117|120|124|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|1.1513519287109375|0.3046001195907593|0.3588641881942749|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.41467440128326416|0.18512579798698425|0.38859015703201294|0.13805025815963745|0.9023098945617676|0.7107452750205994|0.23482418060302734|0.5100110769271851|0.985988199710846|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.7511581778526306|0.1785632222890854|0.4593246281147003|0.11699150502681732
ghisaconus_health,29,c3,0,0.0,0.706,0.66,0.66,1|5|11|19|24|26|29|32|33|40|43|44|50|57|58|62|63|70|71|76|81|89|96|97|101|117|120|124|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|1.1513519287109375|0.3046001195907593|0.3588641881942749|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.41467440128326416|0.18512579798698425|0.38859015703201294|0.22342847287654877|0.13805025815963745|0.9023098945617676|0.7107452750205994|0.23482418060302734|0.5100110769271851|0.985988199710846|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.7511581778526306|0.1785632222890854|0.4593246281147003|0.11699150502681732
ghisaconus_health,30,c3,0,0.0,0.704,0.658,0.658,1|5|11|19|24|26|29|32|33|40|43|44|50|51|57|58|62|63|70|71|76|81|89|96|97|101|117|120|124|129,1.1111314296722412|1.1555490493774414|0.16057392954826355|0.3714781701564789|1.1513519287109375|0.3046001195907593|0.3588641881942749|0.2613328695297241|0.5680590867996216|0.09972083568572998|0.1717032641172409|0.41467440128326416|0.18512579798698425|0.8977592587471008|0.38859015703201294|0.22342847287654877|0.13805025815963745|0.9023098945617676|0.7107452750205994|0.23482418060302734|0.5100110769271851|0.985988199710846|0.5206266641616821|0.5966222286224365|0.10390585660934448|1.35306978225708|0.7511581778526306|0.1785632222890854|0.4593246281147003|0.11699150502681732
