dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
indian_pines,24,c1,0,0.0,0.773,0.755,0.755,5|6|34|36|37|40|49|51|57|59|76|98|99|126|128|136|148|153|162|165|170|171|181|183,1.02702796459198|0.3072545826435089|1.5882116556167603|0.20818623900413513|1.2022345066070557|1.063387393951416|1.4981732368469238|0.2821286916732788|0.017552189528942108|0.6825089454650879|0.292317271232605|1.1963697671890259|0.036859236657619476|0.24726302921772003|0.41212040185928345|0.4195002615451813|0.27081790566444397|0.4344096779823303|0.16602201759815216|0.2895059585571289|0.773600161075592|0.012057431973516941|0.17366671562194824|0.03304275870323181
indian_pines,25,c1,0,0.0,0.773,0.754,0.754,5|6|34|36|37|40|49|51|52|57|59|76|98|99|126|128|136|148|153|162|165|170|171|181|183,1.02702796459198|0.3072545826435089|1.5882116556167603|0.20818623900413513|1.2022345066070557|1.063387393951416|1.4981732368469238|0.2821286916732788|1.1073577404022217|0.017552189528942108|0.6825089454650879|0.292317271232605|1.1963697671890259|0.036859236657619476|0.24726302921772003|0.41212040185928345|0.4195002615451813|0.27081790566444397|0.4344096779823303|0.16602201759815216|0.2895059585571289|0.773600161075592|0.012057431973516941|0.17366671562194824|0.03304275870323181
indian_pines,26,c1,0,0.0,0.776,0.758,0.758,5|6|34|35|36|37|40|49|51|52|57|59|76|98|99|126|128|136|148|153|162|165|170|171|181|183,1.02702796459198|0.3072545826435089|1.5882116556167603|0.09023361653089523|0.20818623900413513|1.2022345066070557|1.063387393951416|1.4981732368469238|0.2821286916732788|1.1073577404022217|0.017552189528942108|0.6825089454650879|0.292317271232605|1.1963697671890259|0.036859236657619476|0.24726302921772003|0.41212040185928345|0.4195002615451813|0.27081790566444397|0.4344096779823303|0.16602201759815216|0.2895059585571289|0.773600161075592|0.012057431973516941|0.17366671562194824|0.03304275870323181
indian_pines,27,c1,0,0.0,0.779,0.758,0.758,5|6|34|35|36|37|40|49|51|52|57|59|76|98|99|126|128|136|148|153|161|162|165|170|171|181|183,1.02702796459198|0.3072545826435089|1.5882116556167603|0.09023361653089523|0.20818623900413513|1.2022345066070557|1.063387393951416|1.4981732368469238|0.2821286916732788|1.1073577404022217|0.017552189528942108|0.6825089454650879|0.292317271232605|1.1963697671890259|0.036859236657619476|0.24726302921772003|0.41212040185928345|0.4195002615451813|0.27081790566444397|0.4344096779823303|0.5799130201339722|0.16602201759815216|0.2895059585571289|0.773600161075592|0.012057431973516941|0.17366671562194824|0.03304275870323181
indian_pines,28,c1,0,0.0,0.788,0.766,0.766,5|6|16|34|35|36|37|40|49|51|52|57|59|76|98|99|126|128|136|148|153|161|162|165|170|171|181|183,1.02702796459198|0.3072545826435089|0.28366097807884216|1.5882116556167603|0.09023361653089523|0.20818623900413513|1.2022345066070557|1.063387393951416|1.4981732368469238|0.2821286916732788|1.1073577404022217|0.017552189528942108|0.6825089454650879|0.292317271232605|1.1963697671890259|0.036859236657619476|0.24726302921772003|0.41212040185928345|0.4195002615451813|0.27081790566444397|0.4344096779823303|0.5799130201339722|0.16602201759815216|0.2895059585571289|0.773600161075592|0.012057431973516941|0.17366671562194824|0.03304275870323181
indian_pines,29,c1,0,0.0,0.789,0.769,0.769,5|6|10|16|34|35|36|37|40|49|51|52|57|59|76|98|99|126|128|136|148|153|161|162|165|170|171|181|183,1.02702796459198|0.3072545826435089|1.0024367570877075|0.28366097807884216|1.5882116556167603|0.09023361653089523|0.20818623900413513|1.2022345066070557|1.063387393951416|1.4981732368469238|0.2821286916732788|1.1073577404022217|0.017552189528942108|0.6825089454650879|0.292317271232605|1.1963697671890259|0.036859236657619476|0.24726302921772003|0.41212040185928345|0.4195002615451813|0.27081790566444397|0.4344096779823303|0.5799130201339722|0.16602201759815216|0.2895059585571289|0.773600161075592|0.012057431973516941|0.17366671562194824|0.03304275870323181
indian_pines,30,c1,0,0.0,0.791,0.769,0.769,5|6|10|16|34|35|36|37|40|49|51|52|57|59|76|98|99|126|128|130|136|148|153|161|162|165|170|171|181|183,1.02702796459198|0.3072545826435089|1.0024367570877075|0.28366097807884216|1.5882116556167603|0.09023361653089523|0.20818623900413513|1.2022345066070557|1.063387393951416|1.4981732368469238|0.2821286916732788|1.1073577404022217|0.017552189528942108|0.6825089454650879|0.292317271232605|1.1963697671890259|0.036859236657619476|0.24726302921772003|0.41212040185928345|0.03317781537771225|0.4195002615451813|0.27081790566444397|0.4344096779823303|0.5799130201339722|0.16602201759815216|0.2895059585571289|0.773600161075592|0.012057431973516941|0.17366671562194824|0.03304275870323181
indian_pines,2,bsdrattn2,0,6.646,0.565,0.419,0.419,71|127,2.8348186016082764|2.953784942626953
indian_pines,3,bsdrattn2,0,4.756,0.627,0.505,0.505,13|26|127,2.0360798835754395|2.0094902515411377|2.138899326324463
indian_pines,4,bsdrattn2,0,4.658,0.654,0.602,0.602,49|100|113|127,1.4407318830490112|1.4794626235961914|1.5410974025726318|1.5826996564865112
indian_pines,5,bsdrattn2,0,12.146,0.656,0.574,0.574,14|118|127|135|153,1.3868794441223145|1.1748683452606201|1.6731250286102295|1.9827579259872437|1.8851374387741089
indian_pines,6,bsdrattn2,0,5.029,0.655,0.603,0.603,6|16|41|43|141|184,7.098194122314453|6.8717546463012695|5.265629768371582|4.0587592124938965|2.516404390335083|1.3347445726394653
indian_pines,7,bsdrattn2,0,5.268,0.713,0.671,0.671,6|52|99|109|120|153|161,2.39689564704895|1.7549147605895996|1.060329794883728|1.7589393854141235|1.5651568174362183|1.5447726249694824|1.862379550933838
indian_pines,8,bsdrattn2,0,11.37,0.721,0.657,0.657,19|29|51|100|118|128|133|149,1.4038857221603394|1.6861615180969238|1.7978978157043457|1.5356407165527344|1.7122806310653687|1.3452905416488647|1.4206286668777466|2.0039381980895996
indian_pines,9,bsdrattn2,0,8.295,0.733,0.699,0.699,34|38|69|127|149|163|176|182|184,1.1139827966690063|2.081333875656128|3.3345677852630615|1.5169131755828857|1.5577692985534668|1.930535912513733|1.4262866973876953|3.6473605632781982|2.1632473468780518
indian_pines,10,bsdrattn2,0,5.734,0.73,0.7,0.7,27|34|43|128|149|159|161|171|175|184,1.7449740171432495|2.0025017261505127|1.8923418521881104|1.757530927658081|2.232705593109131|1.152142882347107|2.276869297027588|1.7276878356933594|2.3900606632232666|2.536555051803589
indian_pines,11,bsdrattn2,0,5.623,0.768,0.731,0.731,8|35|38|50|99|112|124|127|149|159|171,0.6545727252960205|0.7465943098068237|1.0647281408309937|0.7693336009979248|0.7443031072616577|0.8285340666770935|0.004086185246706009|0.8303866982460022|0.6608959436416626|0.4683636426925659|0.6408997178077698
indian_pines,12,bsdrattn2,0,14.1,0.735,0.703,0.703,5|7|38|59|69|72|100|112|124|149|153|162,1.2607251405715942|1.2688591480255127|1.0338914394378662|1.3881524801254272|1.2797632217407227|0.7015438079833984|0.745037317276001|1.2685911655426025|0.07835466414690018|1.365517020225525|0.004838989581912756|0.9110389947891235
indian_pines,13,bsdrattn2,0,5.957,0.768,0.733,0.733,7|18|34|35|38|41|67|100|112|125|128|149|172,0.49050870537757874|0.011369284242391586|0.9476608633995056|0.998767614364624|1.1098796129226685|1.0171356201171875|0.19513048231601715|0.6968449354171753|1.7145613431930542|1.383550763130188|1.4044333696365356|1.5584337711334229|1.50551176071167
indian_pines,14,bsdrattn2,0,6.26,0.759,0.724,0.724,7|11|19|34|36|58|72|100|112|125|126|128|149|173,1.4991635084152222|0.10567768663167953|2.1054203510284424|2.4233436584472656|2.1611251831054688|2.1798667907714844|2.6964964866638184|2.1388731002807617|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|2.177680015563965|2.593428134918213
indian_pines,15,bsdrattn2,0,5.956,0.765,0.728,0.728,7|11|19|34|36|41|58|72|100|112|125|126|128|149|173,1.4991635084152222|0.10567768663167953|2.1054203510284424|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|2.6964964866638184|2.1388731002807617|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|2.177680015563965|2.593428134918213
indian_pines,16,bsdrattn2,0,15.051,0.762,0.721,0.721,4|7|11|19|34|36|41|58|72|100|112|125|126|128|149|173,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|2.6964964866638184|2.1388731002807617|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|2.177680015563965|2.593428134918213
indian_pines,17,bsdrattn2,0,5.983,0.761,0.724,0.724,4|7|11|19|26|34|36|41|58|72|100|112|125|126|128|149|173,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|0.001289981883019209|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|2.6964964866638184|2.1388731002807617|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|2.177680015563965|2.593428134918213
indian_pines,18,bsdrattn2,0,6.22,0.761,0.721,0.721,4|7|11|19|23|26|34|36|41|58|72|100|112|125|126|128|149|173,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|0.006545224692672491|0.001289981883019209|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|2.6964964866638184|2.1388731002807617|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|2.177680015563965|2.593428134918213
indian_pines,19,bsdrattn2,0,5.956,0.76,0.721,0.721,4|7|11|19|23|26|34|36|41|58|72|100|112|125|126|128|133|149|173,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|0.006545224692672491|0.001289981883019209|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|2.6964964866638184|2.1388731002807617|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|0.032853953540325165|2.177680015563965|2.593428134918213
indian_pines,20,bsdrattn2,0,12.538,0.76,0.72,0.72,4|7|11|19|23|26|34|36|41|58|72|79|100|112|125|126|128|133|149|173,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|0.006545224692672491|0.001289981883019209|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|2.6964964866638184|2.273855209350586|2.1388731002807617|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|0.032853953540325165|2.177680015563965|2.593428134918213
indian_pines,21,bsdrattn2,0,14.009,0.764,0.723,0.723,4|7|11|19|23|26|34|36|41|58|63|72|79|100|112|125|126|128|133|149|173,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|0.006545224692672491|0.001289981883019209|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|1.978657603263855|2.6964964866638184|2.273855209350586|2.1388731002807617|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|0.032853953540325165|2.177680015563965|2.593428134918213
indian_pines,22,bsdrattn2,0,6.12,0.769,0.728,0.728,4|7|11|19|23|26|34|36|41|58|63|72|79|100|112|125|126|128|133|148|149|173,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|0.006545224692672491|0.001289981883019209|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|1.978657603263855|2.6964964866638184|2.273855209350586|2.1388731002807617|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|0.032853953540325165|0.003696270054206252|2.177680015563965|2.593428134918213
indian_pines,23,bsdrattn2,0,5.981,0.78,0.737,0.737,4|7|11|19|23|26|34|36|41|58|63|72|79|100|112|125|126|128|133|148|149|162|173,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|0.006545224692672491|0.001289981883019209|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|1.978657603263855|2.6964964866638184|2.273855209350586|2.1388731002807617|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|0.032853953540325165|0.003696270054206252|2.177680015563965|2.7348685264587402|2.593428134918213
indian_pines,24,bsdrattn2,0,7.208,0.776,0.735,0.735,4|7|11|19|23|26|34|36|41|58|63|72|79|100|109|112|125|126|128|133|148|149|162|173,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|0.006545224692672491|0.001289981883019209|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|1.978657603263855|2.6964964866638184|2.273855209350586|2.1388731002807617|0.717525064945221|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|0.032853953540325165|0.003696270054206252|2.177680015563965|2.7348685264587402|2.593428134918213
indian_pines,25,bsdrattn2,0,15.114,0.78,0.739,0.739,4|7|11|19|23|26|34|36|41|58|63|72|79|100|109|112|125|126|128|133|148|149|160|162|173,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|0.006545224692672491|0.001289981883019209|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|1.978657603263855|2.6964964866638184|2.273855209350586|2.1388731002807617|0.717525064945221|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|0.032853953540325165|0.003696270054206252|2.177680015563965|0.055500078946352005|2.7348685264587402|2.593428134918213
indian_pines,26,bsdrattn2,0,6.006,0.782,0.741,0.741,4|7|11|19|23|26|34|36|41|58|63|72|79|100|109|112|125|126|128|133|148|149|160|162|172|173,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|0.006545224692672491|0.001289981883019209|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|1.978657603263855|2.6964964866638184|2.273855209350586|2.1388731002807617|0.717525064945221|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|0.032853953540325165|0.003696270054206252|2.177680015563965|0.055500078946352005|2.7348685264587402|2.0172371864318848|2.593428134918213
indian_pines,27,bsdrattn2,0,5.964,0.785,0.745,0.745,4|7|11|19|23|26|34|36|41|58|63|72|79|100|109|112|125|126|128|133|148|149|160|162|172|173|178,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|0.006545224692672491|0.001289981883019209|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|1.978657603263855|2.6964964866638184|2.273855209350586|2.1388731002807617|0.717525064945221|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|0.032853953540325165|0.003696270054206252|2.177680015563965|0.055500078946352005|2.7348685264587402|2.0172371864318848|2.593428134918213|0.01866694912314415
indian_pines,28,bsdrattn2,0,5.964,0.786,0.749,0.749,4|7|11|19|23|26|34|36|41|58|63|72|79|100|109|112|125|126|128|133|148|149|160|162|172|173|178|181,1.0314198732376099|1.4991635084152222|0.10567768663167953|2.1054203510284424|0.006545224692672491|0.001289981883019209|2.4233436584472656|2.1611251831054688|1.4854236841201782|2.1798667907714844|1.978657603263855|2.6964964866638184|2.273855209350586|2.1388731002807617|0.717525064945221|2.750178098678589|2.1850244998931885|0.004305910784751177|0.8773960471153259|0.032853953540325165|0.003696270054206252|2.177680015563965|0.055500078946352005|2.7348685264587402|2.0172371864318848|2.593428134918213|0.01866694912314415|0.5853697657585144
