dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
ghisaconus_health,14,c4,0,0.0,0.689,0.647,0.647,1|5|11|22|32|33|40|49|63|74|76|101|120|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.47103357315063477|0.010224140249192715|0.01436121016740799|0.00994495116174221|1.3465111255645752|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.453610897064209|1.5039710998535156|0.009288633242249489
ghisaconus_health,15,c4,0,0.0,0.69,0.647,0.647,1|5|11|19|22|32|33|40|49|63|74|76|101|120|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.03094257041811943|0.47103357315063477|0.010224140249192715|0.01436121016740799|0.00994495116174221|1.3465111255645752|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.453610897064209|1.5039710998535156|0.009288633242249489
ghisaconus_health,16,c4,0,0.0,0.692,0.648,0.648,1|5|11|19|22|32|33|40|44|49|63|74|76|101|120|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.03094257041811943|0.47103357315063477|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.453610897064209|1.5039710998535156|0.009288633242249489
ghisaconus_health,17,c4,0,0.0,0.693,0.65,0.65,1|5|11|19|22|32|33|40|44|49|63|74|76|96|101|120|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.03094257041811943|0.47103357315063477|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.04746494069695473|0.453610897064209|1.5039710998535156|0.009288633242249489
ghisaconus_health,18,c4,0,0.0,0.692,0.649,0.649,1|5|11|19|22|32|33|40|44|49|57|63|74|76|96|101|120|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.03094257041811943|0.47103357315063477|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.04746494069695473|0.453610897064209|1.5039710998535156|0.009288633242249489
ghisaconus_health,19,c4,0,0.0,0.692,0.648,0.648,1|5|11|19|22|32|33|40|44|49|55|57|63|74|76|96|101|120|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.03094257041811943|0.47103357315063477|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.35355833172798157|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.04746494069695473|0.453610897064209|1.5039710998535156|0.009288633242249489
ghisaconus_health,20,c4,0,0.0,0.692,0.649,0.649,1|5|11|19|22|32|33|40|44|49|55|57|63|74|76|96|101|120|121|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.03094257041811943|0.47103357315063477|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.35355833172798157|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.04746494069695473|0.453610897064209|1.5039710998535156|1.1676344871520996|0.009288633242249489
ghisaconus_health,21,c4,0,0.0,0.692,0.648,0.648,1|5|11|13|19|22|32|33|40|44|49|55|57|63|74|76|96|101|120|121|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.7794610857963562|0.03094257041811943|0.47103357315063477|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.35355833172798157|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.04746494069695473|0.453610897064209|1.5039710998535156|1.1676344871520996|0.009288633242249489
ghisaconus_health,22,c4,0,0.0,0.698,0.653,0.653,1|5|11|13|19|22|26|32|33|40|44|49|55|57|63|74|76|96|101|120|121|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.7794610857963562|0.03094257041811943|0.47103357315063477|0.007946941070258617|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.35355833172798157|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.04746494069695473|0.453610897064209|1.5039710998535156|1.1676344871520996|0.009288633242249489
ghisaconus_health,23,c4,0,0.0,0.697,0.652,0.652,1|5|11|13|19|20|22|26|32|33|40|44|49|55|57|63|74|76|96|101|120|121|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.7794610857963562|0.03094257041811943|1.2042754888534546|0.47103357315063477|0.007946941070258617|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.35355833172798157|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.04746494069695473|0.453610897064209|1.5039710998535156|1.1676344871520996|0.009288633242249489
ghisaconus_health,24,c4,0,0.0,0.698,0.654,0.654,1|5|11|13|19|20|22|26|32|33|40|44|49|55|57|63|74|76|81|96|101|120|121|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.7794610857963562|0.03094257041811943|1.2042754888534546|0.47103357315063477|0.007946941070258617|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.35355833172798157|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.01822022721171379|0.04746494069695473|0.453610897064209|1.5039710998535156|1.1676344871520996|0.009288633242249489
ghisaconus_health,25,c4,0,0.0,0.698,0.653,0.653,1|5|11|13|17|19|20|22|26|32|33|40|44|49|55|57|63|74|76|81|96|101|120|121|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.7794610857963562|0.09763827174901962|0.03094257041811943|1.2042754888534546|0.47103357315063477|0.007946941070258617|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.35355833172798157|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.01822022721171379|0.04746494069695473|0.453610897064209|1.5039710998535156|1.1676344871520996|0.009288633242249489
ghisaconus_health,26,c4,0,0.0,0.701,0.656,0.656,1|5|11|13|17|19|20|22|26|30|32|33|40|44|49|55|57|63|74|76|81|96|101|120|121|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.7794610857963562|0.09763827174901962|0.03094257041811943|1.2042754888534546|0.47103357315063477|0.007946941070258617|0.024256369099020958|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.35355833172798157|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.01822022721171379|0.04746494069695473|0.453610897064209|1.5039710998535156|1.1676344871520996|0.009288633242249489
ghisaconus_health,27,c4,0,0.0,0.701,0.655,0.655,1|5|11|13|17|19|20|22|26|28|30|32|33|40|44|49|55|57|63|74|76|81|96|101|120|121|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.7794610857963562|0.09763827174901962|0.03094257041811943|1.2042754888534546|0.47103357315063477|0.007946941070258617|0.7829751372337341|0.024256369099020958|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.35355833172798157|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.01822022721171379|0.04746494069695473|0.453610897064209|1.5039710998535156|1.1676344871520996|0.009288633242249489
ghisaconus_health,28,c4,0,0.0,0.702,0.655,0.655,1|5|11|13|17|19|20|22|26|28|30|32|33|40|44|49|55|57|63|74|76|81|89|96|101|120|121|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.7794610857963562|0.09763827174901962|0.03094257041811943|1.2042754888534546|0.47103357315063477|0.007946941070258617|0.7829751372337341|0.024256369099020958|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.35355833172798157|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.01822022721171379|0.17627353966236115|0.04746494069695473|0.453610897064209|1.5039710998535156|1.1676344871520996|0.009288633242249489
ghisaconus_health,29,c4,0,0.0,0.701,0.654,0.654,1|5|11|13|17|19|20|22|26|28|30|32|33|40|44|49|55|57|63|74|76|81|89|96|101|120|121|124|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.7794610857963562|0.09763827174901962|0.03094257041811943|1.2042754888534546|0.47103357315063477|0.007946941070258617|0.7829751372337341|0.024256369099020958|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.35355833172798157|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.01822022721171379|0.17627353966236115|0.04746494069695473|0.453610897064209|1.5039710998535156|1.1676344871520996|0.7126255035400391|0.009288633242249489
ghisaconus_health,30,c4,0,0.0,0.701,0.656,0.656,1|5|11|13|17|19|20|22|26|28|30|31|32|33|40|44|49|55|57|63|74|76|81|89|96|101|120|121|124|129,0.020497815683484077|1.4765630960464478|0.01034628413617611|0.7794610857963562|0.09763827174901962|0.03094257041811943|1.2042754888534546|0.47103357315063477|0.007946941070258617|0.7829751372337341|0.024256369099020958|0.018896667286753654|0.010224140249192715|0.01436121016740799|0.00994495116174221|0.03628382086753845|1.3465111255645752|0.35355833172798157|0.7509924173355103|0.033209335058927536|0.7876832485198975|0.013839592225849628|0.01822022721171379|0.17627353966236115|0.04746494069695473|0.453610897064209|1.5039710998535156|1.1676344871520996|0.7126255035400391|0.009288633242249489
