dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
indian_pines,28,bsdr3,0,2.648,0.756,0.719,0.719,7|14|19|27|35|41|50|54|64|68|79|84|89|95|100|111|118|127|129|135|144|149|159|161|172|178|184|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,29,bsdr3,0,6.549,0.774,0.744,0.744,7|14|18|27|34|41|47|50|59|67|71|81|86|92|99|109|115|125|126|127|140|149|151|160|165|171|178|184|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
indian_pines,30,bsdr3,0,7.1,0.765,0.725,0.725,8|14|18|27|34|38|43|51|58|68|72|81|89|99|104|106|121|125|127|128|140|149|153|160|163|171|178|184|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,2,bsdr3,0,7.913,0.763,0.616,0.616,40|70,1|1
paviaU,3,bsdr3,0,8.202,0.8,0.705,0.705,28|52|76,1|1|1
paviaU,4,bsdr3,0,8.408,0.847,0.801,0.801,17|39|64|76,1|1|1|1
paviaU,5,bsdr3,0,22.404,0.868,0.822,0.822,17|32|57|68|85,1|1|1|1|1
paviaU,6,bsdr3,0,8.096,0.87,0.83,0.83,15|32|38|62|72|85,1|1|1|1|1|1
paviaU,7,bsdr3,0,8.433,0.861,0.824,0.824,14|27|36|51|64|76|89,1|1|1|1|1|1|1
paviaU,8,bsdr3,0,20.12,0.877,0.846,0.846,15|27|34|42|57|69|83|90,1|1|1|1|1|1|1|1
paviaU,9,bsdr3,0,8.213,0.89,0.863,0.863,15|21|31|42|45|63|69|83|93,1|1|1|1|1|1|1|1|1
paviaU,10,bsdr3,0,8.902,0.903,0.875,0.875,10|18|29|36|42|63|67|73|85|92,1|1|1|1|1|1|1|1|1|1
paviaU,11,bsdr3,0,8.29,0.908,0.881,0.881,10|17|27|37|42|51|63|69|72|85|89,1|1|1|1|1|1|1|1|1|1|1
paviaU,12,bsdr3,0,8.386,0.911,0.885,0.885,10|18|25|31|39|42|55|64|69|78|85|97,1|1|1|1|1|1|1|1|1|1|1|1
paviaU,13,bsdr3,0,8.371,0.913,0.89,0.89,8|17|23|31|38|42|47|63|69|73|83|85|94,1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,14,bsdr3,0,14.419,0.912,0.888,0.888,8|15|21|26|35|39|43|55|62|69|75|83|85|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,15,bsdr3,0,8.58,0.913,0.89,0.89,7|15|20|25|32|39|42|52|57|64|69|77|85|87|97,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,16,bsdr3,0,8.461,0.916,0.893,0.893,7|15|18|27|31|38|42|45|58|64|69|72|79|85|89|97,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,17,bsdr3,0,8.546,0.916,0.895,0.895,6|16|20|24|27|35|39|43|51|58|64|69|73|83|85|92|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,18,bsdr3,0,10.041,0.92,0.896,0.896,6|15|18|24|27|33|38|42|44|55|64|67|69|72|80|85|93|97,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,19,bsdr3,0,8.609,0.917,0.895,0.895,6|15|17|21|25|32|37|39|42|52|53|63|68|70|76|83|85|87|97,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,20,bsdr3,0,23.947,0.917,0.895,0.895,6|10|17|21|25|30|31|39|42|44|55|61|64|67|69|76|83|85|87|97,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,21,bsdr3,0,8.696,0.918,0.895,0.895,5|15|18|21|24|27|32|37|39|42|50|58|63|65|69|72|76|83|85|92|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,22,bsdr3,0,27.27,0.919,0.896,0.896,6|10|16|19|24|26|31|36|39|42|47|57|61|64|69|72|73|83|85|86|89|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,23,bsdr3,0,9.043,0.917,0.894,0.894,5|10|15|18|22|25|32|36|39|42|45|47|57|61|64|69|72|76|83|85|88|93|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,24,bsdr3,0,21.694,0.917,0.895,0.895,5|10|16|19|21|24|31|36|39|40|42|45|61|62|65|68|72|76|83|85|86|88|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,25,bsdr3,0,9.02,0.916,0.894,0.894,5|10|15|18|21|24|27|32|36|39|42|45|52|53|57|63|67|70|73|76|83|85|86|93|97,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,26,bsdr3,0,9.134,0.918,0.897,0.897,5|9|15|18|21|24|27|32|35|38|40|43|47|55|57|63|66|69|72|73|76|83|85|88|93|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,27,bsdr3,0,9.154,0.92,0.897,0.897,5|9|15|18|21|24|25|28|35|38|39|42|44|51|61|63|65|66|69|72|76|80|83|85|87|92|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,28,bsdr3,0,15.675,0.918,0.896,0.896,4|9|15|18|21|24|26|31|35|37|39|42|51|53|55|61|63|67|69|72|78|83|85|86|88|97|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,29,bsdr3,0,9.309,0.917,0.896,0.896,5|8|15|18|21|24|27|31|33|35|38|41|43|55|57|62|64|65|69|70|73|76|83|85|87|91|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
paviaU,30,bsdr3,0,9.152,0.918,0.896,0.896,5|8|15|18|21|24|25|27|31|35|37|39|42|43|51|55|57|61|64|68|70|72|76|79|83|85|87|92|98,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,2,bsdr3,0,9.94,0.818,0.85,0.85,62|134,1|1
salinas,3,bsdr3,0,9.919,0.881,0.914,0.914,48|103|152,1|1|1
salinas,4,bsdr3,0,10.926,0.885,0.928,0.928,40|81|123|157,1|1|1|1
salinas,5,bsdr3,0,10.892,0.902,0.942,0.942,30|62|102|134|168,1|1|1|1|1
salinas,6,bsdr3,0,14.909,0.908,0.946,0.946,30|59|91|116|143|173,1|1|1|1|1|1
salinas,7,bsdr3,0,22.805,0.91,0.948,0.948,21|49|74|103|125|151|174,1|1|1|1|1|1|1
salinas,8,bsdr3,0,16.886,0.913,0.95,0.95,21|46|61|88|113|134|159|182,1|1|1|1|1|1|1|1
salinas,9,bsdr3,0,14.406,0.918,0.954,0.954,19|40|59|81|100|120|139|160|183,1|1|1|1|1|1|1|1|1
salinas,10,bsdr3,0,15.489,0.92,0.956,0.956,17|38|49|81|93|109|131|145|161|183,1|1|1|1|1|1|1|1|1|1
salinas,11,bsdr3,0,23.804,0.921,0.958,0.958,19|33|49|67|88|102|119|133|151|168|184,1|1|1|1|1|1|1|1|1|1|1
salinas,12,bsdr3,0,10.549,0.922,0.959,0.959,17|33|48|63|75|93|109|127|138|157|167|188,1|1|1|1|1|1|1|1|1|1|1|1
salinas,13,bsdr3,0,10.895,0.921,0.958,0.958,18|33|44|58|73|88|103|118|132|138|157|176|187,1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,14,bsdr3,0,16.987,0.925,0.959,0.959,15|32|40|58|66|80|93|109|118|134|149|166|175|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,15,bsdr3,0,15.064,0.922,0.96,0.96,15|25|37|46|62|74|88|104|113|131|138|152|167|174|189,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,16,bsdr3,0,27.709,0.924,0.96,0.96,13|31|37|41|61|67|82|101|109|118|131|142|153|165|175|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,17,bsdr3,0,35.088,0.926,0.96,0.96,13|26|33|40|59|68|81|93|102|109|132|137|149|155|167|181|190,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,18,bsdr3,0,21.79,0.926,0.961,0.961,11|19|31|40|54|61|79|88|101|102|112|131|138|147|157|166|176|192,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,19,bsdr3,0,25.102,0.929,0.963,0.963,14|19|33|40|48|61|67|80|92|100|113|117|131|138|152|160|167|180|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,20,bsdr3,0,67.873,0.928,0.962,0.962,9|19|32|37|52|61|68|82|90|92|104|109|132|136|144|154|157|175|183|193,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,21,bsdr3,0,36.724,0.928,0.963,0.963,15|19|33|37|44|56|64|69|82|93|102|108|120|131|132|145|158|167|175|184|192,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,22,bsdr3,0,28.555,0.93,0.963,0.963,10|19|32|35|39|53|61|73|80|92|98|105|109|133|138|146|157|172|176|181|194,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,23,bsdr3,0,80.667,0.928,0.963,0.963,14|19|20|33|40|49|59|61|67|88|93|103|109|119|127|137|139|152|156|167|175|184|192,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,24,bsdr3,0,72.131,0.928,0.963,0.963,14|19|31|33|40|51|59|67|82|92|99|108|109|120|131|133|144|152|162|166|175|183|193,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,25,bsdr3,0,24.902,0.93,0.963,0.963,14|19|26|32|40|48|51|61|69|81|92|93|102|109|113|123|135|137|149|152|162|166|177|187|191,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,26,bsdr3,0,74.392,0.93,0.964,0.964,19|20|31|33|37|46|52|61|68|76|82|88|93|103|112|119|132|136|140|149|157|160|167|178|187|194,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,27,bsdr3,0,85.288,0.93,0.964,0.964,14|19|20|33|41|53|59|67|74|80|92|94|103|109|110|127|129|133|138|152|157|165|167|181|184|193,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,28,bsdr3,0,86.896,0.93,0.964,0.964,14|18|20|33|35|37|49|60|61|67|75|93|98|102|108|113|132|136|138|145|150|157|165|174|177|187|193,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,29,bsdr3,0,90.407,0.931,0.963,0.963,8|14|19|31|36|40|48|55|61|66|75|82|88|94|103|109|114|119|132|136|138|147|154|164|166|175|178|187|195,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
salinas,30,bsdr3,0,90.72,0.932,0.965,0.965,8|15|18|32|33|37|43|51|58|61|75|80|82|92|97|99|108|121|124|133|136|143|150|157|162|165|174|182|187|194,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,2,bsdr3,0,7.296,0.548,0.404,0.404,43|84,1|1
ghisaconus,3,bsdr3,0,4.672,0.604,0.495,0.495,30|62|93,1|1|1
ghisaconus,4,bsdr3,0,4.477,0.609,0.501,0.501,25|56|78|106,1|1|1|1
ghisaconus,5,bsdr3,0,6.09,0.655,0.59,0.59,20|43|63|90|106,1|1|1|1|1
ghisaconus,6,bsdr3,0,6.031,0.665,0.601,0.601,20|38|57|77|91|110,1|1|1|1|1|1
ghisaconus,7,bsdr3,0,4.728,0.67,0.61,0.61,17|30|47|69|81|96|111,1|1|1|1|1|1|1
ghisaconus,8,bsdr3,0,4.689,0.69,0.636,0.636,17|27|38|57|72|90|101|114,1|1|1|1|1|1|1|1
ghisaconus,9,bsdr3,0,4.681,0.703,0.646,0.646,17|27|36|57|63|79|91|106|117,1|1|1|1|1|1|1|1|1
ghisaconus,10,bsdr3,0,4.815,0.683,0.64,0.64,16|23|32|47|57|71|84|91|107|118,1|1|1|1|1|1|1|1|1|1
ghisaconus,11,bsdr3,0,4.579,0.691,0.639,0.639,11|21|32|41|56|63|75|89|97|106|117,1|1|1|1|1|1|1|1|1|1|1
ghisaconus,12,bsdr3,0,2.279,0.714,0.651,0.651,12|17|30|39|50|61|71|81|90|100|106|119,1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,13,bsdr3,0,2.071,0.71,0.653,0.653,11|18|28|40|45|57|63|75|86|91|103|107|119,1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,14,bsdr3,0,1.926,0.716,0.657,0.657,7|17|27|32|42|56|63|71|77|91|106|110|120,1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,15,bsdr3,0,1.934,0.723,0.667,0.667,11|16|23|30|39|47|57|63|75|81|91|101|106|114|119,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,16,bsdr3,0,2.029,0.726,0.673,0.673,6|15|23|28|39|48|56|64|71|77|89|92|97|106|117|122,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,17,bsdr3,0,1.931,0.733,0.677,0.677,6|14|23|28|38|45|51|57|64|70|82|90|91|98|106|117|123,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,18,bsdr3,0,2.296,0.731,0.677,0.677,6|15|23|28|32|44|47|55|58|72|76|82|91|97|104|107|117|123,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,19,bsdr3,0,4.726,0.739,0.679,0.679,6|12|18|27|31|40|47|56|60|64|71|77|81|91|98|103|107|118|122,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,20,bsdr3,0,4.756,0.744,0.685,0.685,6|11|16|23|28|40|45|47|56|63|71|76|81|87|91|99|106|110|117|122,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,21,bsdr3,0,6.859,0.742,0.682,0.682,6|11|16|23|28|36|39|48|56|60|64|72|77|81|91|97|98|106|110|118|123,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,22,bsdr3,0,7.321,0.75,0.691,0.691,6|11|16|24|27|31|39|45|51|56|64|70|71|79|84|90|92|98|105|108|117|123,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,23,bsdr3,0,7.413,0.745,0.685,0.685,6|11|16|23|27|31|39|45|48|57|60|63|71|76|81|88|91|100|102|106|111|117|122,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,24,bsdr3,0,5.015,0.752,0.688,0.688,5|11|16|24|28|31|34|45|48|57|58|62|64|71|81|82|90|91|98|105|106|114|117|122,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,25,bsdr3,0,4.95,0.75,0.685,0.685,5|11|16|18|25|28|36|39|44|51|57|61|65|71|76|81|86|91|101|104|107|116|117|123,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,26,bsdr3,0,4.89,0.748,0.687,0.687,5|11|16|21|24|28|31|40|45|48|57|61|63|71|72|76|80|86|90|91|99|106|107|115|118|123,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,27,bsdr3,0,4.915,0.749,0.689,0.689,6|11|16|21|24|28|31|39|44|47|49|57|61|64|70|76|80|82|91|93|97|102|104|107|116|118|124,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,28,bsdr3,0,4.933,0.75,0.689,0.689,6|11|16|18|25|27|31|36|39|45|47|55|57|62|71|72|77|81|82|90|91|98|103|106|110|117|121|124,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,29,bsdr3,0,4.973,0.748,0.685,0.685,6|11|16|18|23|27|31|39|40|43|50|51|55|57|63|71|72|81|85|87|91|96|99|103|106|113|114|118|123,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
ghisaconus,30,bsdr3,0,6.769,0.751,0.686,0.686,5|11|16|19|25|28|35|39|45|48|56|60|62|65|72|76|79|82|88|90|91|97|103|106|113|116|120|123,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,2,bsdr3,0,63.398,0.034,0.134,0.134,1356|2675,1|1
lucas_r,3,bsdr3,0,57.296,0.372,0.108,0.108,779|2021|3084,1|1|1
lucas_r,4,bsdr3,0,77.813,0.597,0.087,0.087,738|1653|2547|3457,1|1|1|1
lucas_r,5,bsdr3,0,32.208,0.725,0.072,0.072,665|1398|2022|2644|3459,1|1|1|1|1
lucas_r,6,bsdr3,0,56.479,0.755,0.068,0.068,593|1138|1809|2332|2970|3460,1|1|1|1|1|1
lucas_r,7,bsdr3,0,77.727,0.745,0.069,0.069,504|1031|1626|2141|2569|3177|3725,1|1|1|1|1|1|1
lucas_r,8,bsdr3,0,80.573,0.757,0.067,0.067,491|963|1397|1887|2241|2786|3193|3747,1|1|1|1|1|1|1|1
lucas_r,9,bsdr3,0,62.977,0.764,0.066,0.066,439|839|1260|1688|2026|2522|2923|3423|3743,1|1|1|1|1|1|1|1|1
lucas_r,10,bsdr3,0,76.387,0.763,0.067,0.067,422|777|1135|1532|1910|2254|2574|2980|3400|3745,1|1|1|1|1|1|1|1|1|1
lucas_r,11,bsdr3,0,91.171,0.776,0.065,0.065,378|708|1051|1399|1756|2133|2441|2793|3173|3432|3785,1|1|1|1|1|1|1|1|1|1|1
lucas_r,12,bsdr3,0,24.829,0.774,0.065,0.065,348|703|986|1338|1621|1875|2214|2525|2921|3200|3447|3799,1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,13,bsdr3,0,89.523,0.763,0.067,0.067,343|641|934|1256|1503|1828|2132|2346|2624|2973|3311|3609|3793,1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,14,bsdr3,0,90.325,0.772,0.065,0.065,316|577|871|1115|1406|1677|1947|2226|2464|2757|3027|3463|3602|3841,1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,15,bsdr3,0,75.033,0.786,0.063,0.063,291|546|808|1074|1330|1571|1854|2080|2289|2573|2799|3155|3470|3628|3865,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,16,bsdr3,0,79.462,0.785,0.063,0.063,282|558|767|987|1264|1487|1781|2018|2168|2440|2675|2919|3212|3407|3633|3895,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,17,bsdr3,0,139.661,0.786,0.063,0.063,288|482|728|953|1197|1427|1662|1854|2073|2279|2536|2639|2983|3211|3464|3635|3900,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,18,bsdr3,0,26.969,0.771,0.065,0.065,266|476|678|886|1107|1368|1556|1790|2022|2198|2363|2621|2790|3075|3222|3444|3744|3929,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,19,bsdr3,0,121.832,0.777,0.065,0.065,254|465|665|851|1073|1279|1496|1662|1897|2027|2275|2502|2642|2921|3173|3387|3556|3746|3921,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,20,bsdr3,0,140.649,0.783,0.064,0.064,235|474|609|812|1049|1211|1446|1605|1818|1987|2149|2355|2553|2770|2965|3187|3400|3561|3755|3921,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,21,bsdr3,0,116.778,0.786,0.063,0.063,215|402|588|780|969|1143|1362|1534|1712|1912|2146|2258|2437|2612|2793|3004|3220|3414|3601|3768|3931,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,22,bsdr3,0,121.192,0.78,0.064,0.064,205|373|574|743|923|1101|1335|1456|1646|1830|1987|2180|2357|2525|2695|2911|3084|3221|3440|3605|3795|3931,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,23,bsdr3,0,144.404,0.779,0.064,0.064,247|378|580|745|887|1062|1240|1425|1567|1755|1868|2096|2257|2397|2600|2718|2964|3161|3258|3470|3620|3783|3926,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,24,bsdr3,0,138.583,0.778,0.064,0.064,219|361|558|727|855|1023|1220|1352|1509|1698|1857|2015|2143|2320|2454|2642|2788|2975|3191|3332|3460|3648|3804|3928,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,25,bsdr3,0,152.262,0.777,0.065,0.065,235|360|520|748|874|1030|1158|1335|1550|1650|1784|2004|2022|2224|2442|2491|2661|2796|2982|3219|3367|3464|3659|3801|3945,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,26,bsdr3,0,154.403,0.768,0.066,0.066,223|330|523|637|829|943|1140|1281|1395|1565|1741|1842|2027|2146|2240|2429|2550|2676|2919|3065|3211|3399|3501|3645|3809|3954,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,27,bsdr3,0,155.676,0.776,0.065,0.065,229|335|488|613|757|924|1059|1202|1359|1501|1664|1806|2022|2098|2153|2363|2486|2662|2775|2977|3142|3282|3420|3552|3682|3804|3951,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
lucas_r,28,bsdr3,0,156.858,0.779,0.064,0.064,213|322|460|654|776|899|1056|1159|1343|1506|1629|1762|1897|2004|2141|2286|2444|2513|2687|2791|2981|3182|3247|3397|3595|3734|3828|3939,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
