dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
ghisaconus_health,24,bsnet,0,0.0,0.704,0.659,0.659,2|13|20|29|31|32|35|39|49|56|63|67|68|69|70|82|91|92|94|95|99|101|103|116,0.5095824599266052|0.43839964270591736|0.4120238125324249|0.5141577124595642|0.4798097312450409|0.4947250187397003|0.5700060725212097|0.5149235725402832|0.48872774839401245|0.4850994050502777|0.49821460247039795|0.42577990889549255|0.48317450284957886|0.5301773548126221|0.46953338384628296|0.4631333649158478|0.5150647163391113|0.4648192822933197|0.48795679211616516|0.45928865671157837|0.49048587679862976|0.5433040857315063|0.48962220549583435|0.4836249351501465
ghisaconus_health,25,bsnet,0,0.0,0.704,0.659,0.659,2|13|20|29|31|32|35|37|39|49|56|63|67|68|69|70|82|91|92|94|95|99|101|103|116,0.5095824599266052|0.43839964270591736|0.4120238125324249|0.5141577124595642|0.4798097312450409|0.4947250187397003|0.5700060725212097|0.5252289772033691|0.5149235725402832|0.48872774839401245|0.4850994050502777|0.49821460247039795|0.42577990889549255|0.48317450284957886|0.5301773548126221|0.46953338384628296|0.4631333649158478|0.5150647163391113|0.4648192822933197|0.48795679211616516|0.45928865671157837|0.49048587679862976|0.5433040857315063|0.48962220549583435|0.4836249351501465
ghisaconus_health,26,bsnet,0,0.0,0.708,0.662,0.662,2|13|20|29|31|32|35|37|39|44|49|56|63|67|68|69|70|82|91|92|94|95|99|101|103|116,0.5095824599266052|0.43839964270591736|0.4120238125324249|0.5141577124595642|0.4798097312450409|0.4947250187397003|0.5700060725212097|0.5252289772033691|0.5149235725402832|0.4957999885082245|0.48872774839401245|0.4850994050502777|0.49821460247039795|0.42577990889549255|0.48317450284957886|0.5301773548126221|0.46953338384628296|0.4631333649158478|0.5150647163391113|0.4648192822933197|0.48795679211616516|0.45928865671157837|0.49048587679862976|0.5433040857315063|0.48962220549583435|0.4836249351501465
ghisaconus_health,27,bsnet,0,0.0,0.707,0.661,0.661,2|13|20|29|31|32|34|35|37|39|44|49|56|63|67|68|69|70|82|91|92|94|95|99|101|103|116,0.5095824599266052|0.43839964270591736|0.4120238125324249|0.5141577124595642|0.4798097312450409|0.4947250187397003|0.45309513807296753|0.5700060725212097|0.5252289772033691|0.5149235725402832|0.4957999885082245|0.48872774839401245|0.4850994050502777|0.49821460247039795|0.42577990889549255|0.48317450284957886|0.5301773548126221|0.46953338384628296|0.4631333649158478|0.5150647163391113|0.4648192822933197|0.48795679211616516|0.45928865671157837|0.49048587679862976|0.5433040857315063|0.48962220549583435|0.4836249351501465
ghisaconus_health,28,bsnet,0,0.0,0.707,0.661,0.661,2|13|20|29|31|32|34|35|37|39|44|49|56|63|67|68|69|70|79|82|91|92|94|95|99|101|103|116,0.5095824599266052|0.43839964270591736|0.4120238125324249|0.5141577124595642|0.4798097312450409|0.4947250187397003|0.45309513807296753|0.5700060725212097|0.5252289772033691|0.5149235725402832|0.4957999885082245|0.48872774839401245|0.4850994050502777|0.49821460247039795|0.42577990889549255|0.48317450284957886|0.5301773548126221|0.46953338384628296|0.41988465189933777|0.4631333649158478|0.5150647163391113|0.4648192822933197|0.48795679211616516|0.45928865671157837|0.49048587679862976|0.5433040857315063|0.48962220549583435|0.4836249351501465
ghisaconus_health,29,bsnet,0,0.0,0.707,0.66,0.66,2|13|20|29|31|32|34|35|37|39|44|49|56|63|67|68|69|70|79|82|91|92|94|95|99|101|103|116|127,0.5095824599266052|0.43839964270591736|0.4120238125324249|0.5141577124595642|0.4798097312450409|0.4947250187397003|0.45309513807296753|0.5700060725212097|0.5252289772033691|0.5149235725402832|0.4957999885082245|0.48872774839401245|0.4850994050502777|0.49821460247039795|0.42577990889549255|0.48317450284957886|0.5301773548126221|0.46953338384628296|0.41988465189933777|0.4631333649158478|0.5150647163391113|0.4648192822933197|0.48795679211616516|0.45928865671157837|0.49048587679862976|0.5433040857315063|0.48962220549583435|0.4836249351501465|0.5009058713912964
ghisaconus_health,30,bsnet,0,0.0,0.706,0.66,0.66,2|13|20|29|31|32|34|35|37|39|44|49|52|56|63|67|68|69|70|79|82|91|92|94|95|99|101|103|116|127,0.5095824599266052|0.43839964270591736|0.4120238125324249|0.5141577124595642|0.4798097312450409|0.4947250187397003|0.45309513807296753|0.5700060725212097|0.5252289772033691|0.5149235725402832|0.4957999885082245|0.48872774839401245|0.5347816348075867|0.4850994050502777|0.49821460247039795|0.42577990889549255|0.48317450284957886|0.5301773548126221|0.46953338384628296|0.41988465189933777|0.4631333649158478|0.5150647163391113|0.4648192822933197|0.48795679211616516|0.45928865671157837|0.49048587679862976|0.5433040857315063|0.48962220549583435|0.4836249351501465|0.5009058713912964
ghisaconus_health,2,bnc,0,145.12,0.52,0.423,0.423,61|88,0.7267267107963562|0.6181656122207642
ghisaconus_health,3,bnc,0,0.0,0.602,0.51,0.51,0|61|88,0.4277735650539398|0.7267267107963562|0.6181656122207642
ghisaconus_health,4,bnc,0,0.0,0.599,0.517,0.517,0|11|61|88,0.4277735650539398|0.6819291710853577|0.7267267107963562|0.6181656122207642
ghisaconus_health,5,bnc,0,0.0,0.605,0.529,0.529,0|11|61|88|113,0.4277735650539398|0.6819291710853577|0.7267267107963562|0.6181656122207642|0.45744094252586365
ghisaconus_health,6,bnc,0,0.0,0.602,0.535,0.535,0|11|61|88|104|113,0.4277735650539398|0.6819291710853577|0.7267267107963562|0.6181656122207642|0.6248765587806702|0.45744094252586365
ghisaconus_health,7,bnc,0,0.0,0.606,0.543,0.543,0|3|11|61|88|104|113,0.4277735650539398|0.6303684711456299|0.6819291710853577|0.7267267107963562|0.6181656122207642|0.6248765587806702|0.45744094252586365
ghisaconus_health,8,bnc,0,0.0,0.598,0.538,0.538,0|3|11|61|88|104|113|126,0.4277735650539398|0.6303684711456299|0.6819291710853577|0.7267267107963562|0.6181656122207642|0.6248765587806702|0.45744094252586365|0.5828664898872375
ghisaconus_health,9,bnc,0,0.0,0.608,0.555,0.555,0|3|11|61|88|104|113|118|126,0.4277735650539398|0.6303684711456299|0.6819291710853577|0.7267267107963562|0.6181656122207642|0.6248765587806702|0.45744094252586365|0.46653449535369873|0.5828664898872375
ghisaconus_health,10,bnc,0,0.0,0.613,0.563,0.563,0|3|9|11|61|88|104|113|118|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.7267267107963562|0.6181656122207642|0.6248765587806702|0.45744094252586365|0.46653449535369873|0.5828664898872375
ghisaconus_health,11,bnc,0,0.0,0.624,0.575,0.575,0|3|9|11|61|78|88|104|113|118|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.7267267107963562|0.5073376297950745|0.6181656122207642|0.6248765587806702|0.45744094252586365|0.46653449535369873|0.5828664898872375
ghisaconus_health,12,bnc,0,0.0,0.626,0.577,0.577,0|3|9|11|61|78|88|90|104|113|118|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.7267267107963562|0.5073376297950745|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.45744094252586365|0.46653449535369873|0.5828664898872375
ghisaconus_health,13,bnc,0,0.0,0.627,0.578,0.578,0|3|9|11|61|78|88|90|104|108|113|118|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.7267267107963562|0.5073376297950745|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5828664898872375
ghisaconus_health,14,bnc,0,0.0,0.638,0.591,0.591,0|3|9|11|13|61|78|88|90|104|108|113|118|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.7267267107963562|0.5073376297950745|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5828664898872375
ghisaconus_health,15,bnc,0,0.0,0.641,0.594,0.594,0|3|9|11|13|61|78|80|88|90|104|108|113|118|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5828664898872375
ghisaconus_health,16,bnc,0,0.0,0.641,0.594,0.594,0|3|9|11|13|61|78|80|81|88|90|104|108|113|118|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5828664898872375
ghisaconus_health,17,bnc,0,0.0,0.646,0.602,0.602,0|3|9|11|13|57|61|78|80|81|88|90|104|108|113|118|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.5888715386390686|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5828664898872375
ghisaconus_health,18,bnc,0,0.0,0.65,0.605,0.605,0|3|9|11|13|45|57|61|78|80|81|88|90|104|108|113|118|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.3851023316383362|0.5888715386390686|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5828664898872375
ghisaconus_health,19,bnc,0,0.0,0.65,0.605,0.605,0|3|9|11|13|45|57|61|78|80|81|88|90|104|108|113|118|120|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.3851023316383362|0.5888715386390686|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5271514058113098|0.5828664898872375
ghisaconus_health,20,bnc,0,0.0,0.651,0.605,0.605,0|3|9|11|13|45|57|59|61|78|80|81|88|90|104|108|113|118|120|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.3851023316383362|0.5888715386390686|0.5903602242469788|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5271514058113098|0.5828664898872375
ghisaconus_health,21,bnc,0,0.0,0.652,0.606,0.606,0|3|9|11|13|45|57|59|61|78|80|81|83|88|90|104|108|113|118|120|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.3851023316383362|0.5888715386390686|0.5903602242469788|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.3512327969074249|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5271514058113098|0.5828664898872375
ghisaconus_health,22,bnc,0,0.0,0.652,0.605,0.605,0|3|9|11|13|45|57|59|61|78|80|81|83|88|90|104|108|113|118|120|123|126,0.4277735650539398|0.6303684711456299|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.3851023316383362|0.5888715386390686|0.5903602242469788|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.3512327969074249|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5271514058113098|0.45033618807792664|0.5828664898872375
ghisaconus_health,23,bnc,0,0.0,0.655,0.609,0.609,0|3|6|9|11|13|45|57|59|61|78|80|81|83|88|90|104|108|113|118|120|123|126,0.4277735650539398|0.6303684711456299|0.46348294615745544|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.3851023316383362|0.5888715386390686|0.5903602242469788|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.3512327969074249|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5271514058113098|0.45033618807792664|0.5828664898872375
ghisaconus_health,24,bnc,0,0.0,0.653,0.607,0.607,0|3|6|9|11|13|45|57|59|61|78|80|81|83|88|90|104|108|113|118|119|120|123|126,0.4277735650539398|0.6303684711456299|0.46348294615745544|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.3851023316383362|0.5888715386390686|0.5903602242469788|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.3512327969074249|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5223270654678345|0.5271514058113098|0.45033618807792664|0.5828664898872375
ghisaconus_health,25,bnc,0,0.0,0.654,0.609,0.609,0|3|6|9|11|13|45|57|59|61|78|80|81|83|84|88|90|104|108|113|118|119|120|123|126,0.4277735650539398|0.6303684711456299|0.46348294615745544|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.3851023316383362|0.5888715386390686|0.5903602242469788|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.3512327969074249|0.3581531345844269|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5223270654678345|0.5271514058113098|0.45033618807792664|0.5828664898872375
ghisaconus_health,26,bnc,0,0.0,0.658,0.613,0.613,0|3|6|9|11|13|34|45|57|59|61|78|80|81|83|84|88|90|104|108|113|118|119|120|123|126,0.4277735650539398|0.6303684711456299|0.46348294615745544|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.4866675138473511|0.3851023316383362|0.5888715386390686|0.5903602242469788|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.3512327969074249|0.3581531345844269|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5223270654678345|0.5271514058113098|0.45033618807792664|0.5828664898872375
ghisaconus_health,27,bnc,0,0.0,0.658,0.614,0.614,0|3|6|9|11|13|34|45|57|59|61|78|80|81|83|84|88|90|104|108|113|118|119|120|123|126|127,0.4277735650539398|0.6303684711456299|0.46348294615745544|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.4866675138473511|0.3851023316383362|0.5888715386390686|0.5903602242469788|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.3512327969074249|0.3581531345844269|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5223270654678345|0.5271514058113098|0.45033618807792664|0.5828664898872375|0.5109823942184448
ghisaconus_health,28,bnc,0,0.0,0.66,0.615,0.615,0|3|5|6|9|11|13|34|45|57|59|61|78|80|81|83|84|88|90|104|108|113|118|119|120|123|126|127,0.4277735650539398|0.6303684711456299|0.5007466077804565|0.46348294615745544|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.4866675138473511|0.3851023316383362|0.5888715386390686|0.5903602242469788|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.3512327969074249|0.3581531345844269|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5223270654678345|0.5271514058113098|0.45033618807792664|0.5828664898872375|0.5109823942184448
ghisaconus_health,29,bnc,0,0.0,0.659,0.614,0.614,0|3|5|6|9|11|13|34|39|45|57|59|61|78|80|81|83|84|88|90|104|108|113|118|119|120|123|126|127,0.4277735650539398|0.6303684711456299|0.5007466077804565|0.46348294615745544|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.4866675138473511|0.4886886179447174|0.3851023316383362|0.5888715386390686|0.5903602242469788|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.3512327969074249|0.3581531345844269|0.6181656122207642|0.6971688866615295|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5223270654678345|0.5271514058113098|0.45033618807792664|0.5828664898872375|0.5109823942184448
ghisaconus_health,30,bnc,0,0.0,0.663,0.617,0.617,0|3|5|6|9|11|13|34|39|45|57|59|61|78|80|81|83|84|88|90|102|104|108|113|118|119|120|123|126|127,0.4277735650539398|0.6303684711456299|0.5007466077804565|0.46348294615745544|0.6639133095741272|0.6819291710853577|0.6518839001655579|0.4866675138473511|0.4886886179447174|0.3851023316383362|0.5888715386390686|0.5903602242469788|0.7267267107963562|0.5073376297950745|0.3971397876739502|0.5312647223472595|0.3512327969074249|0.3581531345844269|0.6181656122207642|0.6971688866615295|0.6132667064666748|0.6248765587806702|0.38322368264198303|0.45744094252586365|0.46653449535369873|0.5223270654678345|0.5271514058113098|0.45033618807792664|0.5828664898872375|0.5109823942184448
ghisaconus_health,2,c1,0,91.492,0.564,0.476,0.476,7|31,0.7130091190338135|0.8541578054428101
ghisaconus_health,3,c1,0,0.0,0.63,0.563,0.563,7|31|43,0.7130091190338135|0.8541578054428101|0.2147604078054428
ghisaconus_health,4,c1,0,0.0,0.644,0.603,0.603,7|29|31|43,0.7130091190338135|0.761031985282898|0.8541578054428101|0.2147604078054428
ghisaconus_health,5,c1,0,0.0,0.64,0.603,0.603,7|29|31|33|43,0.7130091190338135|0.761031985282898|0.8541578054428101|0.16155123710632324|0.2147604078054428
ghisaconus_health,6,c1,0,0.0,0.663,0.621,0.621,7|29|31|33|43|108,0.7130091190338135|0.761031985282898|0.8541578054428101|0.16155123710632324|0.2147604078054428|0.9702689051628113
ghisaconus_health,7,c1,0,0.0,0.668,0.624,0.624,7|10|29|31|33|43|108,0.7130091190338135|0.43816661834716797|0.761031985282898|0.8541578054428101|0.16155123710632324|0.2147604078054428|0.9702689051628113
ghisaconus_health,8,c1,0,0.0,0.672,0.628,0.628,7|10|29|31|33|43|97|108,0.7130091190338135|0.43816661834716797|0.761031985282898|0.8541578054428101|0.16155123710632324|0.2147604078054428|1.591186761856079|0.9702689051628113
ghisaconus_health,9,c1,0,0.0,0.687,0.642,0.642,7|10|29|31|33|43|62|97|108,0.7130091190338135|0.43816661834716797|0.761031985282898|0.8541578054428101|0.16155123710632324|0.2147604078054428|0.03729057312011719|1.591186761856079|0.9702689051628113
ghisaconus_health,10,c1,0,0.0,0.691,0.646,0.646,7|10|29|31|33|43|62|97|100|108,0.7130091190338135|0.43816661834716797|0.761031985282898|0.8541578054428101|0.16155123710632324|0.2147604078054428|0.03729057312011719|1.591186761856079|0.8045334815979004|0.9702689051628113
ghisaconus_health,11,c1,0,0.0,0.694,0.65,0.65,7|10|29|31|33|43|62|83|97|100|108,0.7130091190338135|0.43816661834716797|0.761031985282898|0.8541578054428101|0.16155123710632324|0.2147604078054428|0.03729057312011719|1.008363127708435|1.591186761856079|0.8045334815979004|0.9702689051628113
ghisaconus_health,12,c1,0,0.0,0.694,0.65,0.65,7|10|29|31|33|43|62|83|97|100|108|129,0.7130091190338135|0.43816661834716797|0.761031985282898|0.8541578054428101|0.16155123710632324|0.2147604078054428|0.03729057312011719|1.008363127708435|1.591186761856079|0.8045334815979004|0.9702689051628113|0.19931189715862274
ghisaconus_health,13,c1,0,0.0,0.695,0.651,0.651,5|7|10|29|31|33|43|62|83|97|100|108|129,0.03761604055762291|0.7130091190338135|0.43816661834716797|0.761031985282898|0.8541578054428101|0.16155123710632324|0.2147604078054428|0.03729057312011719|1.008363127708435|1.591186761856079|0.8045334815979004|0.9702689051628113|0.19931189715862274
ghisaconus_health,14,c1,0,0.0,0.698,0.654,0.654,5|7|10|29|31|33|43|62|70|83|97|100|108|129,0.03761604055762291|0.7130091190338135|0.43816661834716797|0.761031985282898|0.8541578054428101|0.16155123710632324|0.2147604078054428|0.03729057312011719|0.8113833665847778|1.008363127708435|1.591186761856079|0.8045334815979004|0.9702689051628113|0.19931189715862274
ghisaconus_health,15,c1,0,0.0,0.698,0.653,0.653,5|7|10|29|31|33|43|62|70|83|97|100|101|108|129,0.03761604055762291|0.7130091190338135|0.43816661834716797|0.761031985282898|0.8541578054428101|0.16155123710632324|0.2147604078054428|0.03729057312011719|0.8113833665847778|1.008363127708435|1.591186761856079|0.8045334815979004|0.025993071496486664|0.9702689051628113|0.19931189715862274
