dataset,target_size,algorithm,props,oa,aa,k,fold
salinas,2,random,0,0.78,0.76,0.75,0
salinas,2,random,0,0.78,0.77,0.75,1
salinas,2,random,0,0.78,0.77,0.75,2
salinas,2,random,0,0.77,0.77,0.74,3
salinas,2,random,0,0.77,0.76,0.74,4
salinas,2,random,0,0.77,0.75,0.74,5
salinas,2,random,0,0.76,0.75,0.73,6
salinas,2,random,0,0.78,0.77,0.75,7
salinas,2,random,0,0.78,0.76,0.75,8
salinas,2,random,0,0.78,0.77,0.75,9
salinas,2,random,0,0.77,0.77,0.74,10
salinas,2,random,0,0.78,0.76,0.75,11
salinas,2,random,0,0.78,0.76,0.75,12
salinas,2,random,0,0.77,0.76,0.75,13
salinas,2,random,0,0.78,0.77,0.75,14
salinas,2,random,0,0.77,0.77,0.74,15
salinas,2,random,0,0.78,0.77,0.75,16
salinas,2,random,0,0.78,0.77,0.75,17
salinas,2,random,0,0.77,0.75,0.74,18
salinas,2,random,0,0.77,0.77,0.74,19
salinas,3,random,0,0.85,0.91,0.83,0
salinas,3,random,0,0.85,0.91,0.84,1
salinas,3,random,0,0.85,0.91,0.83,2
salinas,3,random,0,0.85,0.91,0.83,3
salinas,3,random,0,0.85,0.91,0.83,4
salinas,3,random,0,0.85,0.91,0.84,5
salinas,3,random,0,0.84,0.9,0.82,6
salinas,3,random,0,0.85,0.91,0.83,7
salinas,3,random,0,0.85,0.91,0.84,8
salinas,3,random,0,0.86,0.92,0.84,9
salinas,3,random,0,0.85,0.91,0.83,10
salinas,3,random,0,0.85,0.91,0.83,11
salinas,3,random,0,0.85,0.91,0.83,12
salinas,3,random,0,0.85,0.91,0.83,13
salinas,3,random,0,0.85,0.91,0.83,14
salinas,3,random,0,0.86,0.92,0.84,15
salinas,3,random,0,0.85,0.91,0.83,16
salinas,3,random,0,0.85,0.91,0.83,17
salinas,3,random,0,0.85,0.92,0.84,18
salinas,3,random,0,0.85,0.91,0.83,19
salinas,4,random,0,0.88,0.93,0.86,0
salinas,4,random,0,0.87,0.92,0.86,1
salinas,4,random,0,0.87,0.92,0.85,2
salinas,4,random,0,0.88,0.93,0.86,3
salinas,4,random,0,0.87,0.92,0.86,4
salinas,4,random,0,0.88,0.92,0.86,5
salinas,4,random,0,0.87,0.91,0.85,6
salinas,4,random,0,0.87,0.92,0.85,7
salinas,4,random,0,0.88,0.92,0.86,8
salinas,4,random,0,0.88,0.92,0.86,9
salinas,4,random,0,0.88,0.92,0.86,10
salinas,4,random,0,0.88,0.92,0.86,11
salinas,4,random,0,0.88,0.92,0.86,12
salinas,4,random,0,0.87,0.92,0.86,13
salinas,4,random,0,0.88,0.92,0.86,14
salinas,4,random,0,0.87,0.92,0.86,15
salinas,4,random,0,0.87,0.92,0.85,16
salinas,4,random,0,0.87,0.92,0.86,17
salinas,4,random,0,0.87,0.92,0.86,18
salinas,4,random,0,0.88,0.92,0.86,19
salinas,5,random,0,0.89,0.93,0.88,0
salinas,5,random,0,0.89,0.93,0.88,1
salinas,5,random,0,0.89,0.93,0.88,2
salinas,5,random,0,0.89,0.93,0.87,3
salinas,5,random,0,0.89,0.93,0.88,4
salinas,5,random,0,0.89,0.93,0.88,5
salinas,5,random,0,0.89,0.93,0.88,6
salinas,5,random,0,0.88,0.92,0.87,7
salinas,5,random,0,0.89,0.93,0.88,8
salinas,5,random,0,0.89,0.93,0.88,9
salinas,5,random,0,0.89,0.93,0.88,10
salinas,5,random,0,0.89,0.93,0.88,11
salinas,5,random,0,0.89,0.93,0.88,12
salinas,5,random,0,0.89,0.93,0.88,13
salinas,5,random,0,0.89,0.93,0.88,14
salinas,5,random,0,0.89,0.93,0.88,15
salinas,5,random,0,0.88,0.92,0.87,16
salinas,5,random,0,0.89,0.93,0.88,17
salinas,5,random,0,0.89,0.93,0.88,18
salinas,5,random,0,0.89,0.93,0.88,19
salinas,6,random,0,0.9,0.94,0.89,0
salinas,6,random,0,0.9,0.94,0.89,1
salinas,6,random,0,0.9,0.94,0.89,2
salinas,6,random,0,0.9,0.94,0.88,3
salinas,6,random,0,0.9,0.94,0.89,4
salinas,6,random,0,0.9,0.94,0.89,5
salinas,6,random,0,0.9,0.94,0.88,6
salinas,6,random,0,0.9,0.94,0.89,7
salinas,6,random,0,0.9,0.94,0.89,8
salinas,6,random,0,0.9,0.94,0.89,9
salinas,6,random,0,0.9,0.94,0.89,10
salinas,6,random,0,0.9,0.94,0.89,11
salinas,6,random,0,0.9,0.94,0.89,12
salinas,6,random,0,0.9,0.94,0.88,13
salinas,6,random,0,0.9,0.94,0.89,14
salinas,6,random,0,0.9,0.94,0.89,15
salinas,6,random,0,0.89,0.93,0.88,16
salinas,6,random,0,0.9,0.94,0.89,17
salinas,6,random,0,0.9,0.94,0.89,18
salinas,6,random,0,0.9,0.94,0.89,19
salinas,7,random,0,0.89,0.93,0.87,0
salinas,7,random,0,0.89,0.93,0.87,1
salinas,7,random,0,0.89,0.94,0.88,2
salinas,7,random,0,0.89,0.94,0.88,3
salinas,7,random,0,0.89,0.94,0.88,4
salinas,7,random,0,0.89,0.94,0.88,5
salinas,7,random,0,0.89,0.93,0.88,6
salinas,7,random,0,0.89,0.93,0.87,7
salinas,7,random,0,0.89,0.94,0.88,8
salinas,7,random,0,0.89,0.93,0.88,9
salinas,7,random,0,0.89,0.93,0.88,10
salinas,7,random,0,0.89,0.94,0.88,11
salinas,7,random,0,0.89,0.93,0.87,12
salinas,7,random,0,0.89,0.94,0.88,13
salinas,7,random,0,0.89,0.93,0.88,14
salinas,7,random,0,0.89,0.93,0.88,15
salinas,7,random,0,0.88,0.93,0.87,16
salinas,7,random,0,0.89,0.94,0.88,17
salinas,7,random,0,0.89,0.93,0.88,18
salinas,7,random,0,0.89,0.93,0.88,19
salinas,8,random,0,0.9,0.95,0.89,0
salinas,8,random,0,0.9,0.94,0.89,1
salinas,8,random,0,0.9,0.94,0.89,2
salinas,8,random,0,0.9,0.94,0.88,3
salinas,8,random,0,0.9,0.94,0.89,4
salinas,8,random,0,0.9,0.94,0.89,5
salinas,8,random,0,0.9,0.94,0.89,6
salinas,8,random,0,0.9,0.94,0.89,7
salinas,8,random,0,0.9,0.94,0.89,8
salinas,8,random,0,0.9,0.94,0.89,9
salinas,8,random,0,0.9,0.94,0.89,10
salinas,8,random,0,0.9,0.94,0.89,11
salinas,8,random,0,0.9,0.93,0.88,12
salinas,8,random,0,0.9,0.94,0.89,13
salinas,8,random,0,0.9,0.94,0.89,14
salinas,8,random,0,0.9,0.94,0.89,15
salinas,8,random,0,0.9,0.93,0.88,16
salinas,8,random,0,0.9,0.94,0.89,17
salinas,8,random,0,0.9,0.94,0.89,18
salinas,8,random,0,0.9,0.94,0.89,19
salinas,9,random,0,0.91,0.95,0.9,0
salinas,9,random,0,0.91,0.94,0.9,1
salinas,9,random,0,0.91,0.95,0.9,2
salinas,9,random,0,0.91,0.95,0.9,3
salinas,9,random,0,0.91,0.95,0.9,4
salinas,9,random,0,0.91,0.95,0.9,5
salinas,9,random,0,0.91,0.95,0.9,6
salinas,9,random,0,0.91,0.94,0.89,7
salinas,9,random,0,0.91,0.94,0.9,8
salinas,9,random,0,0.91,0.95,0.9,9
salinas,9,random,0,0.91,0.94,0.9,10
salinas,9,random,0,0.91,0.94,0.9,11
salinas,9,random,0,0.9,0.94,0.89,12
salinas,9,random,0,0.91,0.95,0.9,13
salinas,9,random,0,0.91,0.95,0.9,14
salinas,9,random,0,0.91,0.94,0.9,15
salinas,9,random,0,0.9,0.94,0.89,16
salinas,9,random,0,0.91,0.95,0.9,17
salinas,9,random,0,0.91,0.94,0.9,18
salinas,9,random,0,0.91,0.94,0.9,19
salinas,10,random,0,0.9,0.94,0.89,0
salinas,10,random,0,0.9,0.94,0.89,1
salinas,10,random,0,0.91,0.94,0.9,2
salinas,10,random,0,0.9,0.94,0.89,3
salinas,10,random,0,0.91,0.94,0.9,4
salinas,10,random,0,0.91,0.94,0.9,5
salinas,10,random,0,0.91,0.94,0.9,6
salinas,10,random,0,0.9,0.93,0.89,7
salinas,10,random,0,0.9,0.94,0.89,8
salinas,10,random,0,0.91,0.94,0.89,9
salinas,10,random,0,0.9,0.94,0.89,10
salinas,10,random,0,0.9,0.94,0.89,11
salinas,10,random,0,0.9,0.94,0.89,12
salinas,10,random,0,0.9,0.94,0.89,13
salinas,10,random,0,0.9,0.94,0.89,14
salinas,10,random,0,0.9,0.94,0.89,15
salinas,10,random,0,0.9,0.93,0.89,16
salinas,10,random,0,0.9,0.94,0.89,17
salinas,10,random,0,0.91,0.94,0.9,18
salinas,10,random,0,0.9,0.94,0.89,19
salinas,11,random,0,0.91,0.95,0.9,0
salinas,11,random,0,0.91,0.95,0.9,1
salinas,11,random,0,0.92,0.96,0.91,2
salinas,11,random,0,0.91,0.95,0.9,3
salinas,11,random,0,0.92,0.95,0.91,4
salinas,11,random,0,0.92,0.95,0.91,5
salinas,11,random,0,0.91,0.95,0.9,6
salinas,11,random,0,0.92,0.95,0.91,7
salinas,11,random,0,0.92,0.96,0.91,8
salinas,11,random,0,0.92,0.95,0.91,9
salinas,11,random,0,0.92,0.95,0.91,10
salinas,11,random,0,0.92,0.95,0.91,11
salinas,11,random,0,0.91,0.95,0.9,12
salinas,11,random,0,0.91,0.95,0.9,13
salinas,11,random,0,0.92,0.95,0.91,14
salinas,11,random,0,0.92,0.95,0.91,15
salinas,11,random,0,0.91,0.94,0.9,16
salinas,11,random,0,0.91,0.95,0.9,17
salinas,11,random,0,0.92,0.95,0.91,18
salinas,11,random,0,0.92,0.95,0.91,19
salinas,12,random,0,0.9,0.95,0.89,0
salinas,12,random,0,0.9,0.94,0.89,1
salinas,12,random,0,0.9,0.94,0.89,2
salinas,12,random,0,0.9,0.94,0.89,3
salinas,12,random,0,0.9,0.94,0.89,4
salinas,12,random,0,0.91,0.95,0.9,5
salinas,12,random,0,0.9,0.94,0.89,6
salinas,12,random,0,0.9,0.94,0.89,7
salinas,12,random,0,0.9,0.94,0.89,8
salinas,12,random,0,0.9,0.94,0.89,9
salinas,12,random,0,0.9,0.94,0.89,10
salinas,12,random,0,0.9,0.94,0.89,11
salinas,12,random,0,0.9,0.94,0.89,12
salinas,12,random,0,0.9,0.94,0.89,13
salinas,12,random,0,0.9,0.94,0.89,14
salinas,12,random,0,0.9,0.93,0.88,15
salinas,12,random,0,0.89,0.93,0.88,16
salinas,12,random,0,0.9,0.94,0.89,17
salinas,12,random,0,0.9,0.94,0.89,18
salinas,12,random,0,0.9,0.94,0.89,19
salinas,13,random,0,0.92,0.95,0.91,0
salinas,13,random,0,0.92,0.95,0.91,1
salinas,13,random,0,0.92,0.96,0.91,2
salinas,13,random,0,0.92,0.95,0.91,3
salinas,13,random,0,0.92,0.96,0.91,4
salinas,13,random,0,0.92,0.95,0.91,5
salinas,13,random,0,0.92,0.95,0.91,6
salinas,13,random,0,0.92,0.95,0.91,7
salinas,13,random,0,0.92,0.96,0.91,8
salinas,13,random,0,0.92,0.95,0.91,9
salinas,13,random,0,0.92,0.96,0.91,10
salinas,13,random,0,0.92,0.95,0.91,11
salinas,13,random,0,0.92,0.95,0.91,12
salinas,13,random,0,0.92,0.95,0.91,13
salinas,13,random,0,0.92,0.95,0.91,14
salinas,13,random,0,0.92,0.96,0.91,15
salinas,13,random,0,0.91,0.95,0.9,16
salinas,13,random,0,0.92,0.95,0.91,17
salinas,13,random,0,0.92,0.96,0.91,18
salinas,13,random,0,0.92,0.95,0.91,19
salinas,14,random,0,0.91,0.95,0.9,0
salinas,14,random,0,0.91,0.95,0.9,1
salinas,14,random,0,0.91,0.95,0.9,2
salinas,14,random,0,0.91,0.95,0.9,3
salinas,14,random,0,0.91,0.95,0.9,4
salinas,14,random,0,0.92,0.96,0.91,5
salinas,14,random,0,0.91,0.95,0.9,6
salinas,14,random,0,0.91,0.95,0.9,7
salinas,14,random,0,0.92,0.95,0.91,8
salinas,14,random,0,0.91,0.95,0.9,9
salinas,14,random,0,0.91,0.95,0.9,10
salinas,14,random,0,0.92,0.95,0.91,11
salinas,14,random,0,0.91,0.95,0.9,12
salinas,14,random,0,0.91,0.95,0.9,13
salinas,14,random,0,0.92,0.96,0.91,14
salinas,14,random,0,0.91,0.95,0.9,15
salinas,14,random,0,0.91,0.94,0.89,16
salinas,14,random,0,0.91,0.95,0.9,17
salinas,14,random,0,0.91,0.96,0.9,18
salinas,14,random,0,0.91,0.95,0.9,19
salinas,15,random,0,0.92,0.96,0.91,0
salinas,15,random,0,0.92,0.95,0.91,1
salinas,15,random,0,0.92,0.96,0.91,2
salinas,15,random,0,0.92,0.95,0.91,3
salinas,15,random,0,0.92,0.96,0.91,4
salinas,15,random,0,0.92,0.96,0.91,5
salinas,15,random,0,0.92,0.95,0.91,6
salinas,15,random,0,0.92,0.95,0.91,7
salinas,15,random,0,0.92,0.96,0.91,8
salinas,15,random,0,0.92,0.95,0.91,9
salinas,15,random,0,0.92,0.96,0.91,10
salinas,15,random,0,0.92,0.96,0.91,11
salinas,15,random,0,0.92,0.95,0.91,12
salinas,15,random,0,0.92,0.95,0.91,13
salinas,15,random,0,0.92,0.96,0.91,14
salinas,15,random,0,0.92,0.95,0.91,15
salinas,15,random,0,0.91,0.95,0.9,16
salinas,15,random,0,0.92,0.96,0.91,17
salinas,15,random,0,0.92,0.96,0.91,18
salinas,15,random,0,0.92,0.96,0.91,19
salinas,16,random,0,0.92,0.96,0.91,0
salinas,16,random,0,0.92,0.95,0.91,1
salinas,16,random,0,0.92,0.95,0.91,2
salinas,16,random,0,0.91,0.95,0.9,3
salinas,16,random,0,0.92,0.95,0.91,4
salinas,16,random,0,0.92,0.95,0.91,5
salinas,16,random,0,0.92,0.95,0.91,6
salinas,16,random,0,0.92,0.95,0.91,7
salinas,16,random,0,0.92,0.95,0.91,8
salinas,16,random,0,0.92,0.95,0.91,9
salinas,16,random,0,0.92,0.95,0.91,10
salinas,16,random,0,0.92,0.95,0.91,11
salinas,16,random,0,0.92,0.95,0.91,12
salinas,16,random,0,0.92,0.95,0.91,13
salinas,16,random,0,0.92,0.95,0.91,14
salinas,16,random,0,0.91,0.95,0.91,15
salinas,16,random,0,0.91,0.95,0.9,16
salinas,16,random,0,0.92,0.95,0.91,17
salinas,16,random,0,0.92,0.95,0.91,18
salinas,16,random,0,0.92,0.95,0.91,19
salinas,17,random,0,0.92,0.96,0.91,0
salinas,17,random,0,0.92,0.95,0.91,1
salinas,17,random,0,0.93,0.96,0.92,2
salinas,17,random,0,0.92,0.96,0.91,3
salinas,17,random,0,0.92,0.96,0.91,4
salinas,17,random,0,0.92,0.95,0.91,5
salinas,17,random,0,0.92,0.96,0.91,6
salinas,17,random,0,0.92,0.96,0.91,7
salinas,17,random,0,0.92,0.96,0.92,8
salinas,17,random,0,0.92,0.96,0.91,9
salinas,17,random,0,0.92,0.95,0.91,10
salinas,17,random,0,0.92,0.96,0.91,11
salinas,17,random,0,0.92,0.95,0.91,12
salinas,17,random,0,0.92,0.96,0.91,13
salinas,17,random,0,0.92,0.96,0.91,14
salinas,17,random,0,0.92,0.95,0.91,15
salinas,17,random,0,0.92,0.95,0.91,16
salinas,17,random,0,0.92,0.96,0.91,17
salinas,17,random,0,0.92,0.96,0.91,18
salinas,17,random,0,0.92,0.96,0.91,19
salinas,18,random,0,0.92,0.95,0.91,0
salinas,18,random,0,0.92,0.95,0.91,1
salinas,18,random,0,0.92,0.96,0.91,2
salinas,18,random,0,0.92,0.95,0.91,3
salinas,18,random,0,0.92,0.95,0.91,4
salinas,18,random,0,0.92,0.96,0.91,5
salinas,18,random,0,0.92,0.95,0.91,6
salinas,18,random,0,0.92,0.95,0.91,7
salinas,18,random,0,0.92,0.95,0.91,8
salinas,18,random,0,0.92,0.95,0.91,9
salinas,18,random,0,0.92,0.95,0.91,10
salinas,18,random,0,0.92,0.95,0.91,11
salinas,18,random,0,0.92,0.96,0.91,12
salinas,18,random,0,0.92,0.95,0.91,13
salinas,18,random,0,0.92,0.96,0.91,14
salinas,18,random,0,0.92,0.95,0.91,15
salinas,18,random,0,0.91,0.95,0.9,16
salinas,18,random,0,0.92,0.95,0.91,17
salinas,18,random,0,0.91,0.95,0.91,18
salinas,18,random,0,0.92,0.96,0.91,19
salinas,19,random,0,0.92,0.96,0.92,0
salinas,19,random,0,0.92,0.96,0.92,1
salinas,19,random,0,0.93,0.96,0.92,2
salinas,19,random,0,0.92,0.96,0.92,3
salinas,19,random,0,0.93,0.96,0.92,4
salinas,19,random,0,0.93,0.96,0.92,5
salinas,19,random,0,0.92,0.96,0.92,6
salinas,19,random,0,0.93,0.96,0.92,7
salinas,19,random,0,0.93,0.96,0.92,8
salinas,19,random,0,0.93,0.96,0.92,9
salinas,19,random,0,0.92,0.96,0.92,10
salinas,19,random,0,0.93,0.96,0.92,11
salinas,19,random,0,0.92,0.96,0.92,12
salinas,19,random,0,0.92,0.96,0.91,13
salinas,19,random,0,0.93,0.96,0.92,14
salinas,19,random,0,0.92,0.96,0.92,15
salinas,19,random,0,0.92,0.95,0.91,16
salinas,19,random,0,0.93,0.96,0.92,17
salinas,19,random,0,0.93,0.96,0.92,18
salinas,19,random,0,0.93,0.96,0.92,19
salinas,20,random,0,0.92,0.95,0.91,0
salinas,20,random,0,0.91,0.95,0.9,1
salinas,20,random,0,0.92,0.96,0.91,2
salinas,20,random,0,0.91,0.95,0.9,3
salinas,20,random,0,0.92,0.95,0.91,4
salinas,20,random,0,0.92,0.95,0.91,5
salinas,20,random,0,0.92,0.95,0.91,6
salinas,20,random,0,0.92,0.95,0.91,7
salinas,20,random,0,0.92,0.95,0.91,8
salinas,20,random,0,0.92,0.95,0.91,9
salinas,20,random,0,0.92,0.96,0.91,10
salinas,20,random,0,0.92,0.95,0.91,11
salinas,20,random,0,0.92,0.95,0.91,12
salinas,20,random,0,0.92,0.95,0.91,13
salinas,20,random,0,0.92,0.96,0.91,14
salinas,20,random,0,0.91,0.95,0.9,15
salinas,20,random,0,0.91,0.95,0.9,16
salinas,20,random,0,0.92,0.95,0.91,17
salinas,20,random,0,0.92,0.95,0.91,18
salinas,20,random,0,0.92,0.95,0.91,19
salinas,21,random,0,0.92,0.96,0.91,0
salinas,21,random,0,0.92,0.95,0.91,1
salinas,21,random,0,0.93,0.96,0.92,2
salinas,21,random,0,0.92,0.96,0.91,3
salinas,21,random,0,0.92,0.96,0.91,4
salinas,21,random,0,0.92,0.96,0.91,5
salinas,21,random,0,0.92,0.96,0.91,6
salinas,21,random,0,0.92,0.96,0.91,7
salinas,21,random,0,0.92,0.96,0.91,8
salinas,21,random,0,0.92,0.96,0.92,9
salinas,21,random,0,0.92,0.96,0.91,10
salinas,21,random,0,0.92,0.96,0.91,11
salinas,21,random,0,0.92,0.96,0.91,12
salinas,21,random,0,0.92,0.96,0.91,13
salinas,21,random,0,0.92,0.96,0.91,14
salinas,21,random,0,0.92,0.96,0.91,15
salinas,21,random,0,0.92,0.95,0.91,16
salinas,21,random,0,0.92,0.96,0.91,17
salinas,21,random,0,0.92,0.96,0.91,18
salinas,21,random,0,0.92,0.96,0.91,19
salinas,22,random,0,0.92,0.96,0.91,0
salinas,22,random,0,0.92,0.96,0.91,1
salinas,22,random,0,0.93,0.96,0.92,2
salinas,22,random,0,0.92,0.96,0.91,3
salinas,22,random,0,0.92,0.96,0.92,4
salinas,22,random,0,0.93,0.96,0.92,5
salinas,22,random,0,0.92,0.96,0.91,6
salinas,22,random,0,0.92,0.96,0.91,7
salinas,22,random,0,0.92,0.96,0.92,8
salinas,22,random,0,0.92,0.96,0.91,9
salinas,22,random,0,0.92,0.96,0.92,10
salinas,22,random,0,0.93,0.96,0.92,11
salinas,22,random,0,0.92,0.96,0.91,12
salinas,22,random,0,0.92,0.96,0.91,13
salinas,22,random,0,0.93,0.96,0.92,14
salinas,22,random,0,0.92,0.96,0.92,15
salinas,22,random,0,0.92,0.95,0.91,16
salinas,22,random,0,0.92,0.96,0.91,17
salinas,22,random,0,0.92,0.96,0.91,18
salinas,22,random,0,0.92,0.96,0.92,19
salinas,23,random,0,0.92,0.96,0.91,0
salinas,23,random,0,0.92,0.96,0.91,1
salinas,23,random,0,0.93,0.96,0.92,2
salinas,23,random,0,0.92,0.96,0.91,3
salinas,23,random,0,0.92,0.96,0.91,4
salinas,23,random,0,0.92,0.96,0.91,5
salinas,23,random,0,0.92,0.96,0.91,6
salinas,23,random,0,0.92,0.96,0.92,7
salinas,23,random,0,0.92,0.96,0.92,8
salinas,23,random,0,0.92,0.96,0.91,9
salinas,23,random,0,0.92,0.96,0.92,10
salinas,23,random,0,0.93,0.96,0.92,11
salinas,23,random,0,0.92,0.96,0.92,12
salinas,23,random,0,0.92,0.96,0.91,13
salinas,23,random,0,0.92,0.96,0.92,14
salinas,23,random,0,0.92,0.96,0.91,15
salinas,23,random,0,0.92,0.95,0.91,16
salinas,23,random,0,0.92,0.96,0.91,17
salinas,23,random,0,0.92,0.96,0.91,18
salinas,23,random,0,0.92,0.96,0.92,19
salinas,24,random,0,0.93,0.96,0.92,0
salinas,24,random,0,0.92,0.96,0.92,1
salinas,24,random,0,0.93,0.96,0.92,2
salinas,24,random,0,0.92,0.96,0.92,3
salinas,24,random,0,0.93,0.96,0.92,4
salinas,24,random,0,0.93,0.96,0.92,5
salinas,24,random,0,0.93,0.96,0.92,6
salinas,24,random,0,0.93,0.96,0.92,7
salinas,24,random,0,0.93,0.96,0.92,8
salinas,24,random,0,0.93,0.96,0.92,9
salinas,24,random,0,0.93,0.96,0.92,10
salinas,24,random,0,0.93,0.96,0.92,11
salinas,24,random,0,0.93,0.96,0.92,12
salinas,24,random,0,0.93,0.96,0.92,13
salinas,24,random,0,0.93,0.96,0.92,14
salinas,24,random,0,0.93,0.96,0.92,15
salinas,24,random,0,0.92,0.95,0.91,16
salinas,24,random,0,0.93,0.96,0.92,17
salinas,24,random,0,0.93,0.96,0.92,18
salinas,24,random,0,0.93,0.96,0.92,19
salinas,25,random,0,0.91,0.96,0.9,0
salinas,25,random,0,0.92,0.95,0.91,1
salinas,25,random,0,0.92,0.96,0.91,2
salinas,25,random,0,0.92,0.95,0.91,3
salinas,25,random,0,0.92,0.96,0.92,4
salinas,25,random,0,0.92,0.96,0.91,5
salinas,25,random,0,0.92,0.96,0.91,6
salinas,25,random,0,0.92,0.95,0.91,7
salinas,25,random,0,0.92,0.96,0.91,8
salinas,25,random,0,0.92,0.96,0.91,9
salinas,25,random,0,0.92,0.96,0.91,10
salinas,25,random,0,0.92,0.96,0.91,11
salinas,25,random,0,0.92,0.96,0.91,12
salinas,25,random,0,0.92,0.95,0.91,13
salinas,25,random,0,0.92,0.96,0.91,14
salinas,25,random,0,0.92,0.96,0.91,15
salinas,25,random,0,0.91,0.95,0.9,16
salinas,25,random,0,0.92,0.96,0.91,17
salinas,25,random,0,0.92,0.96,0.91,18
salinas,25,random,0,0.92,0.96,0.91,19
salinas,26,random,0,0.93,0.96,0.92,0
salinas,26,random,0,0.92,0.96,0.92,1
salinas,26,random,0,0.93,0.96,0.92,2
salinas,26,random,0,0.92,0.96,0.91,3
salinas,26,random,0,0.93,0.96,0.92,4
salinas,26,random,0,0.93,0.96,0.92,5
salinas,26,random,0,0.92,0.96,0.91,6
salinas,26,random,0,0.93,0.96,0.92,7
salinas,26,random,0,0.93,0.96,0.92,8
salinas,26,random,0,0.93,0.96,0.92,9
salinas,26,random,0,0.93,0.96,0.92,10
salinas,26,random,0,0.93,0.96,0.92,11
salinas,26,random,0,0.93,0.96,0.92,12
salinas,26,random,0,0.92,0.96,0.91,13
salinas,26,random,0,0.92,0.96,0.91,14
salinas,26,random,0,0.93,0.96,0.92,15
salinas,26,random,0,0.92,0.95,0.91,16
salinas,26,random,0,0.92,0.96,0.92,17
salinas,26,random,0,0.93,0.96,0.92,18
salinas,26,random,0,0.93,0.96,0.92,19
salinas,27,random,0,0.92,0.96,0.91,0
salinas,27,random,0,0.92,0.95,0.91,1
salinas,27,random,0,0.92,0.96,0.91,2
salinas,27,random,0,0.92,0.96,0.91,3
salinas,27,random,0,0.92,0.96,0.91,4
salinas,27,random,0,0.92,0.96,0.91,5
salinas,27,random,0,0.92,0.96,0.91,6
salinas,27,random,0,0.92,0.96,0.91,7
salinas,27,random,0,0.92,0.96,0.91,8
salinas,27,random,0,0.92,0.96,0.91,9
salinas,27,random,0,0.92,0.96,0.91,10
salinas,27,random,0,0.92,0.96,0.91,11
salinas,27,random,0,0.92,0.96,0.91,12
salinas,27,random,0,0.92,0.96,0.91,13
salinas,27,random,0,0.92,0.96,0.91,14
salinas,27,random,0,0.92,0.96,0.91,15
salinas,27,random,0,0.92,0.95,0.91,16
salinas,27,random,0,0.92,0.96,0.91,17
salinas,27,random,0,0.92,0.96,0.91,18
salinas,27,random,0,0.92,0.96,0.91,19
salinas,28,random,0,0.92,0.96,0.91,0
salinas,28,random,0,0.92,0.96,0.91,1
salinas,28,random,0,0.92,0.96,0.91,2
salinas,28,random,0,0.92,0.96,0.91,3
salinas,28,random,0,0.92,0.96,0.91,4
salinas,28,random,0,0.92,0.96,0.92,5
salinas,28,random,0,0.92,0.96,0.91,6
salinas,28,random,0,0.92,0.96,0.91,7
salinas,28,random,0,0.92,0.96,0.91,8
salinas,28,random,0,0.92,0.96,0.91,9
salinas,28,random,0,0.92,0.96,0.91,10
salinas,28,random,0,0.92,0.96,0.91,11
salinas,28,random,0,0.92,0.96,0.91,12
salinas,28,random,0,0.92,0.96,0.91,13
salinas,28,random,0,0.92,0.96,0.91,14
salinas,28,random,0,0.92,0.96,0.91,15
salinas,28,random,0,0.92,0.95,0.91,16
salinas,28,random,0,0.92,0.96,0.91,17
salinas,28,random,0,0.92,0.96,0.91,18
salinas,28,random,0,0.92,0.96,0.91,19
salinas,29,random,0,0.92,0.96,0.91,0
salinas,29,random,0,0.92,0.96,0.92,1
salinas,29,random,0,0.93,0.96,0.92,2
salinas,29,random,0,0.92,0.96,0.91,3
salinas,29,random,0,0.93,0.96,0.92,4
salinas,29,random,0,0.93,0.96,0.92,5
salinas,29,random,0,0.93,0.96,0.92,6
salinas,29,random,0,0.92,0.96,0.92,7
salinas,29,random,0,0.93,0.96,0.92,8
salinas,29,random,0,0.92,0.96,0.91,9
salinas,29,random,0,0.93,0.96,0.92,10
salinas,29,random,0,0.93,0.96,0.92,11
salinas,29,random,0,0.93,0.96,0.92,12
salinas,29,random,0,0.92,0.96,0.91,13
salinas,29,random,0,0.93,0.96,0.92,14
salinas,29,random,0,0.92,0.96,0.91,15
salinas,29,random,0,0.92,0.95,0.91,16
salinas,29,random,0,0.93,0.96,0.92,17
salinas,29,random,0,0.92,0.96,0.91,18
salinas,29,random,0,0.93,0.96,0.92,19
salinas,30,random,0,0.93,0.96,0.92,0
salinas,30,random,0,0.92,0.96,0.91,1
salinas,30,random,0,0.93,0.96,0.92,2
salinas,30,random,0,0.92,0.96,0.92,3
salinas,30,random,0,0.93,0.96,0.92,4
salinas,30,random,0,0.93,0.96,0.92,5
salinas,30,random,0,0.93,0.96,0.92,6
salinas,30,random,0,0.93,0.96,0.92,7
salinas,30,random,0,0.93,0.96,0.92,8
salinas,30,random,0,0.93,0.96,0.92,9
salinas,30,random,0,0.93,0.96,0.92,10
salinas,30,random,0,0.93,0.96,0.92,11
salinas,30,random,0,0.93,0.96,0.92,12
salinas,30,random,0,0.92,0.96,0.92,13
salinas,30,random,0,0.93,0.96,0.92,14
salinas,30,random,0,0.93,0.96,0.92,15
salinas,30,random,0,0.92,0.95,0.91,16
salinas,30,random,0,0.93,0.96,0.92,17
salinas,30,random,0,0.93,0.96,0.92,18
salinas,30,random,0,0.93,0.96,0.92,19
salinas,2,linspacer,0,0.81,0.84,0.79,0
salinas,2,linspacer,0,0.82,0.85,0.8,1
