dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
ghisaconus_health,2,c2,0,187.047,0.495,0.415,0.415,101|120,0.8796083331108093|0.04744548350572586
ghisaconus_health,3,c2,0,0.0,0.493,0.421,0.421,101|120|129,0.8796083331108093|0.04744548350572586|0.033956047147512436
ghisaconus_health,4,c2,0,0.0,0.505,0.44,0.44,98|101|120|129,0.019052723422646523|0.8796083331108093|0.04744548350572586|0.033956047147512436
ghisaconus_health,5,c2,0,0.0,0.502,0.438,0.438,98|99|101|120|129,0.019052723422646523|0.4253841042518616|0.8796083331108093|0.04744548350572586|0.033956047147512436
ghisaconus_health,6,c2,0,0.0,0.557,0.505,0.505,32|98|99|101|120|129,0.04211103543639183|0.019052723422646523|0.4253841042518616|0.8796083331108093|0.04744548350572586|0.033956047147512436
ghisaconus_health,7,c2,0,0.0,0.58,0.532,0.532,32|73|98|99|101|120|129,0.04211103543639183|0.016113948076963425|0.019052723422646523|0.4253841042518616|0.8796083331108093|0.04744548350572586|0.033956047147512436
ghisaconus_health,8,c2,0,0.0,0.608,0.563,0.563,32|40|73|98|99|101|120|129,0.04211103543639183|0.015936734154820442|0.016113948076963425|0.019052723422646523|0.4253841042518616|0.8796083331108093|0.04744548350572586|0.033956047147512436
ghisaconus_health,9,c2,0,0.0,0.651,0.612,0.612,11|32|40|73|98|99|101|120|129,0.007269549183547497|0.04211103543639183|0.015936734154820442|0.016113948076963425|0.019052723422646523|0.4253841042518616|0.8796083331108093|0.04744548350572586|0.033956047147512436
ghisaconus_health,10,c2,0,0.0,0.659,0.618,0.618,11|22|32|40|73|98|99|101|120|129,0.007269549183547497|0.009664020501077175|0.04211103543639183|0.015936734154820442|0.016113948076963425|0.019052723422646523|0.4253841042518616|0.8796083331108093|0.04744548350572586|0.033956047147512436
ghisaconus_health,11,c2,0,0.0,0.666,0.622,0.622,0|11|22|32|40|73|98|99|101|120|129,0.027800466865301132|0.007269549183547497|0.009664020501077175|0.04211103543639183|0.015936734154820442|0.016113948076963425|0.019052723422646523|0.4253841042518616|0.8796083331108093|0.04744548350572586|0.033956047147512436
