epoch,l0_cw,l0_s,mse_loss,s_loss,lambda_s,entropy_loss,lambda_e,loss,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130
100,131,131,0.284,7.9149456,0.001,4.8301425,0.005,0.316,0.493,0.389,0.352,0.011,1.302,0.345,0.011,1.302,0.345,101|120,1.302|1.134,0.506,0.742,0.026,0.415,0.379,0.805,0.222,0.161,0.209,0.251,0.136,0.758,0.551,0.596,0.292,0.165,0.382,0.588,0.412,0.789,0.546,0.183,0.599,0.409,0.485,0.175,0.656,0.396,0.144,0.469,0.615,0.405,0.98,1.105,0.027,0.011,0.157,0.018,0.056,0.566,0.907,0.286,0.128,0.339,0.493,0.069,0.183,0.101,0.544,0.623,0.13,0.259,0.101,0.031,0.118,0.467,0.34,0.664,0.537,0.295,0.037,0.021,0.368,0.862,0.066,0.038,0.019,0.231,0.444,0.027,0.307,0.149,0.337,0.153,0.675,0.127,0.841,0.332,0.24,0.29,0.082,0.714,0.034,0.09,0.096,0.047,0.144,0.104,0.184,0.727,0.249,0.038,0.017,0.616,0.123,0.045,0.693,0.697,0.359,0.419,0.213,1.302,0.597,0.486,0.083,0.338,0.128,0.706,0.381,0.024,0.116,0.059,0.36,0.237,0.032,0.028,0.095,0.619,0.031,0.28,1.134,0.414,0.399,0.261,0.553,0.412,0.022,0.07,0.457,0.862,0.43
110,131,131,0.343,7.87642,0.001,4.8286185,0.005,0.375,0.506,0.41,0.373,0.014,1.331,0.345,0.014,1.331,0.345,101|33,1.331|1.145,0.478,0.743,0.03,0.406,0.374,0.801,0.231,0.172,0.196,0.258,0.131,0.755,0.53,0.588,0.298,0.185,0.384,0.594,0.409,0.787,0.526,0.179,0.598,0.405,0.5,0.172,0.687,0.426,0.14,0.467,0.611,0.419,1.019,1.145,0.016,0.018,0.152,0.014,0.063,0.55,0.921,0.298,0.135,0.37,0.508,0.071,0.188,0.105,0.548,0.663,0.145,0.275,0.106,0.044,0.113,0.467,0.328,0.67,0.565,0.299,0.024,0.018,0.386,0.878,0.065,0.038,0.018,0.213,0.442,0.022,0.321,0.163,0.324,0.137,0.683,0.109,0.841,0.338,0.246,0.291,0.108,0.709,0.028,0.088,0.074,0.048,0.129,0.102,0.187,0.718,0.252,0.038,0.014,0.608,0.115,0.046,0.689,0.694,0.345,0.402,0.217,1.331,0.593,0.485,0.047,0.349,0.109,0.714,0.381,0.017,0.102,0.045,0.348,0.217,0.029,0.023,0.102,0.642,0.024,0.284,1.132,0.426,0.401,0.275,0.535,0.389,0.024,0.066,0.46,0.833,0.405
120,131,131,0.27,7.8946533,0.001,4.8260264,0.005,0.302,0.506,0.41,0.373,0.011,1.381,0.356,0.011,1.381,0.356,101|33,1.381|1.187,0.527,0.778,0.041,0.414,0.397,0.804,0.246,0.154,0.207,0.276,0.118,0.8,0.542,0.55,0.274,0.125,0.441,0.586,0.398,0.857,0.553,0.132,0.585,0.463,0.493,0.237,0.771,0.418,0.152,0.538,0.647,0.462,1.012,1.187,0.017,0.02,0.144,0.12,0.044,0.513,0.976,0.348,0.163,0.366,0.516,0.093,0.215,0.102,0.547,0.7,0.163,0.279,0.057,0.044,0.124,0.465,0.349,0.651,0.544,0.336,0.029,0.025,0.402,0.895,0.056,0.04,0.07,0.245,0.475,0.059,0.336,0.175,0.354,0.167,0.715,0.083,0.903,0.367,0.141,0.295,0.144,0.726,0.011,0.087,0.114,0.065,0.177,0.057,0.19,0.752,0.25,0.053,0.015,0.589,0.125,0.044,0.705,0.681,0.307,0.416,0.272,1.381,0.609,0.482,0.021,0.411,0.104,0.656,0.347,0.016,0.114,0.044,0.293,0.238,0.018,0.034,0.118,0.663,0.033,0.297,1.11,0.468,0.338,0.288,0.589,0.399,0.021,0.05,0.49,0.864,0.392
130,131,131,0.235,7.8974056,0.001,4.8247814,0.005,0.267,0.506,0.41,0.373,0.007,1.38,0.361,0.007,1.38,0.361,101|33,1.38|1.197,0.503,0.763,0.038,0.423,0.38,0.837,0.241,0.16,0.192,0.293,0.111,0.807,0.541,0.572,0.277,0.12,0.44,0.588,0.398,0.871,0.562,0.093,0.569,0.48,0.502,0.246,0.797,0.442,0.152,0.545,0.678,0.472,1.031,1.197,0.037,0.035,0.152,0.169,0.043,0.531,1.011,0.349,0.171,0.369,0.553,0.091,0.212,0.101,0.572,0.73,0.203,0.282,0.047,0.045,0.122,0.483,0.377,0.682,0.517,0.325,0.049,0.03,0.43,0.905,0.052,0.037,0.098,0.253,0.503,0.049,0.33,0.184,0.343,0.177,0.745,0.065,0.93,0.4,0.149,0.306,0.136,0.733,0.007,0.086,0.107,0.066,0.174,0.046,0.187,0.792,0.253,0.071,0.017,0.61,0.112,0.045,0.7,0.705,0.292,0.417,0.258,1.38,0.623,0.472,0.022,0.42,0.094,0.651,0.35,0.015,0.137,0.044,0.296,0.23,0.027,0.042,0.115,0.658,0.035,0.297,1.109,0.462,0.341,0.297,0.579,0.42,0.018,0.055,0.47,0.844,0.369
140,131,131,0.215,7.8951902,0.001,4.8242006,0.005,0.247,0.506,0.41,0.373,0.014,1.38,0.363,0.014,1.38,0.363,101|33,1.38|1.221,0.497,0.767,0.041,0.435,0.365,0.844,0.238,0.161,0.19,0.289,0.095,0.8,0.548,0.568,0.294,0.114,0.436,0.592,0.404,0.87,0.567,0.085,0.572,0.459,0.501,0.268,0.838,0.462,0.152,0.55,0.693,0.471,1.045,1.221,0.034,0.038,0.145,0.196,0.04,0.51,1.02,0.354,0.168,0.393,0.583,0.085,0.217,0.103,0.573,0.738,0.216,0.273,0.026,0.053,0.123,0.472,0.373,0.673,0.527,0.318,0.036,0.028,0.44,0.913,0.045,0.036,0.059,0.254,0.507,0.036,0.348,0.2,0.338,0.177,0.755,0.076,0.938,0.429,0.15,0.307,0.141,0.727,0.046,0.086,0.105,0.064,0.171,0.046,0.168,0.79,0.255,0.063,0.015,0.603,0.12,0.044,0.705,0.71,0.295,0.408,0.266,1.38,0.618,0.479,0.022,0.438,0.092,0.653,0.385,0.014,0.141,0.045,0.293,0.208,0.059,0.045,0.117,0.659,0.031,0.304,1.09,0.47,0.329,0.32,0.563,0.414,0.017,0.055,0.466,0.836,0.375
150,131,131,0.192,7.8723373,0.001,4.8233013,0.005,0.224,0.506,0.41,0.373,0.014,1.38,0.363,0.014,1.38,0.363,101|33,1.38|1.236,0.492,0.774,0.04,0.442,0.367,0.849,0.241,0.163,0.187,0.29,0.096,0.802,0.549,0.559,0.298,0.126,0.441,0.586,0.404,0.874,0.566,0.072,0.558,0.449,0.494,0.271,0.85,0.462,0.151,0.555,0.702,0.484,1.069,1.236,0.03,0.041,0.13,0.189,0.04,0.511,1.036,0.346,0.187,0.403,0.583,0.073,0.21,0.103,0.564,0.73,0.244,0.281,0.017,0.053,0.123,0.454,0.373,0.671,0.533,0.324,0.037,0.029,0.459,0.923,0.044,0.034,0.049,0.255,0.507,0.02,0.362,0.19,0.344,0.17,0.776,0.065,0.941,0.446,0.159,0.296,0.161,0.709,0.044,0.083,0.1,0.061,0.169,0.044,0.178,0.795,0.274,0.056,0.019,0.619,0.11,0.043,0.702,0.723,0.282,0.404,0.259,1.38,0.62,0.481,0.022,0.461,0.091,0.648,0.399,0.014,0.118,0.046,0.294,0.192,0.059,0.042,0.115,0.658,0.025,0.306,1.092,0.469,0.331,0.343,0.548,0.402,0.015,0.055,0.467,0.824,0.374
160,131,131,0.209,7.8480301,0.001,4.8219118,0.005,0.24,0.506,0.41,0.373,0.014,1.402,0.365,0.014,1.402,0.365,101|33,1.402|1.255,0.498,0.785,0.04,0.453,0.373,0.859,0.241,0.169,0.2,0.295,0.116,0.816,0.553,0.562,0.304,0.12,0.439,0.596,0.406,0.887,0.553,0.076,0.561,0.446,0.5,0.269,0.882,0.473,0.153,0.56,0.71,0.492,1.071,1.255,0.023,0.035,0.13,0.19,0.041,0.508,1.048,0.351,0.192,0.424,0.597,0.08,0.212,0.106,0.558,0.742,0.259,0.283,0.017,0.056,0.126,0.463,0.362,0.677,0.556,0.322,0.03,0.028,0.46,0.929,0.041,0.03,0.022,0.251,0.51,0.038,0.376,0.202,0.338,0.167,0.786,0.061,0.933,0.451,0.167,0.308,0.162,0.696,0.024,0.079,0.076,0.061,0.165,0.042,0.165,0.796,0.278,0.051,0.016,0.613,0.096,0.043,0.703,0.729,0.283,0.393,0.272,1.402,0.607,0.474,0.018,0.478,0.086,0.641,0.406,0.014,0.117,0.045,0.287,0.176,0.054,0.029,0.119,0.666,0.019,0.323,1.093,0.477,0.331,0.335,0.547,0.405,0.015,0.054,0.471,0.818,0.369
170,131,131,0.164,7.8285637,0.001,4.8202004,0.005,0.196,0.506,0.41,0.373,0.014,1.423,0.368,0.014,1.423,0.368,101|33,1.423|1.276,0.508,0.797,0.043,0.484,0.364,0.876,0.242,0.168,0.189,0.287,0.122,0.822,0.56,0.563,0.294,0.123,0.436,0.605,0.405,0.892,0.558,0.069,0.551,0.452,0.505,0.277,0.886,0.481,0.152,0.569,0.719,0.495,1.101,1.276,0.023,0.035,0.119,0.182,0.04,0.52,1.052,0.348,0.203,0.428,0.604,0.072,0.21,0.106,0.582,0.738,0.276,0.288,0.016,0.053,0.122,0.458,0.359,0.688,0.558,0.324,0.027,0.029,0.472,0.944,0.042,0.028,0.024,0.26,0.522,0.031,0.381,0.212,0.344,0.176,0.793,0.064,0.957,0.466,0.158,0.313,0.171,0.687,0.029,0.079,0.083,0.057,0.156,0.041,0.172,0.808,0.284,0.05,0.015,0.626,0.093,0.04,0.712,0.734,0.279,0.387,0.278,1.423,0.615,0.473,0.018,0.502,0.082,0.638,0.402,0.014,0.109,0.043,0.269,0.167,0.071,0.028,0.12,0.658,0.016,0.322,1.099,0.468,0.32,0.354,0.55,0.418,0.015,0.055,0.474,0.811,0.371
180,131,131,0.153,7.8093319,0.001,4.8190856,0.005,0.185,0.506,0.41,0.373,0.014,1.425,0.37,0.014,1.425,0.37,101|33,1.425|1.276,0.521,0.805,0.042,0.493,0.37,0.884,0.227,0.167,0.166,0.292,0.121,0.825,0.568,0.56,0.297,0.114,0.43,0.598,0.405,0.919,0.558,0.071,0.554,0.454,0.496,0.287,0.91,0.494,0.152,0.576,0.732,0.492,1.111,1.276,0.022,0.037,0.116,0.178,0.039,0.518,1.068,0.351,0.21,0.437,0.616,0.075,0.217,0.105,0.582,0.741,0.294,0.292,0.015,0.054,0.124,0.456,0.371,0.691,0.566,0.319,0.028,0.028,0.479,0.949,0.04,0.027,0.031,0.262,0.527,0.02,0.39,0.213,0.347,0.179,0.81,0.066,0.976,0.475,0.154,0.308,0.187,0.667,0.024,0.076,0.077,0.053,0.161,0.04,0.168,0.822,0.278,0.05,0.017,0.64,0.081,0.039,0.717,0.744,0.281,0.374,0.285,1.425,0.624,0.481,0.016,0.525,0.079,0.63,0.415,0.014,0.099,0.041,0.266,0.158,0.058,0.024,0.121,0.648,0.02,0.318,1.104,0.477,0.32,0.361,0.556,0.424,0.016,0.052,0.471,0.804,0.373
190,131,131,0.159,7.7914553,0.001,4.8179841,0.005,0.19,0.506,0.41,0.373,0.012,1.439,0.371,0.012,1.439,0.371,101|33,1.439|1.292,0.523,0.793,0.043,0.519,0.355,0.901,0.231,0.169,0.166,0.297,0.132,0.839,0.578,0.558,0.291,0.113,0.449,0.596,0.392,0.924,0.545,0.078,0.541,0.447,0.498,0.3,0.908,0.497,0.151,0.584,0.737,0.497,1.119,1.292,0.02,0.039,0.107,0.168,0.036,0.512,1.071,0.351,0.219,0.434,0.618,0.078,0.226,0.105,0.587,0.739,0.313,0.291,0.015,0.052,0.122,0.453,0.357,0.698,0.571,0.323,0.027,0.029,0.492,0.958,0.041,0.027,0.012,0.264,0.526,0.019,0.401,0.216,0.35,0.172,0.811,0.068,0.98,0.491,0.154,0.302,0.197,0.669,0.013,0.074,0.063,0.051,0.15,0.038,0.179,0.822,0.277,0.048,0.02,0.637,0.066,0.034,0.716,0.754,0.271,0.365,0.297,1.439,0.624,0.472,0.015,0.538,0.076,0.623,0.428,0.014,0.09,0.038,0.251,0.149,0.068,0.023,0.125,0.649,0.033,0.327,1.117,0.479,0.319,0.368,0.568,0.424,0.016,0.051,0.471,0.801,0.374
