epoch,l0_cw,l0_s,mse_loss,l1_loss,lambda_value,loss,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130
0,131,131,2.061,4.8741202,0.1,2.548,0.497,0.425,0.364,0.007,0.009,0.008,0.007,0.009,0.008,119|120,0.009|0.009,0.008,0.008,0.008,0.007,0.008,0.008,0.007,0.008,0.008,0.007,0.007,0.008,0.008,0.007,0.007,0.008,0.008,0.007,0.008,0.008,0.007,0.007,0.007,0.007,0.008,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.007,0.007,0.007,0.008,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.007,0.007,0.007,0.008,0.007,0.008,0.008,0.007,0.007,0.008,0.007,0.007,0.008,0.007,0.008,0.007,0.008,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.007,0.008,0.007,0.009,0.008,0.008,0.007,0.007,0.008,0.008,0.007,0.008,0.007,0.007,0.008,0.008,0.007,0.008,0.007,0.008,0.007,0.008,0.007,0.008,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.007,0.007,0.008,0.007,0.007,0.007,0.007,0.008,0.007,0.007,0.007,0.008,0.007,0.008,0.008,0.008,0.007,0.009,0.009,0.007,0.008,0.008,0.007,0.008,0.008,0.008,0.008,0.008,0.008
10,131,131,0.91,4.8520041,0.1,1.395,0.516,0.43,0.387,0.006,0.013,0.008,0.006,0.013,0.008,40|129,0.013|0.013,0.012,0.011,0.006,0.006,0.007,0.008,0.009,0.009,0.006,0.008,0.007,0.008,0.012,0.007,0.007,0.008,0.006,0.008,0.012,0.009,0.006,0.008,0.008,0.007,0.007,0.008,0.007,0.007,0.006,0.007,0.007,0.006,0.007,0.011,0.006,0.006,0.011,0.008,0.006,0.006,0.013,0.008,0.007,0.008,0.011,0.008,0.007,0.008,0.007,0.007,0.01,0.007,0.006,0.006,0.006,0.008,0.008,0.01,0.007,0.007,0.006,0.007,0.007,0.007,0.008,0.008,0.006,0.007,0.006,0.006,0.009,0.006,0.006,0.009,0.008,0.007,0.012,0.007,0.008,0.008,0.008,0.01,0.007,0.006,0.008,0.007,0.006,0.007,0.008,0.007,0.008,0.006,0.006,0.008,0.006,0.007,0.006,0.006,0.011,0.009,0.007,0.006,0.008,0.012,0.007,0.006,0.006,0.006,0.008,0.006,0.009,0.007,0.006,0.007,0.01,0.006,0.008,0.007,0.006,0.006,0.01,0.007,0.007,0.007,0.007,0.008,0.007,0.008,0.012,0.013,0.006
20,131,131,0.767,4.8054385,0.1,1.247,0.497,0.417,0.365,0.005,0.026,0.008,0.005,0.026,0.008,76|103,0.026|0.018,0.009,0.013,0.007,0.005,0.009,0.007,0.009,0.011,0.006,0.007,0.006,0.008,0.016,0.005,0.007,0.008,0.005,0.006,0.018,0.008,0.005,0.011,0.008,0.008,0.006,0.011,0.007,0.007,0.005,0.007,0.007,0.007,0.008,0.017,0.006,0.005,0.009,0.008,0.005,0.006,0.015,0.005,0.005,0.009,0.01,0.006,0.007,0.011,0.007,0.006,0.013,0.005,0.006,0.005,0.005,0.009,0.005,0.009,0.008,0.006,0.005,0.007,0.009,0.009,0.006,0.007,0.006,0.007,0.005,0.005,0.014,0.006,0.006,0.007,0.008,0.007,0.026,0.006,0.007,0.008,0.007,0.009,0.008,0.005,0.008,0.007,0.005,0.008,0.006,0.007,0.01,0.006,0.005,0.006,0.005,0.005,0.005,0.006,0.013,0.01,0.009,0.007,0.008,0.018,0.007,0.006,0.006,0.005,0.008,0.005,0.007,0.005,0.005,0.006,0.01,0.005,0.005,0.005,0.005,0.007,0.009,0.006,0.006,0.006,0.005,0.008,0.007,0.007,0.012,0.012,0.005
30,131,131,0.67,4.6826582,0.1,1.138,0.444,0.364,0.291,0.004,0.038,0.008,0.004,0.038,0.008,76|12,0.038|0.035,0.01,0.022,0.005,0.004,0.008,0.004,0.008,0.011,0.004,0.007,0.005,0.007,0.035,0.004,0.005,0.006,0.004,0.005,0.02,0.007,0.004,0.016,0.009,0.013,0.007,0.015,0.007,0.01,0.006,0.008,0.007,0.006,0.01,0.024,0.004,0.005,0.006,0.006,0.004,0.004,0.014,0.004,0.004,0.01,0.012,0.004,0.007,0.015,0.008,0.004,0.011,0.004,0.005,0.004,0.005,0.009,0.004,0.012,0.012,0.004,0.004,0.005,0.006,0.009,0.005,0.004,0.005,0.005,0.004,0.004,0.018,0.005,0.005,0.005,0.009,0.007,0.038,0.004,0.005,0.007,0.005,0.007,0.007,0.004,0.008,0.006,0.005,0.006,0.005,0.007,0.012,0.006,0.004,0.004,0.004,0.004,0.004,0.006,0.018,0.008,0.01,0.007,0.008,0.029,0.005,0.004,0.004,0.004,0.007,0.004,0.006,0.005,0.004,0.004,0.008,0.004,0.004,0.004,0.005,0.008,0.008,0.004,0.004,0.005,0.004,0.009,0.01,0.005,0.011,0.013,0.004
40,131,131,0.629,4.4547491,0.1,1.074,0.444,0.364,0.291,0.003,0.051,0.008,0.003,0.051,0.008,76|12,0.051|0.051,0.014,0.035,0.003,0.003,0.006,0.003,0.006,0.011,0.003,0.007,0.003,0.004,0.051,0.003,0.003,0.004,0.003,0.003,0.023,0.005,0.003,0.023,0.009,0.016,0.005,0.015,0.006,0.015,0.007,0.009,0.005,0.005,0.011,0.032,0.003,0.003,0.004,0.003,0.003,0.003,0.013,0.003,0.003,0.011,0.013,0.003,0.006,0.02,0.006,0.003,0.011,0.003,0.003,0.003,0.005,0.01,0.003,0.015,0.019,0.003,0.003,0.003,0.004,0.01,0.003,0.003,0.003,0.004,0.003,0.003,0.032,0.003,0.003,0.003,0.007,0.006,0.051,0.003,0.003,0.005,0.004,0.007,0.004,0.003,0.008,0.005,0.004,0.004,0.003,0.009,0.013,0.007,0.003,0.003,0.003,0.003,0.003,0.007,0.027,0.008,0.017,0.006,0.006,0.039,0.003,0.003,0.003,0.003,0.005,0.003,0.005,0.003,0.003,0.003,0.006,0.003,0.003,0.003,0.003,0.01,0.007,0.003,0.003,0.004,0.003,0.008,0.011,0.003,0.01,0.012,0.003
50,131,131,0.562,4.1685581,0.1,0.979,0.444,0.364,0.291,0.002,0.066,0.008,0.002,0.066,0.008,76|12,0.066|0.063,0.014,0.051,0.002,0.002,0.004,0.002,0.004,0.012,0.002,0.005,0.002,0.002,0.063,0.002,0.002,0.003,0.002,0.002,0.027,0.003,0.002,0.028,0.007,0.018,0.003,0.015,0.005,0.021,0.008,0.009,0.003,0.004,0.009,0.042,0.002,0.002,0.003,0.002,0.002,0.002,0.013,0.002,0.002,0.011,0.014,0.002,0.005,0.024,0.005,0.002,0.011,0.002,0.002,0.002,0.003,0.008,0.002,0.012,0.021,0.002,0.002,0.002,0.002,0.012,0.002,0.002,0.002,0.003,0.002,0.002,0.044,0.002,0.002,0.002,0.005,0.003,0.066,0.002,0.002,0.003,0.003,0.007,0.002,0.002,0.007,0.004,0.003,0.002,0.002,0.009,0.017,0.007,0.002,0.002,0.002,0.002,0.002,0.007,0.04,0.007,0.025,0.004,0.004,0.047,0.002,0.002,0.002,0.002,0.004,0.002,0.003,0.002,0.002,0.002,0.004,0.002,0.002,0.002,0.002,0.009,0.005,0.002,0.002,0.002,0.002,0.008,0.012,0.002,0.009,0.011,0.002
60,131,131,0.527,3.7132323,0.1,0.898,0.444,0.364,0.291,0.001,0.086,0.008,0.001,0.086,0.008,76|12,0.086|0.082,0.011,0.066,0.001,0.001,0.001,0.001,0.002,0.009,0.001,0.002,0.001,0.001,0.082,0.001,0.001,0.001,0.001,0.001,0.032,0.001,0.001,0.03,0.004,0.017,0.001,0.014,0.003,0.026,0.006,0.009,0.002,0.001,0.007,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.013,0.001,0.001,0.011,0.017,0.001,0.003,0.027,0.003,0.001,0.01,0.001,0.001,0.001,0.001,0.005,0.001,0.01,0.022,0.001,0.001,0.001,0.001,0.015,0.001,0.001,0.001,0.001,0.001,0.001,0.064,0.001,0.001,0.001,0.002,0.001,0.086,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.003,0.002,0.001,0.001,0.001,0.007,0.022,0.005,0.001,0.001,0.001,0.001,0.001,0.004,0.064,0.004,0.035,0.001,0.001,0.061,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.003,0.001,0.001,0.001,0.001,0.006,0.012,0.001,0.007,0.008,0.001
70,131,131,0.515,3.2929406,0.1,0.845,0.437,0.349,0.272,0.0,0.111,0.008,0.0,0.111,0.008,76|1,0.111|0.092,0.005,0.092,0.0,0.0,0.001,0.0,0.001,0.006,0.0,0.001,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.03,0.002,0.015,0.0,0.012,0.001,0.032,0.003,0.007,0.001,0.0,0.004,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.012,0.02,0.0,0.001,0.027,0.001,0.0,0.006,0.0,0.0,0.0,0.0,0.002,0.0,0.005,0.021,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.001,0.0,0.111,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.003,0.024,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.087,0.002,0.047,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.0,0.0,0.0,0.0,0.003,0.011,0.0,0.005,0.005,0.0
80,131,131,0.474,3.0010867,0.1,0.774,0.437,0.349,0.272,0.0,0.132,0.008,0.0,0.132,0.008,76|1,0.132|0.105,0.002,0.105,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.029,0.001,0.012,0.0,0.01,0.001,0.035,0.001,0.005,0.0,0.0,0.002,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.011,0.02,0.0,0.0,0.024,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.017,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.023,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.001,0.047,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.0,0.003,0.002,0.0
90,131,131,0.472,2.8137534,0.1,0.754,0.437,0.349,0.272,0.0,0.157,0.008,0.0,0.157,0.008,76|1,0.157|0.117,0.001,0.117,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.029,0.0,0.01,0.0,0.008,0.0,0.04,0.0,0.004,0.0,0.0,0.001,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.01,0.019,0.0,0.0,0.022,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.043,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.002,0.001,0.0
