epoch,l0_cw,l0_s,mse_loss,l1_loss,lambda_value,loss,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130
100,131,131,0.402,4.6669245,0.01,0.449,0.549,0.448,0.426,0.003,0.032,0.008,0.003,0.032,0.008,33|12,0.032|0.027,0.009,0.019,0.004,0.005,0.008,0.007,0.013,0.01,0.004,0.009,0.004,0.004,0.027,0.004,0.004,0.007,0.003,0.003,0.009,0.005,0.004,0.014,0.007,0.009,0.005,0.011,0.009,0.017,0.013,0.006,0.005,0.01,0.018,0.032,0.004,0.004,0.004,0.004,0.004,0.004,0.009,0.005,0.005,0.019,0.021,0.004,0.006,0.014,0.007,0.004,0.011,0.004,0.006,0.004,0.007,0.011,0.004,0.007,0.01,0.004,0.004,0.004,0.017,0.019,0.004,0.004,0.009,0.007,0.004,0.004,0.025,0.006,0.005,0.004,0.01,0.004,0.026,0.004,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.011,0.014,0.003,0.004,0.009,0.009,0.01,0.004,0.006,0.004,0.004,0.005,0.011,0.011,0.005,0.017,0.011,0.007,0.021,0.003,0.005,0.004,0.006,0.004,0.004,0.007,0.004,0.004,0.004,0.008,0.003,0.004,0.009,0.004,0.012,0.004,0.004,0.004,0.004,0.004,0.01,0.012,0.004,0.006,0.008,0.004
110,131,131,0.373,4.6578064,0.01,0.419,0.549,0.448,0.426,0.003,0.033,0.008,0.003,0.033,0.008,33|12,0.033|0.027,0.009,0.018,0.004,0.005,0.007,0.007,0.013,0.01,0.004,0.01,0.004,0.003,0.027,0.004,0.004,0.007,0.004,0.004,0.009,0.005,0.004,0.014,0.007,0.009,0.004,0.01,0.009,0.017,0.013,0.006,0.005,0.01,0.018,0.033,0.003,0.004,0.004,0.003,0.003,0.004,0.009,0.005,0.005,0.02,0.022,0.004,0.006,0.014,0.007,0.003,0.012,0.004,0.006,0.004,0.007,0.011,0.004,0.007,0.01,0.003,0.003,0.003,0.018,0.02,0.003,0.004,0.009,0.006,0.003,0.004,0.026,0.006,0.005,0.004,0.01,0.004,0.026,0.004,0.004,0.003,0.004,0.005,0.004,0.005,0.005,0.011,0.013,0.003,0.004,0.009,0.009,0.009,0.004,0.006,0.004,0.004,0.004,0.011,0.011,0.004,0.017,0.012,0.007,0.021,0.003,0.005,0.004,0.006,0.004,0.004,0.007,0.004,0.004,0.003,0.008,0.004,0.004,0.01,0.004,0.012,0.004,0.004,0.004,0.004,0.003,0.01,0.012,0.003,0.005,0.008,0.003
120,131,131,0.362,4.6492262,0.01,0.409,0.549,0.448,0.426,0.003,0.034,0.008,0.003,0.034,0.008,33|12,0.034|0.026,0.009,0.018,0.004,0.005,0.008,0.007,0.014,0.01,0.003,0.01,0.003,0.003,0.026,0.004,0.004,0.007,0.004,0.004,0.009,0.005,0.003,0.013,0.006,0.009,0.004,0.01,0.009,0.017,0.014,0.006,0.005,0.011,0.019,0.034,0.003,0.004,0.003,0.003,0.003,0.003,0.009,0.005,0.005,0.021,0.023,0.005,0.006,0.013,0.007,0.003,0.013,0.003,0.006,0.004,0.007,0.011,0.003,0.007,0.01,0.003,0.003,0.003,0.019,0.019,0.003,0.004,0.009,0.006,0.003,0.004,0.026,0.006,0.006,0.003,0.009,0.004,0.025,0.004,0.004,0.003,0.004,0.004,0.004,0.005,0.005,0.011,0.013,0.003,0.004,0.009,0.009,0.009,0.004,0.006,0.004,0.004,0.004,0.011,0.011,0.004,0.018,0.012,0.007,0.02,0.003,0.005,0.004,0.006,0.004,0.004,0.007,0.003,0.004,0.003,0.008,0.004,0.004,0.01,0.004,0.013,0.004,0.004,0.004,0.004,0.003,0.01,0.012,0.003,0.005,0.008,0.003
130,131,131,0.354,4.6446218,0.01,0.401,0.512,0.418,0.381,0.003,0.034,0.008,0.003,0.034,0.008,33|70,0.034|0.026,0.008,0.018,0.004,0.005,0.008,0.007,0.015,0.01,0.003,0.01,0.003,0.003,0.025,0.004,0.004,0.007,0.004,0.004,0.008,0.005,0.003,0.014,0.006,0.009,0.004,0.01,0.009,0.017,0.014,0.006,0.004,0.011,0.019,0.034,0.003,0.003,0.003,0.003,0.003,0.003,0.009,0.005,0.005,0.022,0.024,0.004,0.005,0.013,0.007,0.003,0.014,0.003,0.006,0.004,0.007,0.011,0.003,0.006,0.01,0.003,0.003,0.004,0.02,0.019,0.003,0.003,0.01,0.006,0.004,0.003,0.026,0.007,0.006,0.003,0.009,0.004,0.026,0.004,0.004,0.003,0.004,0.004,0.004,0.005,0.004,0.011,0.013,0.003,0.004,0.009,0.009,0.009,0.004,0.006,0.004,0.004,0.004,0.012,0.01,0.004,0.018,0.012,0.007,0.02,0.003,0.005,0.004,0.006,0.004,0.004,0.007,0.003,0.004,0.003,0.008,0.004,0.004,0.011,0.003,0.013,0.004,0.004,0.004,0.004,0.003,0.01,0.012,0.003,0.005,0.008,0.003
140,131,131,0.328,4.6356926,0.01,0.374,0.512,0.418,0.381,0.003,0.035,0.008,0.003,0.035,0.008,33|70,0.035|0.027,0.008,0.018,0.003,0.004,0.007,0.007,0.015,0.01,0.003,0.01,0.003,0.003,0.026,0.004,0.004,0.007,0.004,0.004,0.008,0.004,0.003,0.013,0.006,0.009,0.004,0.01,0.009,0.017,0.015,0.006,0.004,0.011,0.02,0.035,0.003,0.003,0.003,0.003,0.003,0.003,0.01,0.005,0.005,0.023,0.025,0.004,0.005,0.012,0.007,0.003,0.014,0.003,0.006,0.004,0.007,0.011,0.003,0.006,0.01,0.003,0.003,0.004,0.021,0.019,0.003,0.003,0.01,0.006,0.003,0.003,0.027,0.007,0.006,0.003,0.009,0.004,0.026,0.004,0.004,0.003,0.004,0.004,0.004,0.005,0.004,0.011,0.013,0.003,0.004,0.008,0.009,0.009,0.004,0.005,0.004,0.003,0.004,0.012,0.011,0.004,0.018,0.012,0.007,0.019,0.003,0.006,0.004,0.006,0.004,0.004,0.007,0.003,0.003,0.003,0.007,0.004,0.004,0.011,0.003,0.012,0.004,0.004,0.004,0.004,0.004,0.01,0.012,0.003,0.005,0.007,0.003
150,131,131,0.321,4.6312075,0.01,0.368,0.512,0.418,0.381,0.003,0.035,0.008,0.003,0.035,0.008,33|70,0.035|0.027,0.008,0.018,0.003,0.004,0.007,0.007,0.015,0.01,0.003,0.011,0.003,0.003,0.025,0.004,0.003,0.007,0.004,0.004,0.008,0.004,0.003,0.013,0.006,0.009,0.004,0.01,0.009,0.017,0.015,0.006,0.004,0.011,0.02,0.035,0.003,0.003,0.003,0.003,0.003,0.003,0.01,0.005,0.005,0.024,0.025,0.004,0.005,0.012,0.006,0.003,0.015,0.003,0.006,0.003,0.007,0.012,0.003,0.006,0.01,0.003,0.003,0.003,0.021,0.019,0.004,0.003,0.01,0.006,0.003,0.003,0.027,0.007,0.006,0.003,0.009,0.004,0.026,0.004,0.004,0.003,0.003,0.004,0.004,0.004,0.004,0.011,0.012,0.004,0.004,0.008,0.009,0.009,0.003,0.005,0.004,0.003,0.004,0.013,0.01,0.004,0.018,0.013,0.007,0.019,0.003,0.006,0.004,0.006,0.004,0.004,0.007,0.003,0.004,0.003,0.007,0.004,0.004,0.011,0.003,0.012,0.004,0.004,0.004,0.004,0.004,0.01,0.012,0.003,0.005,0.007,0.003
160,131,131,0.303,4.6241884,0.01,0.349,0.512,0.418,0.381,0.003,0.035,0.008,0.003,0.035,0.008,33|70,0.035|0.027,0.008,0.018,0.003,0.004,0.007,0.007,0.015,0.01,0.003,0.011,0.003,0.003,0.025,0.003,0.003,0.007,0.004,0.004,0.008,0.004,0.003,0.013,0.006,0.009,0.004,0.01,0.009,0.018,0.016,0.006,0.004,0.011,0.021,0.035,0.003,0.003,0.003,0.003,0.003,0.003,0.01,0.005,0.004,0.025,0.025,0.004,0.004,0.012,0.006,0.003,0.015,0.003,0.006,0.003,0.007,0.012,0.004,0.006,0.011,0.004,0.003,0.003,0.022,0.019,0.003,0.003,0.011,0.006,0.003,0.003,0.027,0.007,0.006,0.003,0.009,0.004,0.026,0.004,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.011,0.012,0.004,0.003,0.008,0.009,0.009,0.003,0.005,0.004,0.003,0.004,0.013,0.01,0.004,0.018,0.013,0.007,0.019,0.003,0.006,0.004,0.007,0.004,0.004,0.007,0.003,0.003,0.003,0.006,0.004,0.004,0.011,0.003,0.012,0.004,0.004,0.004,0.004,0.004,0.01,0.011,0.003,0.005,0.007,0.003
170,131,131,0.291,4.6169186,0.01,0.337,0.512,0.418,0.381,0.003,0.036,0.008,0.003,0.036,0.008,33|70,0.036|0.027,0.008,0.018,0.003,0.004,0.007,0.007,0.015,0.01,0.003,0.011,0.003,0.003,0.025,0.003,0.003,0.007,0.003,0.003,0.008,0.004,0.003,0.013,0.006,0.009,0.004,0.01,0.009,0.018,0.016,0.006,0.004,0.012,0.021,0.036,0.003,0.003,0.003,0.003,0.003,0.003,0.011,0.005,0.004,0.025,0.026,0.004,0.004,0.011,0.006,0.003,0.016,0.003,0.006,0.003,0.007,0.012,0.004,0.006,0.011,0.004,0.003,0.003,0.022,0.019,0.003,0.003,0.011,0.006,0.003,0.003,0.027,0.006,0.006,0.003,0.009,0.003,0.027,0.004,0.003,0.003,0.003,0.004,0.003,0.004,0.004,0.011,0.012,0.004,0.003,0.008,0.009,0.009,0.003,0.005,0.003,0.003,0.004,0.013,0.01,0.004,0.019,0.013,0.006,0.019,0.003,0.006,0.004,0.007,0.004,0.004,0.007,0.003,0.003,0.003,0.006,0.004,0.004,0.011,0.003,0.011,0.004,0.004,0.004,0.004,0.003,0.009,0.011,0.003,0.005,0.007,0.003
180,131,131,0.304,4.6152315,0.01,0.35,0.512,0.418,0.381,0.003,0.036,0.008,0.003,0.036,0.008,33|70,0.036|0.027,0.008,0.018,0.003,0.004,0.007,0.007,0.015,0.01,0.003,0.011,0.003,0.003,0.025,0.003,0.003,0.007,0.003,0.003,0.008,0.004,0.003,0.012,0.005,0.009,0.004,0.01,0.01,0.018,0.017,0.007,0.004,0.012,0.021,0.036,0.003,0.003,0.003,0.003,0.003,0.003,0.011,0.005,0.004,0.026,0.026,0.004,0.004,0.011,0.006,0.003,0.015,0.003,0.006,0.003,0.007,0.012,0.003,0.006,0.011,0.003,0.003,0.003,0.022,0.019,0.003,0.003,0.012,0.006,0.003,0.003,0.027,0.007,0.006,0.003,0.009,0.003,0.027,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.01,0.012,0.004,0.003,0.008,0.009,0.009,0.003,0.005,0.003,0.003,0.004,0.013,0.01,0.004,0.019,0.013,0.007,0.018,0.003,0.007,0.004,0.007,0.004,0.004,0.007,0.003,0.003,0.003,0.006,0.003,0.004,0.011,0.003,0.011,0.004,0.004,0.004,0.004,0.003,0.01,0.011,0.003,0.005,0.007,0.003
190,131,131,0.282,4.614913,0.01,0.328,0.512,0.418,0.381,0.003,0.036,0.008,0.003,0.036,0.008,33|70,0.036|0.027,0.008,0.018,0.003,0.004,0.007,0.007,0.015,0.01,0.004,0.011,0.004,0.004,0.024,0.003,0.003,0.007,0.003,0.003,0.008,0.004,0.003,0.013,0.005,0.009,0.004,0.01,0.01,0.018,0.017,0.007,0.004,0.012,0.022,0.036,0.003,0.003,0.003,0.003,0.003,0.003,0.011,0.005,0.004,0.026,0.025,0.004,0.004,0.011,0.006,0.003,0.016,0.003,0.006,0.003,0.007,0.012,0.003,0.006,0.012,0.003,0.003,0.003,0.023,0.018,0.003,0.003,0.012,0.006,0.003,0.003,0.027,0.007,0.006,0.003,0.009,0.003,0.027,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.01,0.012,0.004,0.003,0.007,0.009,0.008,0.003,0.004,0.003,0.003,0.004,0.013,0.01,0.004,0.019,0.013,0.006,0.018,0.003,0.007,0.003,0.007,0.004,0.004,0.007,0.003,0.003,0.003,0.006,0.003,0.004,0.011,0.003,0.011,0.004,0.004,0.004,0.004,0.003,0.009,0.011,0.004,0.004,0.007,0.003
