dataset,target_size,algorithm,props,time,oa,aa,k,selected_bands,selected_weights
ghisaconus_health,15,c3,0,0.0,0.694,0.652,0.652,1|5|19|32|33|43|50|63|70|76|89|96|101|107|120,0.25695693492889404|0.35289621353149414|0.17484593391418457|0.0534118115901947|1.0394824743270874|0.28625571727752686|0.42231205105781555|0.15637896955013275|0.9166326522827148|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.4272158443927765|1.3167345523834229
ghisaconus_health,16,c3,0,0.0,0.696,0.654,0.654,1|5|19|32|33|40|43|50|63|70|76|89|96|101|107|120,0.25695693492889404|0.35289621353149414|0.17484593391418457|0.0534118115901947|1.0394824743270874|0.07107700407505035|0.28625571727752686|0.42231205105781555|0.15637896955013275|0.9166326522827148|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.4272158443927765|1.3167345523834229
ghisaconus_health,17,c3,0,0.0,0.698,0.655,0.655,1|5|19|32|33|40|43|50|57|63|70|76|89|96|101|107|120,0.25695693492889404|0.35289621353149414|0.17484593391418457|0.0534118115901947|1.0394824743270874|0.07107700407505035|0.28625571727752686|0.42231205105781555|0.15501348674297333|0.15637896955013275|0.9166326522827148|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.4272158443927765|1.3167345523834229
ghisaconus_health,18,c3,0,0.0,0.699,0.657,0.657,1|5|9|19|32|33|40|43|50|57|63|70|76|89|96|101|107|120,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.17484593391418457|0.0534118115901947|1.0394824743270874|0.07107700407505035|0.28625571727752686|0.42231205105781555|0.15501348674297333|0.15637896955013275|0.9166326522827148|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.4272158443927765|1.3167345523834229
ghisaconus_health,19,c3,0,0.0,0.7,0.657,0.657,1|5|9|19|32|33|40|43|50|57|63|70|76|89|96|101|102|107|120,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.17484593391418457|0.0534118115901947|1.0394824743270874|0.07107700407505035|0.28625571727752686|0.42231205105781555|0.15501348674297333|0.15637896955013275|0.9166326522827148|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.36407217383384705|0.4272158443927765|1.3167345523834229
ghisaconus_health,20,c3,0,0.0,0.702,0.66,0.66,1|5|9|19|32|33|40|43|50|57|62|63|70|76|89|96|101|102|107|120,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.17484593391418457|0.0534118115901947|1.0394824743270874|0.07107700407505035|0.28625571727752686|0.42231205105781555|0.15501348674297333|1.15115487575531|0.15637896955013275|0.9166326522827148|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.36407217383384705|0.4272158443927765|1.3167345523834229
ghisaconus_health,21,c3,0,0.0,0.709,0.664,0.664,1|5|9|19|26|32|33|40|43|50|57|62|63|70|76|89|96|101|102|107|120,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.17484593391418457|0.6835548877716064|0.0534118115901947|1.0394824743270874|0.07107700407505035|0.28625571727752686|0.42231205105781555|0.15501348674297333|1.15115487575531|0.15637896955013275|0.9166326522827148|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.36407217383384705|0.4272158443927765|1.3167345523834229
ghisaconus_health,22,c3,0,0.0,0.708,0.663,0.663,1|5|9|19|26|32|33|40|43|50|57|62|63|70|76|89|96|101|102|107|117|120,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.17484593391418457|0.6835548877716064|0.0534118115901947|1.0394824743270874|0.07107700407505035|0.28625571727752686|0.42231205105781555|0.15501348674297333|1.15115487575531|0.15637896955013275|0.9166326522827148|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.36407217383384705|0.4272158443927765|0.030384615063667297|1.3167345523834229
ghisaconus_health,23,c3,0,0.0,0.71,0.667,0.667,1|5|9|19|26|32|33|40|43|49|50|57|62|63|70|76|89|96|101|102|107|117|120,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.17484593391418457|0.6835548877716064|0.0534118115901947|1.0394824743270874|0.07107700407505035|0.28625571727752686|0.49868202209472656|0.42231205105781555|0.15501348674297333|1.15115487575531|0.15637896955013275|0.9166326522827148|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.36407217383384705|0.4272158443927765|0.030384615063667297|1.3167345523834229
ghisaconus_health,24,c3,0,0.0,0.711,0.667,0.667,1|5|9|17|19|26|32|33|40|43|49|50|57|62|63|70|76|89|96|101|102|107|117|120,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.31540483236312866|0.17484593391418457|0.6835548877716064|0.0534118115901947|1.0394824743270874|0.07107700407505035|0.28625571727752686|0.49868202209472656|0.42231205105781555|0.15501348674297333|1.15115487575531|0.15637896955013275|0.9166326522827148|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.36407217383384705|0.4272158443927765|0.030384615063667297|1.3167345523834229
ghisaconus_health,25,c3,0,0.0,0.71,0.666,0.666,1|5|9|11|17|19|26|32|33|40|43|49|50|57|62|63|70|76|89|96|101|102|107|117|120,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.732455313205719|0.31540483236312866|0.17484593391418457|0.6835548877716064|0.0534118115901947|1.0394824743270874|0.07107700407505035|0.28625571727752686|0.49868202209472656|0.42231205105781555|0.15501348674297333|1.15115487575531|0.15637896955013275|0.9166326522827148|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.36407217383384705|0.4272158443927765|0.030384615063667297|1.3167345523834229
ghisaconus_health,26,c3,0,0.0,0.709,0.664,0.664,1|5|9|11|17|19|26|32|33|40|43|49|50|57|62|63|70|74|76|89|96|101|102|107|117|120,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.732455313205719|0.31540483236312866|0.17484593391418457|0.6835548877716064|0.0534118115901947|1.0394824743270874|0.07107700407505035|0.28625571727752686|0.49868202209472656|0.42231205105781555|0.15501348674297333|1.15115487575531|0.15637896955013275|0.9166326522827148|0.19854165613651276|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.36407217383384705|0.4272158443927765|0.030384615063667297|1.3167345523834229
ghisaconus_health,27,c3,0,0.0,0.712,0.666,0.666,1|5|9|11|17|19|26|29|32|33|40|43|49|50|57|62|63|70|74|76|89|96|101|102|107|117|120,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.732455313205719|0.31540483236312866|0.17484593391418457|0.6835548877716064|0.9870652556419373|0.0534118115901947|1.0394824743270874|0.07107700407505035|0.28625571727752686|0.49868202209472656|0.42231205105781555|0.15501348674297333|1.15115487575531|0.15637896955013275|0.9166326522827148|0.19854165613651276|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.36407217383384705|0.4272158443927765|0.030384615063667297|1.3167345523834229
ghisaconus_health,28,c3,0,0.0,0.712,0.666,0.666,1|5|9|11|17|19|26|29|32|33|39|40|43|49|50|57|62|63|70|74|76|89|96|101|102|107|117|120,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.732455313205719|0.31540483236312866|0.17484593391418457|0.6835548877716064|0.9870652556419373|0.0534118115901947|1.0394824743270874|0.4938996136188507|0.07107700407505035|0.28625571727752686|0.49868202209472656|0.42231205105781555|0.15501348674297333|1.15115487575531|0.15637896955013275|0.9166326522827148|0.19854165613651276|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.36407217383384705|0.4272158443927765|0.030384615063667297|1.3167345523834229
ghisaconus_health,29,c3,0,0.0,0.711,0.666,0.666,1|5|9|11|17|19|24|26|29|32|33|39|40|43|49|50|57|62|63|70|74|76|89|96|101|102|107|117|120,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.732455313205719|0.31540483236312866|0.17484593391418457|0.16856984794139862|0.6835548877716064|0.9870652556419373|0.0534118115901947|1.0394824743270874|0.4938996136188507|0.07107700407505035|0.28625571727752686|0.49868202209472656|0.42231205105781555|0.15501348674297333|1.15115487575531|0.15637896955013275|0.9166326522827148|0.19854165613651276|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.36407217383384705|0.4272158443927765|0.030384615063667297|1.3167345523834229
ghisaconus_health,30,c3,0,0.0,0.712,0.666,0.666,1|5|9|11|17|19|24|26|29|32|33|39|40|43|49|50|57|62|63|70|74|76|89|96|101|102|107|117|120|125,0.25695693492889404|0.35289621353149414|0.9227886199951172|0.732455313205719|0.31540483236312866|0.17484593391418457|0.16856984794139862|0.6835548877716064|0.9870652556419373|0.0534118115901947|1.0394824743270874|0.4938996136188507|0.07107700407505035|0.28625571727752686|0.49868202209472656|0.42231205105781555|0.15501348674297333|1.15115487575531|0.15637896955013275|0.9166326522827148|0.19854165613651276|0.3389589786529541|0.0711129754781723|0.35223904252052307|1.5464380979537964|0.36407217383384705|0.4272158443927765|0.030384615063667297|1.3167345523834229|0.8721462488174438
