dataset,target_size,algorithm,oa,aa,k,fold
indian_pines,15,random,0.63,0.59,0.58,18
indian_pines,15,random,0.61,0.59,0.56,19
indian_pines,20,random,0.67,0.62,0.62,0
indian_pines,20,random,0.65,0.59,0.6,1
indian_pines,20,random,0.64,0.59,0.59,2
indian_pines,20,random,0.64,0.61,0.59,3
indian_pines,20,random,0.66,0.66,0.62,4
indian_pines,20,random,0.64,0.62,0.59,5
indian_pines,20,random,0.62,0.56,0.56,6
indian_pines,20,random,0.65,0.62,0.61,7
indian_pines,20,random,0.64,0.59,0.59,8
indian_pines,20,random,0.63,0.61,0.58,9
indian_pines,20,random,0.65,0.58,0.6,10
indian_pines,20,random,0.65,0.58,0.6,11
indian_pines,20,random,0.65,0.62,0.6,12
indian_pines,20,random,0.65,0.59,0.61,13
indian_pines,20,random,0.64,0.56,0.59,14
indian_pines,20,random,0.64,0.6,0.59,15
indian_pines,20,random,0.64,0.58,0.59,16
indian_pines,20,random,0.64,0.57,0.59,17
indian_pines,20,random,0.64,0.62,0.59,18
indian_pines,20,random,0.61,0.58,0.56,19
indian_pines,25,random,0.73,0.65,0.69,0
indian_pines,25,random,0.73,0.66,0.69,1
indian_pines,25,random,0.7,0.64,0.66,2
indian_pines,25,random,0.72,0.69,0.68,3
indian_pines,25,random,0.72,0.67,0.69,4
indian_pines,25,random,0.72,0.71,0.68,5
indian_pines,25,random,0.71,0.64,0.67,6
indian_pines,25,random,0.7,0.64,0.66,7
indian_pines,25,random,0.69,0.62,0.65,8
indian_pines,25,random,0.71,0.63,0.67,9
indian_pines,25,random,0.71,0.64,0.67,10
indian_pines,25,random,0.71,0.66,0.67,11
indian_pines,25,random,0.72,0.67,0.68,12
indian_pines,25,random,0.72,0.65,0.68,13
indian_pines,25,random,0.7,0.63,0.66,14
indian_pines,25,random,0.73,0.69,0.69,15
indian_pines,25,random,0.7,0.67,0.66,16
indian_pines,25,random,0.71,0.62,0.67,17
indian_pines,25,random,0.72,0.64,0.68,18
indian_pines,25,random,0.7,0.65,0.66,19
indian_pines,30,random,0.74,0.7,0.71,0
indian_pines,30,random,0.73,0.63,0.69,1
indian_pines,30,random,0.75,0.66,0.72,2
indian_pines,30,random,0.73,0.69,0.7,3
indian_pines,30,random,0.74,0.68,0.7,4
indian_pines,30,random,0.74,0.64,0.7,5
indian_pines,30,random,0.72,0.65,0.68,6
indian_pines,30,random,0.73,0.64,0.69,7
indian_pines,30,random,0.73,0.66,0.69,8
indian_pines,30,random,0.74,0.64,0.7,9
indian_pines,30,random,0.74,0.65,0.71,10
indian_pines,30,random,0.75,0.67,0.71,11
indian_pines,30,random,0.74,0.65,0.71,12
indian_pines,30,random,0.74,0.65,0.7,13
indian_pines,30,random,0.73,0.63,0.69,14
indian_pines,30,random,0.75,0.68,0.72,15
indian_pines,30,random,0.74,0.65,0.7,16
indian_pines,30,random,0.74,0.65,0.7,17
indian_pines,30,random,0.73,0.66,0.69,18
indian_pines,30,random,0.73,0.66,0.69,19
indian_pines,5,linspacer,0.68,0.63,0.63,0
indian_pines,5,linspacer,0.67,0.64,0.63,1
indian_pines,5,linspacer,0.66,0.65,0.62,2
indian_pines,5,linspacer,0.68,0.62,0.63,3
indian_pines,5,linspacer,0.67,0.65,0.63,4
indian_pines,5,linspacer,0.68,0.63,0.63,5
indian_pines,5,linspacer,0.68,0.61,0.64,6
indian_pines,5,linspacer,0.67,0.61,0.63,7
indian_pines,5,linspacer,0.68,0.62,0.64,8
indian_pines,5,linspacer,0.67,0.63,0.62,9
indian_pines,5,linspacer,0.68,0.62,0.63,10
indian_pines,5,linspacer,0.68,0.62,0.63,11
indian_pines,5,linspacer,0.69,0.64,0.64,12
indian_pines,5,linspacer,0.67,0.59,0.62,13
indian_pines,5,linspacer,0.65,0.55,0.6,14
indian_pines,5,linspacer,0.68,0.64,0.64,15
indian_pines,5,linspacer,0.67,0.59,0.62,16
indian_pines,5,linspacer,0.69,0.58,0.65,17
indian_pines,5,linspacer,0.68,0.62,0.63,18
indian_pines,5,linspacer,0.68,0.64,0.63,19
indian_pines,10,linspacer,0.7,0.64,0.66,0
indian_pines,10,linspacer,0.73,0.68,0.7,1
indian_pines,10,linspacer,0.72,0.67,0.68,2
indian_pines,10,linspacer,0.71,0.69,0.67,3
indian_pines,10,linspacer,0.72,0.68,0.68,4
indian_pines,10,linspacer,0.73,0.67,0.69,5
indian_pines,10,linspacer,0.72,0.67,0.68,6
indian_pines,10,linspacer,0.7,0.67,0.66,7
indian_pines,10,linspacer,0.72,0.68,0.68,8
indian_pines,10,linspacer,0.71,0.66,0.67,9
indian_pines,10,linspacer,0.72,0.63,0.67,10
indian_pines,10,linspacer,0.72,0.67,0.69,11
indian_pines,10,linspacer,0.72,0.65,0.69,12
indian_pines,10,linspacer,0.72,0.66,0.68,13
indian_pines,10,linspacer,0.71,0.63,0.67,14
indian_pines,10,linspacer,0.73,0.68,0.69,15
indian_pines,10,linspacer,0.73,0.67,0.69,16
indian_pines,10,linspacer,0.73,0.66,0.69,17
indian_pines,10,linspacer,0.71,0.66,0.67,18
indian_pines,10,linspacer,0.7,0.66,0.66,19
indian_pines,15,linspacer,0.72,0.7,0.68,0
indian_pines,15,linspacer,0.72,0.69,0.69,1
indian_pines,15,linspacer,0.73,0.71,0.7,2
indian_pines,15,linspacer,0.74,0.72,0.7,3
indian_pines,15,linspacer,0.74,0.72,0.7,4
indian_pines,15,linspacer,0.74,0.72,0.7,5
indian_pines,15,linspacer,0.72,0.66,0.68,6
indian_pines,15,linspacer,0.74,0.7,0.71,7
indian_pines,15,linspacer,0.72,0.64,0.68,8
indian_pines,15,linspacer,0.74,0.68,0.7,9
indian_pines,15,linspacer,0.76,0.7,0.73,10
indian_pines,15,linspacer,0.74,0.71,0.7,11
indian_pines,15,linspacer,0.74,0.7,0.7,12
indian_pines,15,linspacer,0.73,0.66,0.69,13
indian_pines,15,linspacer,0.71,0.62,0.67,14
indian_pines,15,linspacer,0.73,0.7,0.69,15
indian_pines,15,linspacer,0.73,0.69,0.69,16
indian_pines,15,linspacer,0.73,0.63,0.7,17
indian_pines,15,linspacer,0.72,0.69,0.68,18
indian_pines,15,linspacer,0.72,0.71,0.69,19
indian_pines,20,linspacer,0.72,0.63,0.68,0
indian_pines,20,linspacer,0.71,0.64,0.67,1
indian_pines,20,linspacer,0.72,0.64,0.68,2
indian_pines,20,linspacer,0.72,0.68,0.68,3
indian_pines,20,linspacer,0.72,0.67,0.68,4
indian_pines,20,linspacer,0.72,0.66,0.68,5
indian_pines,20,linspacer,0.71,0.64,0.67,6
indian_pines,20,linspacer,0.71,0.65,0.67,7
indian_pines,20,linspacer,0.71,0.63,0.67,8
indian_pines,20,linspacer,0.72,0.65,0.68,9
indian_pines,20,linspacer,0.72,0.64,0.68,10
indian_pines,20,linspacer,0.72,0.61,0.68,11
indian_pines,20,linspacer,0.71,0.64,0.67,12
indian_pines,20,linspacer,0.73,0.64,0.69,13
indian_pines,20,linspacer,0.71,0.63,0.67,14
indian_pines,20,linspacer,0.71,0.68,0.67,15
indian_pines,20,linspacer,0.71,0.63,0.67,16
indian_pines,20,linspacer,0.71,0.61,0.67,17
indian_pines,20,linspacer,0.73,0.67,0.69,18
indian_pines,20,linspacer,0.7,0.65,0.66,19
indian_pines,25,linspacer,0.74,0.72,0.7,0
indian_pines,25,linspacer,0.75,0.72,0.71,1
indian_pines,25,linspacer,0.75,0.73,0.71,2
indian_pines,25,linspacer,0.73,0.68,0.69,3
indian_pines,25,linspacer,0.75,0.73,0.71,4
indian_pines,25,linspacer,0.75,0.71,0.71,5
indian_pines,25,linspacer,0.74,0.69,0.71,6
indian_pines,25,linspacer,0.74,0.69,0.7,7
indian_pines,25,linspacer,0.74,0.7,0.71,8
indian_pines,25,linspacer,0.74,0.67,0.7,9
indian_pines,25,linspacer,0.74,0.7,0.7,10
indian_pines,25,linspacer,0.75,0.7,0.72,11
indian_pines,25,linspacer,0.75,0.72,0.71,12
indian_pines,25,linspacer,0.74,0.67,0.7,13
indian_pines,25,linspacer,0.72,0.62,0.68,14
indian_pines,25,linspacer,0.76,0.73,0.72,15
indian_pines,25,linspacer,0.75,0.7,0.71,16
indian_pines,25,linspacer,0.75,0.65,0.71,17
indian_pines,25,linspacer,0.73,0.69,0.7,18
indian_pines,25,linspacer,0.72,0.72,0.68,19
indian_pines,30,linspacer,0.72,0.62,0.68,0
indian_pines,30,linspacer,0.73,0.66,0.69,1
indian_pines,30,linspacer,0.7,0.63,0.66,2
indian_pines,30,linspacer,0.73,0.65,0.69,3
indian_pines,30,linspacer,0.74,0.65,0.71,4
indian_pines,30,linspacer,0.72,0.62,0.69,5
indian_pines,30,linspacer,0.73,0.65,0.69,6
indian_pines,30,linspacer,0.72,0.62,0.68,7
indian_pines,30,linspacer,0.74,0.65,0.7,8
indian_pines,30,linspacer,0.72,0.65,0.69,9
indian_pines,30,linspacer,0.7,0.61,0.65,10
indian_pines,30,linspacer,0.73,0.63,0.69,11
indian_pines,30,linspacer,0.72,0.63,0.68,12
indian_pines,30,linspacer,0.73,0.62,0.69,13
indian_pines,30,linspacer,0.71,0.64,0.67,14
indian_pines,30,linspacer,0.73,0.66,0.7,15
indian_pines,30,linspacer,0.73,0.64,0.69,16
indian_pines,30,linspacer,0.73,0.61,0.69,17
indian_pines,30,linspacer,0.73,0.65,0.69,18
indian_pines,30,linspacer,0.71,0.61,0.67,19
indian_pines,5,pcal,0.46,0.34,0.37,0
indian_pines,5,pcal,0.47,0.34,0.38,1
indian_pines,5,pcal,0.45,0.3,0.35,2
indian_pines,5,pcal,0.45,0.3,0.35,3
indian_pines,5,pcal,0.48,0.33,0.38,4
indian_pines,5,pcal,0.46,0.32,0.37,5
indian_pines,5,pcal,0.48,0.33,0.38,6
indian_pines,5,pcal,0.46,0.3,0.37,7
indian_pines,5,pcal,0.45,0.3,0.36,8
indian_pines,5,pcal,0.46,0.33,0.37,9
indian_pines,5,pcal,0.46,0.33,0.37,10
indian_pines,5,pcal,0.47,0.31,0.37,11
indian_pines,5,pcal,0.46,0.31,0.36,12
indian_pines,5,pcal,0.45,0.3,0.35,13
indian_pines,5,pcal,0.45,0.31,0.36,14
indian_pines,5,pcal,0.47,0.32,0.37,15
indian_pines,5,pcal,0.46,0.32,0.37,16
indian_pines,5,pcal,0.46,0.32,0.36,17
indian_pines,5,pcal,0.46,0.33,0.37,18
indian_pines,5,pcal,0.46,0.33,0.37,19
indian_pines,10,pcal,0.49,0.41,0.42,0
indian_pines,10,pcal,0.49,0.42,0.42,1
indian_pines,10,pcal,0.49,0.38,0.41,2
indian_pines,10,pcal,0.49,0.4,0.41,3
indian_pines,10,pcal,0.49,0.41,0.42,4
indian_pines,10,pcal,0.49,0.39,0.41,5
indian_pines,10,pcal,0.5,0.42,0.43,6
indian_pines,10,pcal,0.48,0.4,0.41,7
indian_pines,10,pcal,0.49,0.39,0.41,8
indian_pines,10,pcal,0.47,0.4,0.39,9
indian_pines,10,pcal,0.5,0.42,0.43,10
indian_pines,10,pcal,0.49,0.39,0.41,11
indian_pines,10,pcal,0.49,0.42,0.42,12
indian_pines,10,pcal,0.48,0.38,0.4,13
indian_pines,10,pcal,0.49,0.39,0.41,14
indian_pines,10,pcal,0.49,0.41,0.41,15
indian_pines,10,pcal,0.49,0.41,0.41,16
indian_pines,10,pcal,0.49,0.42,0.42,17
indian_pines,10,pcal,0.5,0.41,0.42,18
indian_pines,10,pcal,0.49,0.4,0.41,19
indian_pines,15,pcal,0.57,0.5,0.51,0
indian_pines,15,pcal,0.58,0.52,0.52,1
indian_pines,15,pcal,0.55,0.47,0.49,2
indian_pines,15,pcal,0.55,0.49,0.49,3
indian_pines,15,pcal,0.56,0.52,0.5,4
indian_pines,15,pcal,0.54,0.48,0.48,5
indian_pines,15,pcal,0.56,0.51,0.5,6
indian_pines,15,pcal,0.55,0.48,0.49,7
indian_pines,15,pcal,0.54,0.49,0.48,8
indian_pines,15,pcal,0.53,0.5,0.47,9
indian_pines,15,pcal,0.55,0.49,0.49,10
indian_pines,15,pcal,0.55,0.47,0.49,11
indian_pines,15,pcal,0.55,0.5,0.49,12
indian_pines,15,pcal,0.55,0.47,0.48,13
indian_pines,15,pcal,0.54,0.45,0.48,14
indian_pines,15,pcal,0.55,0.5,0.49,15
indian_pines,15,pcal,0.56,0.48,0.5,16
indian_pines,15,pcal,0.56,0.47,0.5,17
indian_pines,15,pcal,0.54,0.47,0.48,18
indian_pines,15,pcal,0.55,0.52,0.49,19
indian_pines,20,pcal,0.62,0.55,0.57,0
indian_pines,20,pcal,0.62,0.57,0.57,1
indian_pines,20,pcal,0.63,0.54,0.57,2
indian_pines,20,pcal,0.61,0.56,0.56,3
indian_pines,20,pcal,0.63,0.59,0.57,4
indian_pines,20,pcal,0.61,0.55,0.56,5
indian_pines,20,pcal,0.62,0.57,0.56,6
indian_pines,20,pcal,0.62,0.55,0.57,7
indian_pines,20,pcal,0.62,0.57,0.57,8
indian_pines,20,pcal,0.59,0.54,0.53,9
indian_pines,20,pcal,0.6,0.54,0.55,10
indian_pines,20,pcal,0.62,0.52,0.56,11
indian_pines,20,pcal,0.61,0.55,0.56,12
indian_pines,20,pcal,0.62,0.53,0.56,13
indian_pines,20,pcal,0.61,0.5,0.55,14
indian_pines,20,pcal,0.61,0.55,0.55,15
indian_pines,20,pcal,0.62,0.54,0.57,16
indian_pines,20,pcal,0.63,0.53,0.57,17
indian_pines,20,pcal,0.6,0.54,0.55,18
indian_pines,20,pcal,0.61,0.57,0.55,19
indian_pines,25,pcal,0.65,0.58,0.6,0
indian_pines,25,pcal,0.64,0.59,0.59,1
indian_pines,25,pcal,0.65,0.55,0.6,2
indian_pines,25,pcal,0.64,0.58,0.59,3
indian_pines,25,pcal,0.65,0.62,0.6,4
indian_pines,25,pcal,0.63,0.57,0.58,5
indian_pines,25,pcal,0.63,0.58,0.58,6
indian_pines,25,pcal,0.63,0.57,0.58,7
indian_pines,25,pcal,0.63,0.6,0.58,8
indian_pines,25,pcal,0.6,0.54,0.55,9
indian_pines,25,pcal,0.63,0.57,0.58,10
indian_pines,25,pcal,0.63,0.54,0.58,11
indian_pines,25,pcal,0.64,0.57,0.59,12
indian_pines,25,pcal,0.63,0.55,0.58,13
indian_pines,25,pcal,0.62,0.54,0.57,14
indian_pines,25,pcal,0.63,0.57,0.58,15
indian_pines,25,pcal,0.65,0.57,0.59,16
indian_pines,25,pcal,0.64,0.53,0.59,17
indian_pines,25,pcal,0.63,0.57,0.58,18
indian_pines,25,pcal,0.62,0.58,0.57,19
indian_pines,30,pcal,0.64,0.59,0.6,0
indian_pines,30,pcal,0.64,0.6,0.58,1
indian_pines,30,pcal,0.64,0.55,0.59,2
indian_pines,30,pcal,0.63,0.57,0.58,3
indian_pines,30,pcal,0.65,0.62,0.6,4
indian_pines,30,pcal,0.64,0.57,0.59,5
indian_pines,30,pcal,0.64,0.58,0.58,6
indian_pines,30,pcal,0.64,0.56,0.58,7
indian_pines,30,pcal,0.64,0.61,0.59,8
indian_pines,30,pcal,0.61,0.55,0.55,9
indian_pines,30,pcal,0.65,0.57,0.6,10
indian_pines,30,pcal,0.64,0.53,0.59,11
indian_pines,30,pcal,0.65,0.58,0.6,12
indian_pines,30,pcal,0.63,0.53,0.58,13
indian_pines,30,pcal,0.63,0.54,0.57,14
indian_pines,30,pcal,0.63,0.58,0.58,15
indian_pines,30,pcal,0.66,0.59,0.61,16
indian_pines,30,pcal,0.63,0.54,0.58,17
indian_pines,30,pcal,0.63,0.57,0.58,18
indian_pines,30,pcal,0.62,0.58,0.57,19
indian_pines,5,mcuve,0.45,0.27,0.34,0
indian_pines,5,mcuve,0.45,0.28,0.36,1
indian_pines,5,mcuve,0.45,0.26,0.35,2
indian_pines,5,mcuve,0.46,0.28,0.35,3
indian_pines,5,mcuve,0.45,0.28,0.35,4
indian_pines,5,mcuve,0.46,0.28,0.35,5
indian_pines,5,mcuve,0.45,0.28,0.35,6
indian_pines,5,mcuve,0.45,0.28,0.34,7
indian_pines,5,mcuve,0.44,0.27,0.34,8
indian_pines,5,mcuve,0.46,0.29,0.36,9
indian_pines,5,mcuve,0.45,0.28,0.35,10
indian_pines,5,mcuve,0.45,0.28,0.35,11
indian_pines,5,mcuve,0.45,0.28,0.34,12
indian_pines,5,mcuve,0.45,0.29,0.35,13
indian_pines,5,mcuve,0.45,0.28,0.35,14
indian_pines,5,mcuve,0.45,0.27,0.35,15
indian_pines,5,mcuve,0.46,0.27,0.34,16
indian_pines,5,mcuve,0.45,0.26,0.34,17
indian_pines,5,mcuve,0.45,0.28,0.35,18
indian_pines,5,mcuve,0.43,0.28,0.33,19
indian_pines,10,mcuve,0.53,0.45,0.46,0
indian_pines,10,mcuve,0.54,0.45,0.47,1
indian_pines,10,mcuve,0.54,0.45,0.47,2
indian_pines,10,mcuve,0.53,0.43,0.46,3
indian_pines,10,mcuve,0.54,0.46,0.47,4
indian_pines,10,mcuve,0.55,0.46,0.48,5
indian_pines,10,mcuve,0.52,0.44,0.45,6
indian_pines,10,mcuve,0.52,0.45,0.45,7
indian_pines,10,mcuve,0.51,0.42,0.44,8
indian_pines,10,mcuve,0.54,0.47,0.47,9
indian_pines,10,mcuve,0.53,0.46,0.46,10
indian_pines,10,mcuve,0.55,0.47,0.48,11
indian_pines,10,mcuve,0.55,0.47,0.48,12
indian_pines,10,mcuve,0.53,0.47,0.46,13
indian_pines,10,mcuve,0.53,0.43,0.45,14
indian_pines,10,mcuve,0.53,0.43,0.45,15
indian_pines,10,mcuve,0.54,0.46,0.46,16
indian_pines,10,mcuve,0.52,0.4,0.45,17
indian_pines,10,mcuve,0.56,0.47,0.49,18
indian_pines,10,mcuve,0.53,0.46,0.46,19
indian_pines,15,mcuve,0.54,0.47,0.47,0
indian_pines,15,mcuve,0.55,0.5,0.48,1
indian_pines,15,mcuve,0.53,0.49,0.46,2
indian_pines,15,mcuve,0.55,0.49,0.48,3
indian_pines,15,mcuve,0.54,0.49,0.47,4
indian_pines,15,mcuve,0.56,0.49,0.5,5
indian_pines,15,mcuve,0.54,0.49,0.47,6
indian_pines,15,mcuve,0.53,0.48,0.46,7
indian_pines,15,mcuve,0.53,0.45,0.46,8
indian_pines,15,mcuve,0.54,0.49,0.47,9
indian_pines,15,mcuve,0.57,0.54,0.5,10
indian_pines,15,mcuve,0.54,0.51,0.48,11
indian_pines,15,mcuve,0.56,0.52,0.5,12
indian_pines,15,mcuve,0.56,0.52,0.5,13
indian_pines,15,mcuve,0.54,0.48,0.48,14
indian_pines,15,mcuve,0.52,0.48,0.45,15
indian_pines,15,mcuve,0.55,0.51,0.49,16
indian_pines,15,mcuve,0.54,0.46,0.47,17
indian_pines,15,mcuve,0.56,0.5,0.5,18
indian_pines,15,mcuve,0.55,0.5,0.49,19
indian_pines,20,mcuve,0.56,0.48,0.49,0
indian_pines,20,mcuve,0.54,0.49,0.48,1
indian_pines,20,mcuve,0.55,0.51,0.48,2
indian_pines,20,mcuve,0.54,0.51,0.48,3
indian_pines,20,mcuve,0.54,0.49,0.48,4
indian_pines,20,mcuve,0.56,0.51,0.5,5
indian_pines,20,mcuve,0.53,0.51,0.46,6
indian_pines,20,mcuve,0.54,0.49,0.48,7
indian_pines,20,mcuve,0.52,0.46,0.46,8
indian_pines,20,mcuve,0.54,0.49,0.48,9
indian_pines,20,mcuve,0.56,0.52,0.5,10
indian_pines,20,mcuve,0.56,0.53,0.5,11
indian_pines,20,mcuve,0.56,0.52,0.5,12
indian_pines,20,mcuve,0.55,0.52,0.49,13
indian_pines,20,mcuve,0.55,0.49,0.48,14
indian_pines,20,mcuve,0.51,0.48,0.44,15
indian_pines,20,mcuve,0.54,0.51,0.48,16
indian_pines,20,mcuve,0.53,0.45,0.46,17
indian_pines,20,mcuve,0.57,0.51,0.5,18
indian_pines,20,mcuve,0.54,0.5,0.48,19
indian_pines,25,mcuve,0.58,0.51,0.52,0
indian_pines,25,mcuve,0.56,0.51,0.5,1
indian_pines,25,mcuve,0.57,0.55,0.51,2
indian_pines,25,mcuve,0.57,0.54,0.51,3
indian_pines,25,mcuve,0.56,0.53,0.5,4
indian_pines,25,mcuve,0.58,0.53,0.52,5
indian_pines,25,mcuve,0.56,0.55,0.5,6
indian_pines,25,mcuve,0.58,0.52,0.52,7
indian_pines,25,mcuve,0.56,0.5,0.5,8
indian_pines,25,mcuve,0.56,0.52,0.5,9
indian_pines,25,mcuve,0.59,0.55,0.53,10
indian_pines,25,mcuve,0.58,0.55,0.52,11
indian_pines,25,mcuve,0.59,0.55,0.53,12
indian_pines,25,mcuve,0.58,0.55,0.52,13
indian_pines,25,mcuve,0.58,0.52,0.52,14
indian_pines,25,mcuve,0.54,0.51,0.47,15
indian_pines,25,mcuve,0.57,0.54,0.51,16
indian_pines,25,mcuve,0.56,0.49,0.49,17
indian_pines,25,mcuve,0.58,0.53,0.52,18
indian_pines,25,mcuve,0.56,0.53,0.5,19
indian_pines,30,mcuve,0.64,0.57,0.59,0
indian_pines,30,mcuve,0.62,0.55,0.57,1
indian_pines,30,mcuve,0.63,0.6,0.58,2
indian_pines,30,mcuve,0.65,0.62,0.6,3
indian_pines,30,mcuve,0.63,0.58,0.58,4
indian_pines,30,mcuve,0.65,0.58,0.61,5
indian_pines,30,mcuve,0.62,0.6,0.56,6
indian_pines,30,mcuve,0.66,0.6,0.61,7
indian_pines,30,mcuve,0.64,0.57,0.59,8
indian_pines,30,mcuve,0.64,0.59,0.59,9
indian_pines,30,mcuve,0.65,0.58,0.6,10
indian_pines,30,mcuve,0.66,0.62,0.62,11
indian_pines,30,mcuve,0.66,0.61,0.62,12
indian_pines,30,mcuve,0.65,0.63,0.61,13
indian_pines,30,mcuve,0.64,0.56,0.59,14
indian_pines,30,mcuve,0.63,0.6,0.58,15
indian_pines,30,mcuve,0.65,0.6,0.6,16
indian_pines,30,mcuve,0.64,0.57,0.6,17
indian_pines,30,mcuve,0.64,0.6,0.59,18
indian_pines,30,mcuve,0.62,0.58,0.57,19
indian_pines,5,bsnet,0.67,0.59,0.61,0
indian_pines,5,bsnet,0.66,0.57,0.61,1
indian_pines,5,bsnet,0.65,0.62,0.6,2
indian_pines,5,bsnet,0.67,0.6,0.61,3
indian_pines,5,bsnet,0.66,0.6,0.61,4
indian_pines,5,bsnet,0.67,0.6,0.62,5
indian_pines,5,bsnet,0.64,0.56,0.59,6
indian_pines,5,bsnet,0.65,0.58,0.6,7
indian_pines,5,bsnet,0.65,0.55,0.6,8
indian_pines,5,bsnet,0.66,0.62,0.6,9
indian_pines,5,bsnet,0.66,0.62,0.61,10
indian_pines,5,bsnet,0.66,0.58,0.61,11
indian_pines,5,bsnet,0.66,0.57,0.61,12
indian_pines,5,bsnet,0.66,0.58,0.6,13
indian_pines,5,bsnet,0.66,0.55,0.61,14
indian_pines,5,bsnet,0.66,0.57,0.61,15
indian_pines,5,bsnet,0.66,0.61,0.6,16
indian_pines,5,bsnet,0.66,0.55,0.6,17
indian_pines,5,bsnet,0.65,0.56,0.6,18
indian_pines,5,bsnet,0.65,0.58,0.6,19
indian_pines,10,bsnet,0.68,0.62,0.63,0
indian_pines,10,bsnet,0.68,0.61,0.63,1
indian_pines,10,bsnet,0.67,0.63,0.63,2
indian_pines,10,bsnet,0.67,0.67,0.62,3
indian_pines,10,bsnet,0.68,0.65,0.63,4
indian_pines,10,bsnet,0.68,0.62,0.63,5
indian_pines,10,bsnet,0.67,0.61,0.63,6
indian_pines,10,bsnet,0.67,0.65,0.62,7
indian_pines,10,bsnet,0.65,0.59,0.6,8
indian_pines,10,bsnet,0.67,0.66,0.62,9
indian_pines,10,bsnet,0.66,0.62,0.61,10
indian_pines,10,bsnet,0.68,0.62,0.63,11
indian_pines,10,bsnet,0.66,0.59,0.61,12
indian_pines,10,bsnet,0.68,0.65,0.64,13
indian_pines,10,bsnet,0.68,0.59,0.63,14
indian_pines,10,bsnet,0.69,0.64,0.64,15
indian_pines,10,bsnet,0.68,0.61,0.63,16
indian_pines,10,bsnet,0.66,0.58,0.61,17
indian_pines,10,bsnet,0.66,0.59,0.61,18
indian_pines,10,bsnet,0.67,0.64,0.62,19
indian_pines,15,bsnet,0.67,0.61,0.62,0
indian_pines,15,bsnet,0.66,0.63,0.61,1
indian_pines,15,bsnet,0.67,0.62,0.63,2
indian_pines,15,bsnet,0.65,0.68,0.61,3
indian_pines,15,bsnet,0.67,0.65,0.63,4
indian_pines,15,bsnet,0.66,0.61,0.61,5
indian_pines,15,bsnet,0.65,0.59,0.6,6
indian_pines,15,bsnet,0.66,0.63,0.62,7
indian_pines,15,bsnet,0.64,0.59,0.59,8
indian_pines,15,bsnet,0.66,0.66,0.61,9
indian_pines,15,bsnet,0.65,0.61,0.6,10
indian_pines,15,bsnet,0.67,0.65,0.63,11
indian_pines,15,bsnet,0.64,0.6,0.59,12
indian_pines,15,bsnet,0.66,0.65,0.61,13
