epoch,l0_cw,l0_s,mse_loss,l1_loss,lambda_value,loss,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130
100,131,131,0.427,2.5820966,0.01,0.453,0.445,0.369,0.292,0.001,0.243,0.008,0.001,0.243,0.008,76|12,0.243|0.062,0.005,0.042,0.001,0.001,0.001,0.002,0.005,0.011,0.001,0.001,0.001,0.001,0.062,0.001,0.001,0.001,0.001,0.001,0.025,0.001,0.001,0.017,0.004,0.01,0.001,0.012,0.004,0.021,0.007,0.007,0.002,0.003,0.006,0.049,0.001,0.001,0.001,0.001,0.001,0.001,0.017,0.001,0.001,0.017,0.02,0.001,0.002,0.018,0.004,0.001,0.016,0.001,0.001,0.001,0.002,0.004,0.001,0.005,0.009,0.001,0.001,0.001,0.006,0.009,0.003,0.001,0.002,0.002,0.001,0.001,0.057,0.001,0.002,0.001,0.001,0.001,0.243,0.002,0.001,0.001,0.001,0.004,0.001,0.001,0.002,0.004,0.003,0.001,0.001,0.004,0.013,0.007,0.001,0.001,0.001,0.001,0.001,0.004,0.031,0.002,0.022,0.001,0.001,0.039,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.008,0.002,0.002,0.001,0.002,0.001,0.006,0.011,0.001,0.007,0.005,0.001
110,131,131,0.399,2.481432,0.01,0.424,0.445,0.369,0.292,0.001,0.253,0.008,0.001,0.253,0.008,76|12,0.253|0.06,0.005,0.041,0.001,0.001,0.001,0.002,0.005,0.012,0.001,0.001,0.001,0.001,0.06,0.001,0.001,0.001,0.001,0.001,0.024,0.001,0.001,0.016,0.004,0.009,0.001,0.012,0.003,0.02,0.007,0.007,0.002,0.003,0.006,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.018,0.001,0.001,0.017,0.021,0.001,0.002,0.018,0.004,0.001,0.018,0.001,0.001,0.001,0.001,0.004,0.001,0.004,0.009,0.001,0.001,0.001,0.008,0.01,0.003,0.001,0.002,0.002,0.001,0.001,0.056,0.001,0.002,0.001,0.001,0.001,0.253,0.002,0.001,0.001,0.001,0.004,0.001,0.001,0.002,0.003,0.002,0.001,0.001,0.003,0.013,0.007,0.001,0.001,0.001,0.001,0.001,0.004,0.031,0.002,0.023,0.001,0.001,0.037,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.008,0.002,0.002,0.001,0.002,0.001,0.006,0.011,0.001,0.007,0.004,0.001
120,131,131,0.393,2.5281708,0.01,0.419,0.445,0.369,0.292,0.001,0.249,0.008,0.001,0.249,0.008,76|12,0.249|0.057,0.004,0.04,0.001,0.001,0.001,0.002,0.006,0.013,0.001,0.001,0.001,0.001,0.057,0.001,0.001,0.001,0.001,0.001,0.024,0.001,0.001,0.016,0.004,0.009,0.001,0.012,0.003,0.022,0.007,0.007,0.002,0.003,0.006,0.052,0.001,0.001,0.001,0.001,0.001,0.001,0.018,0.001,0.001,0.019,0.021,0.001,0.002,0.017,0.004,0.001,0.019,0.001,0.001,0.001,0.001,0.004,0.001,0.004,0.008,0.001,0.001,0.001,0.009,0.011,0.004,0.001,0.002,0.002,0.001,0.001,0.055,0.001,0.002,0.001,0.001,0.001,0.249,0.002,0.001,0.001,0.001,0.003,0.001,0.001,0.002,0.003,0.002,0.001,0.001,0.003,0.014,0.006,0.001,0.001,0.001,0.001,0.001,0.003,0.032,0.002,0.022,0.001,0.001,0.035,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.009,0.002,0.002,0.001,0.002,0.001,0.006,0.011,0.001,0.007,0.004,0.001
130,131,131,0.369,2.5758195,0.01,0.395,0.445,0.369,0.292,0.001,0.245,0.008,0.001,0.245,0.008,76|12,0.245|0.058,0.004,0.04,0.001,0.001,0.001,0.002,0.006,0.013,0.001,0.001,0.001,0.001,0.058,0.001,0.001,0.001,0.001,0.001,0.023,0.001,0.001,0.015,0.004,0.009,0.001,0.012,0.004,0.022,0.007,0.007,0.002,0.002,0.006,0.053,0.001,0.001,0.001,0.001,0.001,0.001,0.019,0.001,0.001,0.02,0.022,0.001,0.002,0.017,0.004,0.001,0.021,0.001,0.001,0.001,0.001,0.004,0.001,0.004,0.008,0.001,0.001,0.001,0.01,0.011,0.003,0.001,0.002,0.002,0.001,0.001,0.055,0.001,0.002,0.001,0.001,0.001,0.245,0.002,0.001,0.001,0.001,0.003,0.001,0.001,0.002,0.003,0.002,0.001,0.001,0.003,0.013,0.006,0.001,0.001,0.001,0.001,0.001,0.003,0.032,0.002,0.022,0.001,0.001,0.035,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.009,0.002,0.002,0.001,0.002,0.001,0.006,0.011,0.001,0.007,0.004,0.002
140,131,131,0.359,2.4362972,0.01,0.383,0.445,0.369,0.292,0.001,0.258,0.008,0.001,0.258,0.008,76|12,0.258|0.057,0.003,0.037,0.001,0.001,0.001,0.002,0.007,0.013,0.001,0.001,0.001,0.001,0.057,0.001,0.001,0.001,0.001,0.001,0.022,0.001,0.001,0.015,0.003,0.008,0.001,0.011,0.003,0.022,0.007,0.006,0.002,0.002,0.006,0.054,0.001,0.001,0.001,0.001,0.001,0.001,0.019,0.001,0.001,0.021,0.023,0.001,0.001,0.016,0.004,0.001,0.023,0.001,0.001,0.001,0.001,0.004,0.001,0.004,0.008,0.001,0.001,0.001,0.012,0.012,0.004,0.001,0.002,0.002,0.001,0.001,0.054,0.001,0.002,0.001,0.001,0.001,0.258,0.002,0.001,0.001,0.001,0.003,0.001,0.001,0.002,0.003,0.002,0.001,0.001,0.003,0.013,0.006,0.001,0.001,0.001,0.001,0.001,0.003,0.031,0.002,0.021,0.001,0.001,0.035,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.009,0.002,0.002,0.001,0.002,0.001,0.006,0.011,0.001,0.007,0.004,0.001
150,131,131,0.348,2.2952118,0.01,0.371,0.478,0.436,0.344,0.001,0.274,0.008,0.001,0.274,0.008,76|33,0.274|0.055,0.003,0.035,0.001,0.001,0.001,0.002,0.007,0.013,0.001,0.001,0.001,0.001,0.053,0.001,0.001,0.001,0.001,0.001,0.021,0.001,0.001,0.014,0.003,0.008,0.001,0.011,0.003,0.022,0.007,0.006,0.002,0.002,0.006,0.055,0.001,0.001,0.001,0.001,0.001,0.001,0.019,0.001,0.001,0.021,0.023,0.001,0.001,0.015,0.004,0.001,0.024,0.001,0.001,0.001,0.001,0.004,0.001,0.004,0.008,0.001,0.001,0.001,0.014,0.012,0.004,0.001,0.002,0.002,0.001,0.001,0.052,0.001,0.002,0.001,0.001,0.001,0.274,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.003,0.002,0.001,0.001,0.003,0.012,0.005,0.001,0.001,0.001,0.001,0.001,0.003,0.031,0.002,0.021,0.001,0.001,0.032,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.009,0.002,0.002,0.001,0.002,0.001,0.005,0.011,0.001,0.007,0.004,0.001
160,131,131,0.352,2.2774599,0.01,0.374,0.478,0.436,0.344,0.001,0.275,0.008,0.001,0.275,0.008,76|33,0.275|0.058,0.003,0.034,0.001,0.001,0.001,0.002,0.007,0.014,0.001,0.001,0.001,0.001,0.052,0.001,0.001,0.001,0.001,0.001,0.021,0.001,0.001,0.014,0.003,0.008,0.001,0.011,0.003,0.023,0.007,0.006,0.002,0.002,0.006,0.058,0.001,0.001,0.001,0.001,0.001,0.001,0.019,0.001,0.001,0.022,0.023,0.001,0.001,0.015,0.004,0.001,0.024,0.001,0.001,0.001,0.001,0.004,0.001,0.004,0.007,0.001,0.001,0.001,0.014,0.012,0.004,0.001,0.002,0.002,0.001,0.001,0.053,0.001,0.002,0.001,0.001,0.001,0.275,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.003,0.002,0.001,0.001,0.002,0.012,0.005,0.001,0.001,0.001,0.001,0.001,0.003,0.031,0.001,0.02,0.001,0.001,0.032,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.009,0.001,0.002,0.001,0.001,0.001,0.005,0.011,0.001,0.007,0.003,0.001
170,131,131,0.313,2.1959813,0.01,0.335,0.478,0.436,0.344,0.001,0.285,0.008,0.001,0.285,0.008,76|33,0.285|0.055,0.003,0.033,0.001,0.001,0.001,0.002,0.007,0.014,0.001,0.001,0.001,0.001,0.051,0.001,0.001,0.001,0.001,0.001,0.02,0.001,0.001,0.014,0.003,0.008,0.001,0.011,0.003,0.022,0.007,0.006,0.002,0.002,0.006,0.055,0.001,0.001,0.001,0.001,0.001,0.001,0.02,0.001,0.001,0.023,0.024,0.001,0.001,0.014,0.004,0.001,0.024,0.001,0.001,0.001,0.001,0.004,0.001,0.004,0.007,0.001,0.001,0.001,0.014,0.012,0.004,0.001,0.003,0.002,0.001,0.001,0.051,0.001,0.002,0.001,0.001,0.001,0.285,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.012,0.005,0.001,0.001,0.001,0.001,0.001,0.003,0.031,0.001,0.02,0.001,0.001,0.031,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.007,0.001,0.009,0.001,0.002,0.001,0.001,0.001,0.005,0.011,0.001,0.006,0.003,0.001
180,131,131,0.323,2.2256622,0.01,0.345,0.478,0.436,0.344,0.001,0.281,0.008,0.001,0.281,0.008,76|33,0.281|0.057,0.003,0.033,0.001,0.001,0.001,0.002,0.007,0.014,0.001,0.001,0.001,0.001,0.053,0.001,0.001,0.001,0.001,0.001,0.02,0.001,0.001,0.014,0.003,0.008,0.001,0.011,0.003,0.022,0.007,0.007,0.002,0.002,0.006,0.057,0.001,0.001,0.001,0.001,0.001,0.001,0.02,0.001,0.001,0.023,0.024,0.001,0.001,0.014,0.003,0.001,0.025,0.001,0.001,0.001,0.001,0.004,0.001,0.004,0.007,0.001,0.001,0.001,0.015,0.012,0.004,0.001,0.003,0.002,0.001,0.001,0.049,0.001,0.002,0.001,0.001,0.001,0.281,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.012,0.005,0.001,0.001,0.001,0.001,0.001,0.003,0.032,0.001,0.02,0.001,0.001,0.031,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.001,0.009,0.001,0.002,0.001,0.001,0.001,0.005,0.011,0.001,0.006,0.003,0.001
190,131,131,0.303,2.1714346,0.01,0.324,0.478,0.436,0.344,0.001,0.288,0.008,0.001,0.288,0.008,76|33,0.288|0.058,0.003,0.031,0.001,0.001,0.001,0.002,0.007,0.014,0.001,0.001,0.001,0.001,0.05,0.001,0.001,0.001,0.001,0.001,0.019,0.001,0.001,0.013,0.003,0.008,0.001,0.011,0.003,0.022,0.007,0.007,0.002,0.002,0.006,0.058,0.001,0.001,0.001,0.001,0.001,0.001,0.021,0.001,0.001,0.024,0.024,0.001,0.001,0.013,0.003,0.001,0.024,0.001,0.001,0.001,0.001,0.004,0.001,0.003,0.007,0.001,0.001,0.001,0.016,0.012,0.004,0.001,0.003,0.002,0.001,0.001,0.049,0.001,0.002,0.001,0.001,0.001,0.288,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.012,0.004,0.001,0.001,0.001,0.001,0.001,0.002,0.032,0.001,0.02,0.001,0.001,0.03,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.007,0.001,0.009,0.001,0.002,0.001,0.001,0.001,0.005,0.011,0.001,0.006,0.003,0.001
200,131,131,0.334,2.4040897,0.01,0.358,0.478,0.436,0.344,0.001,0.263,0.008,0.001,0.263,0.008,76|33,0.263|0.057,0.003,0.034,0.001,0.001,0.001,0.002,0.007,0.016,0.001,0.001,0.001,0.001,0.052,0.001,0.001,0.001,0.001,0.001,0.02,0.001,0.001,0.014,0.003,0.008,0.001,0.011,0.003,0.024,0.008,0.007,0.002,0.002,0.007,0.057,0.001,0.001,0.001,0.001,0.002,0.001,0.02,0.001,0.001,0.023,0.022,0.001,0.001,0.013,0.003,0.001,0.024,0.001,0.001,0.001,0.001,0.004,0.001,0.003,0.007,0.001,0.001,0.001,0.018,0.012,0.004,0.001,0.003,0.002,0.001,0.001,0.049,0.001,0.002,0.001,0.001,0.001,0.263,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.013,0.004,0.001,0.001,0.001,0.001,0.001,0.002,0.031,0.001,0.02,0.001,0.001,0.031,0.001,0.001,0.001,0.001,0.001,0.002,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.001,0.008,0.002,0.002,0.001,0.002,0.001,0.005,0.011,0.001,0.007,0.004,0.001
