dataset,target_size,algorithm,props,oa,aa,k,fold
indian_pines,10,bsdrattn2,0,0.75,0.73,0.72,13
indian_pines,10,bsdrattn2,0,0.73,0.7,0.69,14
indian_pines,10,bsdrattn2,0,0.73,0.69,0.7,15
indian_pines,10,bsdrattn2,0,0.71,0.72,0.67,16
indian_pines,10,bsdrattn2,0,0.73,0.7,0.69,17
indian_pines,10,bsdrattn2,0,0.73,0.68,0.69,18
indian_pines,10,bsdrattn2,0,0.75,0.73,0.72,19
indian_pines,11,bsdrattn2,0,0.76,0.72,0.73,0
indian_pines,11,bsdrattn2,0,0.77,0.77,0.74,1
indian_pines,11,bsdrattn2,0,0.76,0.73,0.73,2
indian_pines,11,bsdrattn2,0,0.76,0.75,0.72,3
indian_pines,11,bsdrattn2,0,0.76,0.75,0.73,4
indian_pines,11,bsdrattn2,0,0.76,0.73,0.73,5
indian_pines,11,bsdrattn2,0,0.74,0.72,0.71,6
indian_pines,11,bsdrattn2,0,0.76,0.71,0.72,7
indian_pines,11,bsdrattn2,0,0.76,0.73,0.73,8
indian_pines,11,bsdrattn2,0,0.77,0.75,0.73,9
indian_pines,11,bsdrattn2,0,0.76,0.75,0.73,10
indian_pines,11,bsdrattn2,0,0.75,0.74,0.72,11
indian_pines,11,bsdrattn2,0,0.76,0.76,0.73,12
indian_pines,11,bsdrattn2,0,0.75,0.74,0.72,13
indian_pines,11,bsdrattn2,0,0.77,0.76,0.73,14
indian_pines,11,bsdrattn2,0,0.77,0.74,0.74,15
indian_pines,11,bsdrattn2,0,0.75,0.75,0.71,16
indian_pines,11,bsdrattn2,0,0.75,0.73,0.72,17
indian_pines,11,bsdrattn2,0,0.77,0.75,0.74,18
indian_pines,11,bsdrattn2,0,0.77,0.75,0.74,19
indian_pines,12,bsdrattn2,0,0.72,0.73,0.68,0
indian_pines,12,bsdrattn2,0,0.73,0.68,0.69,1
indian_pines,12,bsdrattn2,0,0.73,0.67,0.69,2
indian_pines,12,bsdrattn2,0,0.72,0.69,0.68,3
indian_pines,12,bsdrattn2,0,0.73,0.7,0.7,4
indian_pines,12,bsdrattn2,0,0.73,0.69,0.69,5
indian_pines,12,bsdrattn2,0,0.72,0.64,0.69,6
indian_pines,12,bsdrattn2,0,0.74,0.7,0.7,7
indian_pines,12,bsdrattn2,0,0.71,0.66,0.68,8
indian_pines,12,bsdrattn2,0,0.75,0.72,0.71,9
indian_pines,12,bsdrattn2,0,0.73,0.7,0.69,10
indian_pines,12,bsdrattn2,0,0.73,0.66,0.69,11
indian_pines,12,bsdrattn2,0,0.74,0.71,0.71,12
indian_pines,12,bsdrattn2,0,0.74,0.68,0.7,13
indian_pines,12,bsdrattn2,0,0.72,0.68,0.68,14
indian_pines,12,bsdrattn2,0,0.72,0.68,0.68,15
indian_pines,12,bsdrattn2,0,0.71,0.68,0.66,16
indian_pines,12,bsdrattn2,0,0.72,0.7,0.69,17
indian_pines,12,bsdrattn2,0,0.73,0.67,0.69,18
indian_pines,12,bsdrattn2,0,0.72,0.68,0.68,19
indian_pines,13,bsdrattn2,0,0.77,0.76,0.73,0
indian_pines,13,bsdrattn2,0,0.78,0.74,0.75,1
indian_pines,13,bsdrattn2,0,0.77,0.73,0.74,2
indian_pines,13,bsdrattn2,0,0.76,0.74,0.73,3
indian_pines,13,bsdrattn2,0,0.77,0.77,0.73,4
indian_pines,13,bsdrattn2,0,0.77,0.77,0.74,5
indian_pines,13,bsdrattn2,0,0.75,0.72,0.72,6
indian_pines,13,bsdrattn2,0,0.78,0.75,0.75,7
indian_pines,13,bsdrattn2,0,0.77,0.74,0.74,8
indian_pines,13,bsdrattn2,0,0.77,0.74,0.73,9
indian_pines,13,bsdrattn2,0,0.76,0.75,0.72,10
indian_pines,13,bsdrattn2,0,0.76,0.74,0.73,11
indian_pines,13,bsdrattn2,0,0.78,0.78,0.75,12
indian_pines,13,bsdrattn2,0,0.76,0.75,0.73,13
indian_pines,13,bsdrattn2,0,0.78,0.73,0.75,14
indian_pines,13,bsdrattn2,0,0.77,0.71,0.74,15
indian_pines,13,bsdrattn2,0,0.77,0.77,0.74,16
indian_pines,13,bsdrattn2,0,0.77,0.76,0.74,17
indian_pines,13,bsdrattn2,0,0.76,0.72,0.72,18
indian_pines,13,bsdrattn2,0,0.78,0.76,0.75,19
indian_pines,14,bsdrattn2,0,0.73,0.7,0.69,0
indian_pines,14,bsdrattn2,0,0.75,0.68,0.72,1
indian_pines,14,bsdrattn2,0,0.75,0.73,0.71,2
indian_pines,14,bsdrattn2,0,0.75,0.68,0.72,3
indian_pines,14,bsdrattn2,0,0.76,0.72,0.73,4
indian_pines,14,bsdrattn2,0,0.76,0.7,0.72,5
indian_pines,14,bsdrattn2,0,0.77,0.71,0.74,6
indian_pines,14,bsdrattn2,0,0.77,0.74,0.73,7
indian_pines,14,bsdrattn2,0,0.77,0.7,0.73,8
indian_pines,14,bsdrattn2,0,0.74,0.71,0.7,9
indian_pines,14,bsdrattn2,0,0.75,0.75,0.72,10
indian_pines,14,bsdrattn2,0,0.76,0.74,0.73,11
indian_pines,14,bsdrattn2,0,0.75,0.7,0.72,12
indian_pines,14,bsdrattn2,0,0.75,0.75,0.71,13
indian_pines,14,bsdrattn2,0,0.74,0.68,0.7,14
indian_pines,14,bsdrattn2,0,0.75,0.72,0.71,15
indian_pines,14,bsdrattn2,0,0.74,0.66,0.71,16
indian_pines,14,bsdrattn2,0,0.74,0.74,0.7,17
indian_pines,14,bsdrattn2,0,0.76,0.74,0.73,18
indian_pines,14,bsdrattn2,0,0.77,0.74,0.74,19
indian_pines,15,bsdrattn2,0,0.74,0.71,0.71,0
indian_pines,15,bsdrattn2,0,0.75,0.69,0.71,1
indian_pines,15,bsdrattn2,0,0.75,0.74,0.72,2
indian_pines,15,bsdrattn2,0,0.76,0.69,0.72,3
indian_pines,15,bsdrattn2,0,0.76,0.72,0.73,4
indian_pines,15,bsdrattn2,0,0.76,0.7,0.72,5
indian_pines,15,bsdrattn2,0,0.77,0.7,0.74,6
indian_pines,15,bsdrattn2,0,0.77,0.74,0.74,7
indian_pines,15,bsdrattn2,0,0.77,0.7,0.73,8
indian_pines,15,bsdrattn2,0,0.74,0.72,0.71,9
indian_pines,15,bsdrattn2,0,0.74,0.74,0.71,10
indian_pines,15,bsdrattn2,0,0.77,0.75,0.73,11
indian_pines,15,bsdrattn2,0,0.75,0.72,0.72,12
indian_pines,15,bsdrattn2,0,0.75,0.75,0.72,13
indian_pines,15,bsdrattn2,0,0.74,0.69,0.71,14
indian_pines,15,bsdrattn2,0,0.75,0.72,0.72,15
indian_pines,15,bsdrattn2,0,0.74,0.68,0.71,16
indian_pines,15,bsdrattn2,0,0.74,0.74,0.71,17
indian_pines,15,bsdrattn2,0,0.76,0.73,0.73,18
indian_pines,15,bsdrattn2,0,0.77,0.74,0.74,19
indian_pines,16,bsdrattn2,0,0.76,0.73,0.73,0
indian_pines,16,bsdrattn2,0,0.76,0.7,0.73,1
indian_pines,16,bsdrattn2,0,0.76,0.76,0.73,2
indian_pines,16,bsdrattn2,0,0.77,0.7,0.74,3
indian_pines,16,bsdrattn2,0,0.77,0.73,0.74,4
indian_pines,16,bsdrattn2,0,0.77,0.71,0.73,5
indian_pines,16,bsdrattn2,0,0.78,0.72,0.75,6
indian_pines,16,bsdrattn2,0,0.78,0.75,0.75,7
indian_pines,16,bsdrattn2,0,0.78,0.71,0.75,8
indian_pines,16,bsdrattn2,0,0.76,0.73,0.72,9
indian_pines,16,bsdrattn2,0,0.76,0.75,0.72,10
indian_pines,16,bsdrattn2,0,0.78,0.76,0.75,11
indian_pines,16,bsdrattn2,0,0.77,0.73,0.74,12
indian_pines,16,bsdrattn2,0,0.76,0.76,0.73,13
indian_pines,16,bsdrattn2,0,0.75,0.71,0.72,14
indian_pines,16,bsdrattn2,0,0.77,0.74,0.74,15
indian_pines,16,bsdrattn2,0,0.75,0.69,0.72,16
indian_pines,16,bsdrattn2,0,0.76,0.76,0.73,17
indian_pines,16,bsdrattn2,0,0.77,0.74,0.74,18
indian_pines,16,bsdrattn2,0,0.78,0.75,0.75,19
indian_pines,17,bsdrattn2,0,0.76,0.73,0.73,0
indian_pines,17,bsdrattn2,0,0.77,0.71,0.74,1
indian_pines,17,bsdrattn2,0,0.78,0.76,0.75,2
indian_pines,17,bsdrattn2,0,0.77,0.71,0.74,3
indian_pines,17,bsdrattn2,0,0.78,0.74,0.74,4
indian_pines,17,bsdrattn2,0,0.78,0.71,0.74,5
indian_pines,17,bsdrattn2,0,0.79,0.73,0.77,6
indian_pines,17,bsdrattn2,0,0.79,0.76,0.76,7
indian_pines,17,bsdrattn2,0,0.79,0.72,0.76,8
indian_pines,17,bsdrattn2,0,0.77,0.75,0.74,9
indian_pines,17,bsdrattn2,0,0.77,0.76,0.73,10
indian_pines,17,bsdrattn2,0,0.79,0.77,0.76,11
indian_pines,17,bsdrattn2,0,0.77,0.73,0.74,12
indian_pines,17,bsdrattn2,0,0.77,0.76,0.74,13
indian_pines,17,bsdrattn2,0,0.75,0.71,0.72,14
indian_pines,17,bsdrattn2,0,0.78,0.75,0.75,15
indian_pines,17,bsdrattn2,0,0.75,0.68,0.72,16
indian_pines,17,bsdrattn2,0,0.77,0.77,0.74,17
indian_pines,17,bsdrattn2,0,0.77,0.74,0.73,18
indian_pines,17,bsdrattn2,0,0.79,0.77,0.76,19
indian_pines,18,bsdrattn2,0,0.76,0.73,0.73,0
indian_pines,18,bsdrattn2,0,0.77,0.71,0.74,1
indian_pines,18,bsdrattn2,0,0.78,0.76,0.75,2
indian_pines,18,bsdrattn2,0,0.77,0.72,0.74,3
indian_pines,18,bsdrattn2,0,0.78,0.74,0.75,4
indian_pines,18,bsdrattn2,0,0.78,0.71,0.75,5
indian_pines,18,bsdrattn2,0,0.8,0.75,0.77,6
indian_pines,18,bsdrattn2,0,0.78,0.76,0.75,7
indian_pines,18,bsdrattn2,0,0.79,0.73,0.76,8
indian_pines,18,bsdrattn2,0,0.76,0.75,0.72,9
indian_pines,18,bsdrattn2,0,0.77,0.76,0.74,10
indian_pines,18,bsdrattn2,0,0.79,0.77,0.76,11
indian_pines,18,bsdrattn2,0,0.77,0.73,0.74,12
indian_pines,18,bsdrattn2,0,0.77,0.77,0.73,13
indian_pines,18,bsdrattn2,0,0.77,0.73,0.74,14
indian_pines,18,bsdrattn2,0,0.78,0.75,0.74,15
indian_pines,18,bsdrattn2,0,0.75,0.69,0.72,16
indian_pines,18,bsdrattn2,0,0.78,0.77,0.74,17
indian_pines,18,bsdrattn2,0,0.78,0.74,0.75,18
indian_pines,18,bsdrattn2,0,0.79,0.77,0.76,19
indian_pines,19,bsdrattn2,0,0.76,0.73,0.73,0
indian_pines,19,bsdrattn2,0,0.77,0.71,0.74,1
indian_pines,19,bsdrattn2,0,0.78,0.78,0.75,2
indian_pines,19,bsdrattn2,0,0.77,0.72,0.74,3
indian_pines,19,bsdrattn2,0,0.78,0.74,0.75,4
indian_pines,19,bsdrattn2,0,0.78,0.71,0.75,5
indian_pines,19,bsdrattn2,0,0.8,0.74,0.77,6
indian_pines,19,bsdrattn2,0,0.78,0.77,0.75,7
indian_pines,19,bsdrattn2,0,0.8,0.73,0.77,8
indian_pines,19,bsdrattn2,0,0.77,0.75,0.73,9
indian_pines,19,bsdrattn2,0,0.77,0.77,0.74,10
indian_pines,19,bsdrattn2,0,0.79,0.77,0.76,11
indian_pines,19,bsdrattn2,0,0.77,0.74,0.74,12
indian_pines,19,bsdrattn2,0,0.77,0.77,0.74,13
indian_pines,19,bsdrattn2,0,0.77,0.72,0.74,14
indian_pines,19,bsdrattn2,0,0.77,0.75,0.74,15
indian_pines,19,bsdrattn2,0,0.76,0.69,0.72,16
indian_pines,19,bsdrattn2,0,0.78,0.78,0.75,17
indian_pines,19,bsdrattn2,0,0.78,0.74,0.75,18
indian_pines,19,bsdrattn2,0,0.79,0.79,0.76,19
indian_pines,20,bsdrattn2,0,0.77,0.74,0.74,0
indian_pines,20,bsdrattn2,0,0.78,0.73,0.74,1
indian_pines,20,bsdrattn2,0,0.79,0.78,0.76,2
indian_pines,20,bsdrattn2,0,0.77,0.7,0.74,3
indian_pines,20,bsdrattn2,0,0.78,0.75,0.75,4
indian_pines,20,bsdrattn2,0,0.78,0.74,0.76,5
indian_pines,20,bsdrattn2,0,0.8,0.74,0.77,6
indian_pines,20,bsdrattn2,0,0.78,0.77,0.75,7
indian_pines,20,bsdrattn2,0,0.8,0.73,0.77,8
indian_pines,20,bsdrattn2,0,0.78,0.75,0.74,9
indian_pines,20,bsdrattn2,0,0.77,0.78,0.74,10
indian_pines,20,bsdrattn2,0,0.79,0.78,0.76,11
indian_pines,20,bsdrattn2,0,0.78,0.74,0.74,12
indian_pines,20,bsdrattn2,0,0.77,0.78,0.74,13
indian_pines,20,bsdrattn2,0,0.77,0.73,0.74,14
indian_pines,20,bsdrattn2,0,0.78,0.76,0.75,15
indian_pines,20,bsdrattn2,0,0.76,0.7,0.73,16
indian_pines,20,bsdrattn2,0,0.78,0.74,0.75,17
indian_pines,20,bsdrattn2,0,0.78,0.77,0.75,18
indian_pines,20,bsdrattn2,0,0.79,0.77,0.76,19
indian_pines,21,bsdrattn2,0,0.78,0.75,0.75,0
indian_pines,21,bsdrattn2,0,0.77,0.73,0.74,1
indian_pines,21,bsdrattn2,0,0.78,0.77,0.75,2
indian_pines,21,bsdrattn2,0,0.77,0.7,0.74,3
indian_pines,21,bsdrattn2,0,0.78,0.75,0.75,4
indian_pines,21,bsdrattn2,0,0.78,0.74,0.75,5
indian_pines,21,bsdrattn2,0,0.8,0.74,0.77,6
indian_pines,21,bsdrattn2,0,0.78,0.77,0.75,7
indian_pines,21,bsdrattn2,0,0.79,0.73,0.76,8
indian_pines,21,bsdrattn2,0,0.77,0.75,0.74,9
indian_pines,21,bsdrattn2,0,0.77,0.78,0.74,10
indian_pines,21,bsdrattn2,0,0.79,0.79,0.76,11
indian_pines,21,bsdrattn2,0,0.77,0.73,0.74,12
indian_pines,21,bsdrattn2,0,0.76,0.77,0.73,13
indian_pines,21,bsdrattn2,0,0.77,0.74,0.74,14
indian_pines,21,bsdrattn2,0,0.78,0.76,0.75,15
indian_pines,21,bsdrattn2,0,0.76,0.7,0.73,16
indian_pines,21,bsdrattn2,0,0.78,0.74,0.75,17
indian_pines,21,bsdrattn2,0,0.78,0.77,0.75,18
indian_pines,21,bsdrattn2,0,0.79,0.77,0.76,19
indian_pines,22,bsdrattn2,0,0.78,0.75,0.75,0
indian_pines,22,bsdrattn2,0,0.78,0.73,0.75,1
indian_pines,22,bsdrattn2,0,0.79,0.77,0.76,2
indian_pines,22,bsdrattn2,0,0.78,0.71,0.75,3
indian_pines,22,bsdrattn2,0,0.79,0.76,0.76,4
indian_pines,22,bsdrattn2,0,0.79,0.75,0.76,5
indian_pines,22,bsdrattn2,0,0.8,0.74,0.77,6
indian_pines,22,bsdrattn2,0,0.79,0.77,0.76,7
indian_pines,22,bsdrattn2,0,0.79,0.73,0.76,8
indian_pines,22,bsdrattn2,0,0.78,0.75,0.75,9
indian_pines,22,bsdrattn2,0,0.78,0.78,0.75,10
indian_pines,22,bsdrattn2,0,0.79,0.78,0.76,11
indian_pines,22,bsdrattn2,0,0.78,0.73,0.75,12
indian_pines,22,bsdrattn2,0,0.77,0.77,0.74,13
indian_pines,22,bsdrattn2,0,0.77,0.74,0.74,14
indian_pines,22,bsdrattn2,0,0.79,0.76,0.76,15
indian_pines,22,bsdrattn2,0,0.77,0.7,0.73,16
indian_pines,22,bsdrattn2,0,0.78,0.75,0.75,17
indian_pines,22,bsdrattn2,0,0.79,0.78,0.76,18
indian_pines,22,bsdrattn2,0,0.79,0.78,0.76,19
indian_pines,23,bsdrattn2,0,0.78,0.75,0.75,0
indian_pines,23,bsdrattn2,0,0.78,0.73,0.75,1
indian_pines,23,bsdrattn2,0,0.79,0.76,0.76,2
indian_pines,23,bsdrattn2,0,0.79,0.71,0.76,3
indian_pines,23,bsdrattn2,0,0.78,0.75,0.75,4
indian_pines,23,bsdrattn2,0,0.78,0.74,0.75,5
indian_pines,23,bsdrattn2,0,0.8,0.74,0.77,6
indian_pines,23,bsdrattn2,0,0.79,0.76,0.76,7
indian_pines,23,bsdrattn2,0,0.79,0.72,0.76,8
indian_pines,23,bsdrattn2,0,0.78,0.75,0.75,9
indian_pines,23,bsdrattn2,0,0.78,0.78,0.75,10
indian_pines,23,bsdrattn2,0,0.78,0.77,0.75,11
indian_pines,23,bsdrattn2,0,0.77,0.73,0.74,12
indian_pines,23,bsdrattn2,0,0.77,0.78,0.73,13
indian_pines,23,bsdrattn2,0,0.78,0.74,0.75,14
